step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
10,0.0181402,0.0555606,0.0640451,-0.0125839,-0.0107669,0,-0.0266298,-0.00575798,0.584558,0.937101,-0.0170026,0.0203981,0.348046,-0.121568,0.654925,-0.523801,-0.947099,-0.110762,-0.948658,0.19758,0.93704,-0.403876,-0.0858508,-0.984381,-1.658,0.325972,1.12025,0.148228,-2.81369,0.0019696,0.838249,-1.19117,0.697996,1.01937,-0.667954,
11,0.0177074,0.089994,0.0602623,-0.00110631,-0.00201466,0,-0.0549031,-0.00428124,0.546782,0.930378,-0.0410385,0.0206555,0.363713,-0.101864,0.516024,-0.523779,-0.907257,-0.173284,-0.915661,0.250187,0.914685,0.0654631,-0.394367,0.0131058,-0.0190118,0.0432363,-0.157984,0.650463,-2.24649,0.000260576,0.732193,-1.30302,0.618598,1.06892,-0.213767,
12,0.0178144,0.140571,0.0742703,0.010272,-0.00453069,0,-0.0328227,-0.00195286,0.549143,0.932611,-0.0387245,0.0151192,0.35848,-0.058985,0.512477,-0.523268,-0.871447,-0.246868,-0.886305,0.304382,0.920213,0.126102,-0.540545,-0.000123702,0.0314175,-0.415455,-0.230368,1.05791,0.405904,0.0279947,0.735743,-1.63844,0.556694,1.10015,0.398842,
13,0.0186388,0.283872,0.0809238,0.0187697,-0.0225923,0,-0.00110023,0.00133276,0.546217,0.934386,-0.0311531,0.00132647,0.354896,0.00605481,0.534413,-0.521266,-0.833143,-0.3329,-0.859456,0.360334,0.962797,0.172154,-0.616252,-0.104994,0.184461,-0.813799,-0.113576,1.53936,0.471271,0.0542367,0.798997,-1.80159,0.517665,1.13582,1.29495,
14,0.0207895,0.481043,0.0734837,0.0231489,-0.0666064,0,0.0420533,0.00588608,0.543081,0.933998,-0.0138815,-0.0250421,0.35613,0.0957358,0.561258,-0.520476,-0.790607,-0.4213,-0.833816,0.417728,1.07389,0.245009,-0.734267,0.0584791,0.41979,-1.7838,0.209386,2.04282,0.60412,-0.0105194,0.921688,-1.73704,0.509274,1.15253,3.10963,
15,0.0242151,0.315326,0.0689519,0.0209567,-0.132183,0,0.124832,0.0106288,0.553784,0.931021,-0.00316081,-0.0565,0.360551,0.208891,0.594734,-0.525095,-0.744067,-0.499603,-0.806976,0.477786,1.25085,0.343777,-0.28861,0.416673,-0.497715,-0.451604,0.129793,2.47961,0.731195,0.0087948,0.936081,-1.39679,0.550083,1.24863,0.635213,
16,0.0238767,0.317429,-0.0166166,-0.0123734,-0.125989,0,0.192792,0.0169194,0.563955,0.930591,-0.0116452,-0.0664978,0.359781,0.342522,0.634136,-0.524277,-0.698543,-0.530845,-0.778472,0.535667,1.23336,0.285502,-0.171987,-0.034884,-0.374196,-0.209523,-0.0614156,2.86056,0.845992,0.00906283,0.885725,0.195692,0.595939,0.241976,-0.366113,
17,0.0237002,0.291413,-0.094723,-0.0480139,-0.122564,0,0.252346,0.0235982,0.550568,0.930869,-0.0155184,-0.0723431,0.357783,0.479106,0.673157,-0.524135,-0.6555,-0.486267,-0.746304,0.528071,1.22425,0.339482,-0.201498,-0.439626,0.113465,0.0723465,-0.0635652,2.60484,0.717573,-0.000248573,0.829827,1.57346,0.688216,-0.15811,-0.0645952,
18,0.0236723,0.220706,-0.192629,-0.120632,-0.122003,0,0.27943,0.0266122,0.51767,0.931199,-0.0110215,-0.0630325,0.35885,0.538597,0.699429,-0.524142,-0.615359,-0.363856,-0.708478,0.524192,1.22281,0.173512,-0.27698,-0.839485,0.248405,0.169034,0.110338,-0.298034,0.336702,6.82311e-05,0.78203,3.31008,0.825907,-0.0227371,-0.00827605,
19,0.0236662,0.0957865,-0.287286,-0.176128,-0.121882,0,0.258062,0.0242943,0.504665,0.930487,-0.0051343,-0.0721494,0.359114,0.489275,0.694456,-0.524141,-0.577447,-0.155596,-0.660266,0.52381,1.22249,-0.215705,-0.32177,-0.30412,0.0890275,-0.706351,0.00477623,-1.66748,-0.537662,0.000163526,0.738058,5.07313,1.04994,-0.00217164,-0.00182804,
20,0.0236607,-0.0852847,-0.373952,-0.233445,-0.121769,0,0.179217,0.0182033,0.486181,0.929055,0.0097095,-0.0874367,0.359328,0.356002,0.636206,-0.524146,-0.54129,0.138443,-0.604392,0.523759,1.22221,-0.142067,-0.545548,-0.463002,0.523977,-0.914914,-0.0550885,-3.64638,-1.78271,-0.000287346,0.711087,6.67626,1.18518,-0.000286384,-0.00245023,
21,0.0233668,-0.296578,-0.425051,-0.281188,-0.115889,0,0.0338782,0.00661152,0.45848,0.927341,0.0346413,-0.103381,0.357982,0.110514,0.515296,-0.52416,-0.51689,0.496689,-0.542992,0.523753,1.20703,-0.272136,-0.738957,-0.606146,1.10098,-1.10366,-0.226008,-6.14812,-1.35891,1.3604e-05,-0.0623455,7.64626,1.27392,-0.000366989,-0.601655,
22,0.0217589,-0.327106,0.0487769,-0.118209,-0.0836092,0,-0.143371,-0.0130861,0.453695,0.922133,0.0466512,-0.109412,0.368136,-0.266543,0.515046,-0.524208,-0.522218,0.55207,-0.513036,0.523735,1.12397,0.106596,0.0859292,0.0709014,-0.0262662,0.17796,0.59831,-8.90712,0.242553,0.00303812,-0.0974834,-0.818693,-0.220299,0.000184625,-2.71163,
23,0.0180421,-0.292669,0.0984227,0.00345399,-0.00862152,0,-0.298573,-0.0282715,0.456259,0.91998,0.0399333,-0.101301,0.376536,-0.577331,0.52188,-0.524035,-0.525212,0.489688,-0.525339,0.523754,0.931976,0.626426,0.146383,-0.036355,-0.256078,0.668966,-0.104708,0.0462224,0.0542303,0.00220978,-0.0299953,-1.67197,-0.272839,0.00048736,-4.95111,
24,0.0123297,-0.216747,0.209879,0.0649549,0.106534,0,-0.271108,-0.0261418,0.451164,0.919875,0.0245995,-0.0799498,0.383187,-0.526033,0.525058,-0.523787,-0.524499,0.357187,-0.542661,0.523716,0.636896,0.970832,0.359646,-0.0855153,-0.339515,1.44547,0.836957,1.40954,0.0723386,0.00079189,0.0686903,-3.58194,-0.405473,-0.00115144,-6.83464,
25,0.00905402,-0.110316,0.304424,0.123666,0.159136,0,-0.216392,-0.0213264,0.440927,0.914451,0.00855319,-0.0549787,0.400853,-0.419096,0.54083,-0.50499,-0.523149,0.133815,-0.56675,0.523677,0.46769,1.32456,0.581625,-0.0533992,-0.340414,1.16694,1.08435,2.85005,0.552588,0.691321,-0.00624938,-5.25623,-0.520033,-0.00208105,1.12096,
26,0.00994727,0.0994512,0.370802,0.180051,0.0996275,0,-0.123823,-0.0119982,0.427057,0.906967,-0.00580262,-0.0295523,0.420124,-0.224555,0.590467,-0.442669,-0.523523,-0.161605,-0.595757,0.523662,0.513832,1.48824,0.649955,-0.521607,0.09699,1.12656,0.624756,4.91578,1.4243,1.79244,-0.00552874,-6.55047,-0.639658,0.000288896,0.515023,
27,0.0108193,0.401508,0.374427,0.203343,0.0104777,0,0.0565403,0.00254641,0.438882,0.907395,-0.0118939,-0.0276625,0.419199,0.0727512,0.681251,-0.337223,-0.5236,-0.494188,-0.618626,0.523719,0.558875,2.8766,0.584957,1.59708,-0.714781,-1.1342,-0.701422,6.85356,2.01721,2.44837,-0.00388463,-6.66318,-0.121568,0.000221687,1.29738,
28,0.0134663,0.468331,-0.0148587,0.0513566,-0.126345,0,0.251232,0.0217876,0.508614,0.922366,0.00102632,-0.0631981,0.381113,0.475997,0.816077,-0.214068,-0.524147,-0.546001,-0.623597,0.523695,0.695607,2.59974,0.783685,1.19665,0.0924031,-1.7507,-1.98886,9.25253,3.37173,2.45678,-0.0120468,0.720211,-0.0813022,-0.000913803,4.15065,
29,0.0190329,0.103895,-0.116676,-0.117228,-0.295611,0,0.3147,0.027139,0.560712,0.932315,0.00175709,-0.0821307,0.352193,0.581695,0.989325,-0.118773,-0.525134,-0.466192,-0.621167,0.523643,0.983156,2.1909,0.651716,0.791558,-0.391587,-0.516506,-0.826596,-1.64083,3.56793,1.38414,-0.0209594,2.46477,0.132725,0.000715811,7.33502,
30,0.0246975,0.176359,-0.236891,-0.179322,-0.404496,0,0.258823,0.0223804,0.584624,0.938977,-0.00212752,-0.0910838,0.331695,0.480069,1.14179,-0.104753,-0.526297,-0.288869,-0.609853,0.523701,1.27577,2.02971,0.549134,0.122893,-0.155455,0.302997,-0.94968,-2.42119,2.53823,-0.80546,-0.0303304,4.61643,0.315831,0.00082124,0.257163,
31,0.0239795,0.0105076,-0.326962,-0.234689,-0.325127,0,0.143022,0.0149287,0.581866,0.943568,0.0174222,-0.0747259,0.322168,0.319719,1.22806,-0.217954,-0.528562,-0.017012,-0.589798,0.523731,1.23868,1.74423,0.352499,-0.269315,1.25561,0.483909,-0.198935,-3.99528,0.483498,-3.69553,-0.049781,6.24499,0.481256,0.000732351,-0.579152,
32,0.023467,-0.190936,-0.366339,-0.272923,-0.162318,0,0.00892395,0.00277544,0.556311,0.943594,0.0393882,-0.0493321,0.32503,0.0648107,1.20343,-0.457609,-0.53089,0.313377,-0.5633,0.523746,1.2122,1.56383,0.220354,-0.743818,1.10541,0.886404,0.256244,-6.18203,-1.36068,-5.87298,-0.0423767,6.96474,0.579275,4.86642e-05,-0.480915,
33,0.0225042,-0.342381,0.00713556,-0.143717,-0.0746699,0,-0.157115,-0.0151705,0.537019,0.944884,0.0448736,-0.065521,0.317628,-0.302872,1.08695,-0.559586,-0.53224,0.580288,-0.534861,0.523748,1.16247,1.15165,0.276275,-0.505334,-0.265563,-1.15871,0.276409,-8.51826,-3.2854,0.865353,-0.020068,0.0337001,0.564682,-0.000959177,-1.63213,
34,0.0197495,-0.310794,0.103657,-0.000422031,-0.0406301,0,-0.299263,-0.029215,0.499034,0.941396,0.043589,-0.0920141,0.32157,-0.595482,0.899851,-0.527793,-0.533106,0.522314,-0.519987,0.523755,1.02017,1.45246,0.183744,-1.01652,-0.638738,-0.803417,-0.323998,0.550118,-4.18654,0.369275,-0.0122543,-1.74435,-0.0577753,0.000734769,-4.0403,
35,0.0148304,-0.234001,0.217123,0.0540529,0.0527429,0,-0.276758,-0.0267224,0.450608,0.941313,0.028611,-0.0992293,0.321347,-0.523857,0.695328,-0.51867,-0.530432,0.386806,-0.526697,0.523622,0.766071,1.79671,0.766995,-0.270274,-0.0333619,1.8489,1.22051,1.77679,-3.99795,-0.0783023,0.279893,-3.48008,-0.136636,-0.00468501,-6.11302,
36,0.00900895,-0.105353,0.31249,0.118436,0.166462,0,-0.20971,-0.0209308,0.438702,0.931619,0.0100076,-0.0462812,0.360339,-0.398493,0.510176,-0.514699,-0.520939,0.171268,-0.536536,0.523711,0.465362,2.12266,0.940336,-0.373432,-0.163748,1.6162,1.71198,3.23748,-2.80161,0.270828,-0.0427149,-5.20623,-0.282633,0.000161482,-1.42876,
37,0.0096993,0.0864331,0.377598,0.177454,0.123522,0,-0.116555,-0.0106998,0.411137,0.917868,-0.00277611,-0.0232826,0.396193,-0.183667,0.512032,-0.470821,-0.523321,-0.120768,-0.553785,0.52368,0.501023,2.25996,1.05731,-0.732801,0.721132,1.20821,1.31712,5.33523,0.893119,1.47011,-0.0243304,-6.45418,-0.406472,-0.000640611,0.806743,
38,0.0107841,0.389868,0.376162,0.204708,0.0374271,0,0.0869437,0.00533506,0.391046,0.909454,-0.00424064,-0.00318676,0.415771,0.138877,0.581457,-0.375771,-0.524067,-0.451223,-0.568887,0.523724,0.557057,3.4213,0.835331,1.30966,-0.487774,-0.636291,-0.467299,7.27652,1.54533,2.35339,-0.0168952,-6.5535,0.116366,0.00205878,1.45836,
39,0.0135469,0.454683,-0.018281,0.0307355,-0.102271,0,0.287904,0.0255435,0.454698,0.923975,0.00827245,-0.0278251,0.381351,0.560616,0.691669,-0.252284,-0.525266,-0.559772,-0.559868,0.523713,0.69977,3.17826,0.991708,1.06818,0.364399,-1.30762,-1.84537,7.78754,2.8975,2.56008,-0.0276088,0.902111,0.201272,-0.00571265,4.22205,
40,0.0191407,0.110128,-0.133676,-0.125269,-0.279617,0,0.289695,0.0259391,0.495704,0.931204,0.0289343,-0.0503818,0.359838,0.564722,0.838664,-0.147582,-0.526738,-0.464721,-0.54551,0.523701,0.988725,2.84285,0.875101,0.578312,0.376103,-1.16433,-0.79467,-1.59162,2.98115,1.66618,-0.0279163,2.90202,0.374779,0.00103562,7.31452,
41,0.0247242,0.169529,-0.215972,-0.179985,-0.398559,0,0.270937,0.0204119,0.538886,0.939394,0.0319631,-0.08138,0.331502,0.462953,0.961178,-0.115938,-0.528143,-0.277416,-0.520158,0.523812,1.27714,2.07065,1.22441,1.06041,-1.09327,-1.12441,-1.48103,-2.47807,1.9262,-0.389373,-0.0305158,4.61678,0.249821,-0.000465203,0.190006,
42,0.0239816,0.00199656,-0.308651,-0.24089,-0.331601,0,0.18941,0.0127696,0.576446,0.948399,0.0160644,-0.11137,0.296441,0.302295,1.02196,-0.20736,-0.52964,-0.00323227,-0.521546,0.523768,1.23878,1.89507,1.13171,0.445694,-1.14548,-0.858515,-1.18839,-3.93521,0.51698,-3.24426,-0.0274319,6.3357,-0.065168,-0.000576959,-0.585234,
43,0.0234326,-0.206685,-0.362961,-0.290147,-0.182467,0,0.0560183,0.000812966,0.5829,0.953198,-0.00281933,-0.136848,0.269591,0.0537341,1.00277,-0.426095,-0.530836,0.340041,-0.523242,0.523749,1.21043,1.71621,1.06553,-0.188168,-1.12709,-0.602033,-0.751146,-5.98932,-1.27119,-5.48716,-0.0198405,7.38694,-0.0120316,-0.000178828,-0.549365,
44,0.0221808,-0.331814,0.0613847,-0.144377,-0.0642875,0,-0.172583,-0.0169244,0.56398,0.954552,-0.0187965,-0.149629,0.257078,-0.304593,0.887333,-0.565285,-0.53091,0.560734,-0.523545,0.523728,1.14576,2.10454,1.26745,-0.358493,0.362618,0.710161,0.443913,-8.33762,-3.3311,0.800821,0.0559725,-0.356574,-0.00158953,-0.000746406,-2.03132,
45,0.0190822,-0.302686,0.127005,-0.0142114,-0.0263088,0,-0.325357,-0.0303368,0.538591,0.955754,-0.00862363,-0.117472,0.269557,-0.58808,0.697809,-0.528995,-0.527153,0.507666,-0.526638,0.523748,0.985701,2.34053,1.06302,-0.72125,0.74425,1.21735,-0.17517,0.423936,-4.23594,0.510167,0.0804512,-1.65406,-0.125671,0.000956768,-4.34807,
46,0.0139033,-0.22304,0.248212,0.0544805,0.0648115,0,-0.296433,-0.0269901,0.489785,0.959633,0.00154618,-0.082026,0.269026,-0.520639,0.499749,-0.508873,-0.523391,0.367947,-0.538373,0.523732,0.718181,2.49577,1.01865,-1.21215,0.940032,1.06714,0.0179895,1.81478,-1.52823,0.297269,0.0338842,-3.91867,-0.338208,-0.000518951,-6.33349,
47,0.00919568,-0.0768466,0.339317,0.115575,0.141779,0,-0.202841,-0.0206161,0.425676,0.958857,0.00338784,-0.0540633,0.278673,-0.387371,0.513105,-0.483128,-0.523313,0.124689,-0.557931,0.523657,0.475008,2.93492,1.0739,-0.726392,-0.210954,2.52741,1.47614,3.47966,0.713459,0.678558,0.00468653,-5.66272,-0.345412,-0.00751464,0.112995,
48,0.00989201,0.117958,0.378048,0.170801,0.0885751,0,-0.118209,-0.00860152,0.393779,0.949495,-0.00439056,0.0157068,0.313359,-0.15756,0.568464,-0.424652,-0.523477,-0.18492,-0.576404,0.523693,0.510977,2.891,0.564432,-0.276092,1.38775,-0.617214,0.345231,5.61871,1.44604,1.69156,-0.00918981,-6.75018,-0.398151,0.0025659,0.590368,
49,0.010894,0.441593,0.316835,0.17055,0.000948569,0,0.123834,0.008351,0.437093,0.951694,-0.0081566,-0.0212119,0.306207,0.175635,0.657136,-0.325454,-0.523733,-0.526666,-0.582404,0.523726,0.562736,3.46373,0.104877,1.53671,-1.21462,-1.26897,-0.772337,7.76104,2.13838,2.27444,-0.0105952,-5.77795,0.0856311,-0.000813832,1.46207,
50,0.0138378,0.418342,-0.047735,-0.0452853,-0.134595,0,0.303947,0.0278341,0.503837,0.960972,-0.0100375,-0.0634392,0.269088,0.58556,0.791746,-0.212798,-0.524664,-0.545827,-0.576267,0.523637,0.714798,3.02563,0.350345,1.13273,0.195872,-1.86108,-1.05776,3.33653,3.21851,2.18959,-0.02798,1.05384,0.15924,-0.0111394,4.5944,
51,0.0196543,0.148591,-0.158978,-0.150481,-0.299547,0,0.296061,0.0259905,0.548652,0.962563,0.00438158,-0.100907,0.251537,0.550843,0.940412,-0.130915,-0.526132,-0.440436,-0.563135,0.523726,1.01525,2.73358,0.444855,0.760224,-0.233156,-0.621729,-1.2447,-1.52605,2.72633,1.12092,-0.0367985,3.11192,0.394042,0.000680304,7.39394,
52,0.0248744,0.144,-0.267558,-0.213107,-0.392758,0,0.238473,0.0210764,0.57057,0.969164,0.00528682,-0.109289,0.220792,0.447103,1.04569,-0.130506,-0.528094,-0.234939,-0.53931,0.523727,1.2849,2.52886,0.373515,0.0795684,0.00239808,0.275009,-1.33315,-2.61773,1.49375,-1.08679,-0.0459165,5.09715,0.555685,-2.50988e-05,-0.382822,
53,0.0239782,-0.035031,-0.344086,-0.269719,-0.302377,0,0.148235,0.0126136,0.560831,0.976392,0.00526877,-0.0978499,0.1925,0.270189,1.07925,-0.25497,-0.530331,0.0567389,-0.518263,0.523747,1.23861,2.32084,0.299424,-0.448908,-0.0990897,0.641729,-0.972838,-4.443,-0.139018,-3.86966,-0.0417583,6.55751,-0.0366475,0.00027651,-0.595371,
54,0.0232883,-0.243597,-0.381025,-0.312262,-0.131203,0,-0.00396598,-0.000932183,0.525838,0.981662,0.000796075,-0.0769824,0.174394,-0.0096029,1.02262,-0.49899,-0.532198,0.403359,-0.522186,0.523747,1.20297,2.11248,0.276405,-0.940232,-0.0528002,1.10682,-0.482286,-6.72813,-2.11154,-5.87499,-0.0319215,7.30109,-0.0496607,-8.19008e-05,-0.828385,
55,0.0217832,-0.340305,0.0772553,-0.155962,-0.0703001,0,-0.180792,-0.020658,0.491341,0.983816,-0.0220666,-0.0875998,0.15474,-0.406322,0.862451,-0.544587,-0.533052,0.576434,-0.525088,0.52374,1.12522,1.50144,0.552925,-0.451782,-1.60476,-0.98306,-0.152045,-9.14184,-4.28211,0.577399,0.0180451,-1.05592,-0.0701729,-0.000782024,-2.28982,
56,0.0183918,-0.29416,0.129625,-0.0138779,-0.0159336,0,-0.316903,-0.0276648,0.475952,0.985712,-0.0178038,-0.0641183,0.154736,-0.568348,0.624176,-0.523699,-0.527226,0.492359,-0.53189,0.523741,0.950038,1.61249,0.0448846,-0.448295,0.799133,1.54058,-0.139479,1.04705,-5.23054,0.194035,0.141758,-2.29361,-0.209648,0.000171956,-4.68171,
57,0.0129309,-0.196542,0.245377,0.0470493,0.0899231,0,-0.289162,-0.0239428,0.441544,0.987573,0.00143783,-0.0281089,0.154622,-0.493903,0.493003,-0.517045,-0.522356,0.322851,-0.547045,0.523722,0.667954,1.75296,-0.0202118,-0.925369,1.21671,1.02036,0.0689582,1.92322,0.530037,0.0731587,-0.010108,-4.46916,-0.393587,-0.000279221,-6.5854,
58,0.00915481,-0.0390977,0.331698,0.109467,0.152455,0,-0.149162,-0.0170762,0.391858,0.984904,-0.00424568,-0.00553467,0.172958,-0.356025,0.529502,-0.497934,-0.523261,0.0553063,-0.568828,0.523668,0.472897,2.26712,-0.123942,-0.974177,-1.82135,0.677769,1.54542,3.57918,0.87967,0.682717,-0.0111056,-6.2066,-0.466527,-0.000324944,0.776927,
59,0.0100463,0.184903,0.325683,0.140751,0.0924058,0,-0.0680406,-0.00497398,0.405821,0.98163,-0.00677278,-0.00758087,0.190524,-0.136877,0.582867,-0.434912,-0.523358,-0.261813,-0.583877,0.523707,0.518948,2.93538,-0.991941,0.830787,-0.264958,-0.838743,0.22037,5.3145,1.32407,1.80897,-0.00574488,-6.59142,-0.225247,-0.000275426,0.802826,
60,0.0114602,0.515622,0.063757,0.0484208,-0.00768041,0,0.0996189,0.0102596,0.440411,0.981173,-0.0147443,-0.0268131,0.190691,0.18167,0.672495,-0.329627,-0.523628,-0.561019,-0.594307,0.52369,0.591984,2.88191,-0.853698,0.578667,-0.047322,-0.924411,-0.946632,7.39593,2.22937,2.42504,-0.0127853,-1.63259,-0.186443,0.000609547,2.10828,
61,0.0152696,0.250706,-0.0857239,-0.0379237,-0.16363,0,0.273422,0.0279944,0.476002,0.987631,0.00385004,-0.032604,0.153324,0.552707,0.784103,-0.211783,-0.525314,-0.535216,-0.594597,0.523683,0.788758,2.69378,-0.691163,0.613927,0.843749,-0.129855,-1.5061,6.09753,2.3104,2.27009,-0.0398842,1.12723,0.0835584,-0.00294579,5.73848,
62,0.0215028,0.22343,-0.14807,-0.160909,-0.332644,0,0.314736,0.0266918,0.509567,0.98855,0.0179038,-0.0556143,0.139126,0.554471,0.89016,-0.131903,-0.526863,-0.433705,-0.583802,0.523754,1.11074,2.19214,0.132976,1.4797,-1.01499,-1.75202,-0.868772,-1.39559,1.93592,0.990607,-0.0250805,2.73174,0.481553,0.00847006,6.98378,
63,0.0247909,0.15107,-0.254186,-0.224053,-0.383934,0,0.271176,0.0217971,0.578919,0.989847,-0.00768938,-0.0917987,0.108241,0.459418,0.955024,-0.14328,-0.528338,-0.246659,-0.553641,0.523792,1.28059,1.893,0.300486,1.04902,-1.18481,-0.867125,-1.18381,-2.40539,0.668599,-1.4377,-0.0337445,4.79934,0.682926,-0.0016756,-1.20243,
64,0.0238889,-0.0224843,-0.342016,-0.284548,-0.283111,0,0.188683,0.0138586,0.616117,0.989599,-0.0332176,-0.114531,0.0804497,0.295472,0.946455,-0.283253,-0.529903,0.0364074,-0.518673,0.523757,1.23399,1.68479,0.288974,0.444296,-1.26964,-0.668773,-0.835676,-4.13782,-0.998822,-4.13986,-0.0279964,6.50969,0.282963,-0.000180405,-0.45038,
65,0.02338,-0.234757,-0.391291,-0.332838,-0.107526,0,0.046805,0.000937578,0.622756,0.987767,-0.0623551,-0.128868,0.061819,0.0311167,0.845305,-0.536985,-0.5311,0.388081,-0.520996,0.523747,1.20771,1.52143,0.340106,-0.17564,-1.25578,-0.282569,-0.557795,-6.41041,-3.03029,-4.88221,-0.0196261,7.55285,-0.0845299,8.30376e-05,-0.599395,
66,0.0219822,-0.338959,0.0648844,-0.174579,-0.0722316,0,-0.197178,-0.0177143,0.607332,0.987137,-0.0806989,-0.128262,0.0509717,-0.352295,0.636291,-0.547656,-0.530928,0.573943,-0.524562,0.523723,1.1355,2.05148,0.362129,-0.288631,0.3424,1.08754,0.755529,-8.92937,-5.31565,0.731337,0.0509586,-0.945622,-0.0591778,-0.000504634,-2.28159,
67,0.018625,-0.294024,0.128798,-0.0326829,-0.0211768,0,-0.329894,-0.027827,0.588017,0.991385,-0.0620218,-0.097053,0.0623761,-0.57321,0.479546,-0.522935,-0.527522,0.492114,-0.530491,0.523749,0.962085,2.19247,0.00117293,-0.506802,1.29724,0.932386,-0.0803296,0.851218,0.710913,0.257798,0.0790789,-2.30406,-0.176564,0.000371851,-4.63214,
68,0.0132081,-0.194749,0.248021,0.0313395,0.0825004,0,-0.299425,-0.0244216,0.549683,0.994945,-0.0303553,-0.069894,0.0654013,-0.50678,0.518946,-0.514309,-0.523649,0.319819,-0.544231,0.523728,0.682272,2.30348,-0.106918,-1.03759,1.39438,1.10818,0.200938,1.76259,0.664935,0.0881524,0.0758454,-4.56968,-0.371573,-0.000375256,-6.54522,
