step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
34,0.157738,-0.115507,0.00565297,-0.0184237,0.385533,-0.058182,-0.0905574,0,0.373221,0.999879,0.00292367,0.00260617,-0.015057,-0.086738,0.523408,-0.285593,-0.523398,-0.0961109,-0.523416,-0.489735,0.522936,-0.645184,-0.124977,0.0351109,0.0489867,0.131887,0.0127303,-0.338621,-0.000432505,-6.6702,-0.00267756,1.19298,-0.00318902,1.12215,-0.000707347,
35,-0.0343483,-0.0679953,0.0157958,-0.0184373,0.643332,-0.109496,-0.16818,0,0.374915,0.999749,0.000975671,0.00220095,-0.0222931,-0.101054,0.523422,-0.539027,-0.532681,-0.0536855,-0.523802,-0.40891,0.523023,-0.854072,-0.140107,0.137708,0.178835,0.454239,-0.305991,-0.251798,0.000805464,-2.90139,-0.337463,0.502696,-0.0157873,2.10009,0.000913921,
36,-0.324742,0.0508674,0.0297642,-0.0184284,0.603279,-0.102427,-0.16354,0,0.38344,0.998966,0.00670773,-0.00155194,-0.0449385,-0.108524,0.523476,-0.503973,-0.566919,-0.0578978,-0.523548,-0.311995,0.523165,0.00104111,-0.183636,0.534849,0.121294,0.27482,-1.11304,-0.0679151,0.00015928,2.99391,-0.971386,-0.564873,0.0686207,1.78765,0.00213019,
37,-0.499489,0.0808579,0.024413,-0.0184187,0.318719,-0.0507743,-0.0949185,0,0.400871,0.99713,0.0128378,0.00315478,-0.0745461,-0.106205,0.523489,-0.249164,-0.632469,-0.114615,-0.523272,-0.283413,0.532413,0.487696,-0.0714102,0.310763,0.758477,-0.231553,-1.39639,0.162512,0.000843844,7.11849,-1.61072,-1.69811,-0.0087695,-0.581795,0.335131,
38,-0.559908,-0.0916364,-0.0187199,-0.0184246,-0.17072,0.0295889,0.0186082,0,0.447189,0.994457,0.034606,-0.0150801,-0.0981375,-0.0941674,0.523464,0.145119,-0.713259,-0.211526,-0.52344,-0.394271,0.557677,1.549,0.113478,1.10981,0.500733,0.0501626,-0.405205,0.312398,-0.00238551,8.75682,-1.70364,-2.15802,-0.00261926,-3.95425,0.759779,
39,-0.451439,-0.0808502,-0.0746184,-0.0184333,-0.527894,0.109978,0.136527,0,0.489841,0.993205,0.0487118,-0.0118205,-0.105033,-0.082582,0.523459,0.541418,-0.790461,-0.313556,-0.523688,-0.578797,0.577697,1.19229,0.0449686,0.576827,0.488125,0.416856,-0.581881,0.163883,0.00019517,5.9083,-1.39072,-1.91354,-0.0110075,0.410713,0.0503664,
40,-0.0447628,-0.239273,-0.0716472,-0.0184579,-0.508926,0.108272,0.134662,0,0.504469,0.993158,0.0560644,-0.00120327,-0.102437,-0.0889151,0.52347,0.532954,-0.838178,-0.383543,-0.524388,-0.538725,0.565512,1.00723,-0.148683,0.0287025,0.17266,0.451095,0.391769,-0.404222,0.000231115,-2.69847,-0.524746,-0.87972,-0.0141645,0.501069,-0.53556,
41,0.136452,-0.3013,-0.0351386,-0.0184829,-0.321035,0.0628608,0.0712225,0,0.492676,0.994271,0.061851,0.0095601,-0.0866455,-0.121945,0.523475,0.308618,-0.843898,-0.402474,-0.525097,-0.522602,0.507797,0.908677,-0.175368,-0.474616,0.0051206,0.454893,0.81102,-0.911567,-1.40271e-05,-6.24671,0.292635,0.11373,-0.0150238,0.147349,-0.361391,
42,0.235916,-0.235281,0.00534286,-0.0185251,0.062267,-0.0110717,-0.0359842,0,0.462598,0.996156,0.0406331,0.0204332,-0.0748656,-0.172203,0.523471,-0.0542874,-0.817407,-0.383561,-0.526296,-0.493037,0.516931,0.627776,-0.119213,-0.809527,-1.04976,0.49392,0.393652,-1.10939,0.000104492,-8.25628,0.759645,0.631824,-0.0275989,1.06415,0.19691,
43,0.172944,-0.23509,0.0396654,-0.0186059,0.495462,-0.0897722,-0.150913,0,0.431605,0.996423,0.0101481,0.0485839,-0.0684011,-0.224937,0.523363,-0.441347,-0.779491,-0.358636,-0.528593,-0.40334,0.521917,-0.557947,-0.138981,0.768847,-0.524964,1.70194,0.445075,-0.988301,-0.014113,-6.97451,0.875883,0.364657,-0.0803494,2.24953,0.0323118,
44,-0.24599,-0.0905805,0.0508361,-0.0187077,0.553317,-0.111847,-0.183722,0,0.46951,0.995643,0.0171375,0.0588298,-0.0702809,-0.263349,0.523349,-0.550698,-0.752923,-0.367255,-0.531485,-0.263805,0.522742,-0.330065,-0.0979204,0.540036,0.448898,0.0899029,-0.467142,-0.574319,0.00402472,1.323,0.186038,-0.706709,-0.0503131,3.35561,0.00583574,
45,-0.42433,-0.043899,0.0431117,-0.0187895,0.399338,-0.0784633,-0.13854,0,0.484344,0.994361,0.0270657,0.0571629,-0.0851218,-0.281921,0.52346,-0.385503,-0.764227,-0.434855,-0.533811,-0.145005,0.523116,-0.139914,-0.0853108,0.0888784,0.246058,-0.232398,-0.782153,-0.168833,0.000836134,5.25468,-0.628227,-1.98323,-0.0439397,1.40053,0.00263143,
46,-0.528529,-0.0817376,0.00749396,-0.0188562,0.0628042,-0.0115406,-0.0434061,0,0.478056,0.993367,0.0312868,0.0457665,-0.100742,-0.282694,0.52348,-0.0565868,-0.808864,-0.541807,-0.535707,-0.153075,0.523287,0.0773455,0.164388,-0.313426,0.243203,-0.713902,-0.601765,0.137509,0.000263247,7.88774,-1.15114,-0.599441,-0.0320524,-1.6844,0.00105985,
47,-0.530052,-0.165632,-0.0475142,-0.0189053,-0.377952,0.0691478,0.0754478,0,0.453674,0.993596,0.0311093,0.0213022,-0.106516,-0.275392,0.523481,0.339578,-0.86639,-0.531378,-0.537103,-0.330109,0.523179,0.241514,0.362512,-0.64207,0.732721,-0.741999,-0.137727,0.162177,0.000237334,7.92896,-1.13734,0.270818,-0.0272577,-5.38402,-0.00184175,
48,-0.166842,-0.288214,-0.0712016,-0.0189792,-0.535945,0.115389,0.146977,0,0.504508,0.99404,0.0524154,-0.00478294,-0.095468,-0.27795,0.52347,0.568292,-0.890264,-0.503986,-0.539202,-0.577433,0.522833,1.16906,1.02836,1.28537,0.249782,-1.01987,0.655104,-0.227562,-0.0025715,-0.289686,-0.107202,0.805357,-0.0513296,-0.18649,0.00519722,
49,0.0301686,-0.323509,-0.0474389,-0.0190688,-0.410427,0.0927389,0.11758,0,0.555511,0.994933,0.0535992,-0.0310323,-0.0791927,-0.301968,0.52346,0.456015,-0.874377,-0.438285,-0.541749,-0.540176,0.522732,1.05012,0.963571,0.755782,0.0707232,-1.0139,0.925702,-0.734129,0.000374111,-4.15919,0.736627,1.8097,-0.0493803,0.568719,-0.00148735,
50,0.170299,-0.353023,-0.0126649,-0.0191532,-0.162017,0.0363702,0.040201,0,0.579861,0.995583,0.0510332,-0.0573879,-0.0540037,-0.346577,0.523469,0.178404,-0.821351,-0.328962,-0.544147,-0.507028,0.522644,0.914183,0.92957,0.21418,-0.041372,-0.981677,1.21212,-1.04827,6.22674e-05,-6.92214,1.38015,2.55729,-0.0465478,0.755947,-0.000736127,
51,0.211357,-0.332315,0.00635686,-0.0192323,0.172031,-0.0384552,-0.0639751,0,0.576786,0.995178,0.0466331,-0.0823963,-0.025634,-0.400039,0.523471,-0.188641,-0.747137,-0.196827,-0.546396,-0.439157,0.522569,0.758993,0.928122,-0.340146,-0.0668828,-0.916499,1.16556,-1.08986,8.69152e-06,-7.75252,1.58703,2.72712,-0.0433805,1.94919,-0.000923437,
52,0.0782243,-0.125384,0.0131142,-0.0192378,0.470704,-0.108617,-0.165971,0,0.555913,0.99631,0.0367307,-0.0752991,-0.018659,-0.451128,0.523463,-0.534665,-0.676883,-0.0787155,-0.546553,-0.304298,0.52259,0.748587,1.1359,-0.616626,-0.369086,0.461736,-0.136696,-0.96234,0.000406873,-5.09851,1.23407,2.07051,0.00478077,3.41376,0.000497297,
53,-0.29276,0.0224595,0.0271972,-0.0191932,0.496876,-0.107692,-0.169768,0,0.516592,0.996936,0.0257768,-0.0626908,-0.0390388,-0.494596,0.523468,-0.530077,-0.636484,-0.00685297,-0.545283,-0.122951,0.52301,1.05412,1.1168,-0.941431,-0.911807,0.835631,-1.02821,-0.789735,-0.000110936,2.30504,0.389698,0.804845,0.0592699,3.83118,0.00422684,
54,-0.445932,0.032355,0.0283282,-0.019086,0.36244,-0.0666801,-0.116219,0,0.458144,0.996861,0.00557371,-0.0436304,-0.0658309,-0.526731,0.523475,-0.327423,-0.637159,0.0016204,-0.542239,0.0108502,0.527323,1.31487,1.16752,-1.40276,-0.887722,0.580188,-1.09235,-0.222206,0.000123032,5.77385,-0.409383,-0.453876,0.062524,1.54123,0.167568,
55,-0.525666,0.129985,-0.00106507,-0.018813,-0.00949127,0.00151043,-0.0262117,0,0.414529,0.993627,0.0271238,0.00155753,-0.109399,-0.523899,0.523484,0.00740572,-0.663817,-0.0318989,-0.53448,0.00542912,0.54059,2.24725,1.17373,-0.905945,0.8939,1.50504,-1.75706,0.170634,0.000360845,7.81046,-0.735719,-1.05991,0.16692,-1.71479,0.3588,
56,-0.494522,-0.0627508,-0.0646481,-0.0184712,-0.441708,0.0769642,0.0809616,0,0.423488,0.991315,0.018202,0.000866295,-0.130242,-0.517881,0.523544,0.378108,-0.685789,-0.0896152,-0.524765,-0.16262,0.56708,2.93008,2.08563,1.31268,-0.235162,-0.0527918,-0.552459,0.0898061,-0.000663845,6.98959,-0.0698828,-1.22604,0.215534,-5.00861,0.644705,
57,-0.15897,-0.2773,-0.0913962,-0.0183833,-0.549369,0.112478,0.134907,0,0.476521,0.992006,0.00864359,0.00156208,-0.125883,-0.524913,0.523491,0.553832,-0.674705,-0.136077,-0.522266,-0.49722,0.586701,2.83603,1.85836,0.792266,-0.571041,-0.0251638,0.879088,-0.13921,-0.000607122,-0.447402,0.502286,-0.638889,-0.0372822,-8.35068,0.147413,
58,0.0403488,-0.135148,-0.0706653,-0.0184587,-0.428708,0.0881367,0.0991457,0,0.502244,0.992185,-0.00638917,0.00919296,-0.124274,-0.52473,0.523474,0.433264,-0.62976,-0.141504,-0.524409,-0.555943,0.543087,2.36932,1.72198,0.247608,-0.601941,0.364951,-0.00780073,0.0274218,-2.19955e-05,-4.35789,1.29188,0.38883,-0.0441504,0.912088,-1.87573,
59,0.185896,-0.171657,-0.0225602,-0.01854,-0.149583,0.0291179,0.0121672,0,0.503409,0.992208,-0.0253682,0.0208298,-0.120191,-0.524014,0.523474,0.142807,-0.550259,-0.10489,-0.52672,-0.50426,0.514004,2.19556,1.68881,-0.202086,-0.93327,0.411519,0.341344,0.00342909,-3.47997e-06,-7.23604,1.88402,1.07092,-0.0478741,1.15362,0.228004,
60,0.221592,-0.157688,0.0348974,-0.0186249,0.255101,-0.0483519,-0.100967,0,0.483209,0.992075,-0.0415821,0.0391027,-0.111932,-0.523804,0.523474,-0.237258,-0.514744,-0.0502148,-0.529133,-0.414193,0.521408,2.05164,1.7633,-0.608333,-0.562091,0.834643,0.299091,0.00234064,2.50061e-05,-7.96178,-0.193155,1.1164,-0.048142,2.43899,0.0650186,
61,-0.0722074,-0.000809329,0.082131,-0.018672,0.572632,-0.114546,-0.197863,0,0.460059,0.99294,-0.0386708,0.0159292,-0.111003,-0.51868,0.523479,-0.564101,-0.532856,-0.0133975,-0.530471,-0.254393,0.522897,1.66874,1.73993,-0.600202,0.519869,-1.72291,-0.735636,0.237481,0.000316536,-2.16191,-0.531465,0.370778,-0.0146892,3.94425,0.00850422,
62,-0.342089,0.026487,0.0871352,-0.0186922,0.553577,-0.10248,-0.185529,0,0.429638,0.99107,-0.00430616,-0.0198574,-0.131786,-0.491693,0.523483,-0.504234,-0.579874,-0.0311998,-0.531045,-0.0749147,0.523462,1.96708,1.30427,-0.744168,2.07521,-0.995784,-0.975227,0.833736,-4.3326e-05,3.37414,-1.34087,-1.0689,-0.00852348,3.23834,0.0096001,
63,-0.493316,-0.0149962,0.0472145,-0.0184357,0.307897,-0.0500219,-0.11231,0,0.409815,0.989052,0.0172903,0.00614115,-0.146424,-0.435123,0.523455,-0.245466,-0.660886,-0.109851,-0.523757,0.0209464,0.529026,2.7002,0.95712,-0.154228,0.121587,2.0996,-0.823092,1.43261,0.000696048,6.95911,-1.89156,-2.09374,0.230711,0.603893,0.193639,
64,-0.557465,0.0611641,-0.0348367,-0.018393,-0.17948,0.029786,-0.00278287,0,0.427747,0.983031,0.02018,0.0176585,-0.181472,-0.35613,0.523524,0.146086,-0.756356,-0.231064,-0.522544,-0.0392399,0.529763,2.80484,1.36948,0.727474,1.02169,-0.495511,-1.44231,1.70646,-0.000171818,8.68721,-1.9227,-2.76764,-0.03179,-2.92666,-0.165389,
65,-0.443961,-0.235423,-0.139461,-0.0184513,-0.549671,0.108938,0.110869,0,0.461076,0.979057,0.0422843,0.00296318,-0.199124,-0.280432,0.523493,0.536257,-0.841526,-0.367566,-0.5242,-0.281728,0.530653,2.91075,1.55485,0.951752,0.590963,-0.0918675,0.361083,1.31395,-0.000537076,5.72584,-1.37871,-2.70187,-0.0461871,-6.68432,0.104504,
66,-0.0460017,-0.263648,-0.119721,-0.0185413,-0.513743,0.107601,0.115647,0,0.495562,0.983662,0.0504485,0.00328691,-0.172779,-0.242283,0.523472,0.529628,-0.888466,-0.480792,-0.526757,-0.586265,0.518655,2.43439,1.3443,0.422105,0.0265322,0.254858,0.487914,0.255444,-0.000255292,-2.67429,-0.51514,-1.79144,-0.0568707,-0.264845,0.0365063,
