step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
46,-0.0136866,-0.0428896,-0.371943,-0.00899385,0.044281,0,0.464233,0.376155,0.51776,0.869907,-0.0626431,-0.0688281,0.484356,0.407229,0.55617,0.523845,-0.523692,-0.472614,-0.933721,0.269328,0.523357,2.85623,0.272333,1.75237,-1.04984,-0.458357,-1.2904,8.25574,0.0605142,-0.000720597,-0.0197739,-6.93776,-1.43916,0.320204,-0.000269482,
47,-0.0192011,-0.0430042,-0.447869,-0.0200511,0.0503375,0,0.797146,0.428152,0.58869,0.881298,-0.0680948,-0.084585,0.459915,0.561045,0.557656,0.523857,-0.52501,-0.551972,-0.934796,0.281846,0.523332,2.26558,0.148497,1.1029,-0.189342,-0.321332,-0.816502,-1.03737,0.000667631,0.000250875,-0.0298528,1.68512,1.36881,0.181613,-7.20598e-05,
48,-0.0224443,-0.0427382,-0.231022,-0.0135225,0.0537245,0,0.27498,0.332905,0.628375,0.890724,-0.0597825,-0.0933133,0.440829,0.429365,0.554207,0.523897,-0.526534,-0.324696,-0.789481,0.287151,0.523331,1.94839,0.144914,0.478134,0.386038,-0.402524,-1.02408,-4.20388,-0.138724,0.000535167,-0.0317039,7.35599,4.42115,0.033244,-3.73152e-05,
49,-0.0242087,-0.0420167,0.17574,0.00386834,0.0545172,0,-0.156864,0.128039,0.637664,0.902094,-0.0400265,-0.0981562,0.418318,0.182384,0.544851,0.523914,-0.52814,0.0837248,-0.51236,0.284736,0.523333,1.75749,0.0794713,-0.0856095,0.607503,-0.358421,-1.1626,-5.66318,-0.238427,1.83212e-05,-0.0333668,8.96535,5.423,-0.126741,5.75592e-05,
50,-0.0244261,-0.0411138,0.504836,0.0233344,0.0535238,0,-0.490164,-0.0942437,0.626023,0.913461,-0.0373653,-0.100326,0.392591,-0.0620614,0.533142,0.523909,-0.529838,0.492549,-0.497893,0.274403,0.523342,1.88691,0.0615824,-0.446197,-0.194807,-0.0124045,-1.0889,-4.12733,-0.22085,3.32959e-05,-0.0318251,7.40292,-0.774849,-0.289484,8.05132e-05,
51,-0.0208727,-0.0406153,0.547092,0.0220358,0.0508616,0,-0.761771,-0.1267,0.59483,0.916666,-0.0424666,-0.109611,0.381976,-0.172572,0.526678,0.523897,-0.531054,0.537792,-0.553007,0.254808,0.523352,2.38926,0.248986,-0.827435,-0.502254,-0.340137,-0.31194,-0.313411,-0.039507,0.000322151,-0.0196974,-1.90753,-1.42441,-0.47487,1.04659e-05,
52,-0.0145874,-0.0407467,0.396773,0.00748195,0.0474327,0,-0.259758,-0.0139268,0.554667,0.919806,-0.0492452,-0.0829474,0.380331,-0.0895161,0.528382,0.523897,-0.527338,0.306713,-0.645874,0.227641,0.523339,2.68458,0.203478,-0.974658,0.219395,1.32849,0.0939625,3.61553,0.113141,-0.000297749,0.0972308,-7.29859,-2.27961,-0.607178,0.000421783,
53,-0.00719815,-0.0412723,0.0498231,-0.0206466,0.042155,0,0.16766,0.184283,0.492872,0.922427,-0.0573526,-0.0518083,0.378358,0.158947,0.535198,0.523884,-0.522958,-0.0967034,-0.759308,0.195691,0.523349,2.86418,0.130555,-1.50024,0.114085,1.25929,-0.156569,6.30085,0.157838,-8.78868e-05,0.0235487,-8.82607,-2.25587,-0.669902,3.63062e-05,
54,-0.000690696,-0.0403736,-0.299561,-0.0175226,0.0399911,0,0.464816,0.370044,0.467544,0.929387,-0.0479431,-0.0238127,0.365203,0.462303,0.523543,0.523828,-0.523949,-0.484851,-0.820438,0.162566,0.523377,3.96608,0.0243724,0.977765,0.884613,1.45601,-0.26026,5.77695,-0.740559,-0.00101535,-0.0499804,-6.59771,-0.0697983,-0.670152,-9.3091e-05,
55,0.00633627,-0.0401381,-0.356856,-0.0273214,0.0428624,0,0.777471,0.408979,0.501153,0.933331,-0.0289742,0.0215824,0.357195,0.552125,0.52049,0.523842,-0.526594,-0.553112,-0.755952,0.129505,0.523348,3.42507,0.0752964,0.390381,1.6872,1.38207,-0.246206,-1.05039,0.0914981,0.000227228,-0.0537605,1.8343,2.62582,-0.652554,-0.000201492,
56,0.0121465,-0.0403333,-0.174397,-0.0174098,0.0434631,0,0.273346,0.302417,0.508186,0.936638,0.0045186,0.0697172,0.343262,0.436566,0.523021,0.523866,-0.529286,-0.322555,-0.552685,0.0989707,0.523344,2.90993,0.123763,0.0819214,1.74156,0.884987,-0.78406,-3.55435,0.0192988,0.000496648,-0.0494724,7.34234,5.48401,-0.566826,0.0007729,
57,0.0158048,-0.0403646,0.14696,0.00830492,0.0455612,0,-0.158939,0.0987095,0.53275,0.944823,-0.000865662,0.0636148,0.321343,0.230941,0.523427,0.523866,-0.531062,0.0857959,-0.486334,0.0739964,0.523365,2.08531,0.0594235,0.341274,-0.576529,-0.0918136,-0.999629,-4.65173,0.00232411,-0.000212119,-0.0360594,8.96977,-0.995824,-0.43808,-0.000514416,
58,0.0179315,-0.04048,0.413755,0.0259639,0.0458667,0,-0.491637,-0.119533,0.536327,0.952406,-0.0147146,0.0554305,0.299388,0.0305945,0.524924,0.523866,-0.532729,0.494654,-0.517911,0.0554492,0.523353,2.22461,0.00357282,-0.197942,-0.566755,-0.206247,-0.929885,-3.37221,0.057895,4.85404e-05,-0.0306263,7.39682,-0.254364,-0.305091,-6.74087e-05,
59,0.0204685,-0.04107,0.453344,0.0229433,0.0438127,0,-0.756804,-0.148989,0.512279,0.954434,-0.0292306,0.0398566,0.2943,-0.0595713,0.532575,0.523857,-0.533902,0.5382,-0.552264,0.0425492,0.523356,2.72871,0.0891277,-0.739982,-0.85438,-0.523719,-0.117657,-0.249122,0.245645,0.000362076,-0.0191633,-1.94797,-1.11269,-0.192585,-3.28416e-05,
60,0.0221128,-0.042317,0.325874,0.00919152,0.040014,0,-0.258492,-0.0370413,0.467812,0.954048,-0.0399342,0.0143152,0.296636,0.0106546,0.548745,0.523849,-0.534672,0.305701,-0.633552,0.0366501,0.523355,2.9764,-0.332927,-0.800042,0.155656,-1.76329,0.267844,3.03751,0.403019,-0.000368796,-0.0123306,-7.31093,-2.11782,-0.0412552,8.69208e-05,
61,0.022344,-0.0438617,0.0447243,-0.00394674,0.0364696,0,0.163168,0.1666,0.426335,0.951938,-0.0280586,-0.0238822,0.304067,0.217281,0.568775,0.523425,-0.534614,-0.0965023,-0.741558,0.0389259,0.523354,3.58755,-0.35973,0.149269,-0.929215,0.535793,0.635319,5.09025,0.206508,-0.0739205,0.110374,-8.53713,-1.98459,0.12234,-7.78319e-05,
62,0.0212463,-0.0432202,-0.254199,-0.01596,0.0413401,0,0.462314,0.369435,0.483334,0.947885,-0.0349786,-0.00412634,0.316659,0.465695,0.560457,0.524193,-0.528418,-0.475546,-0.790412,0.0490505,0.523339,3.77459,-0.408849,1.08022,0.258536,0.843726,0.432376,4.98804,-0.244483,0.00308289,0.117756,-6.77377,-0.265785,0.282637,-0.000379991,
63,0.0176708,-0.0420957,-0.322724,-0.0260079,0.0447032,0,0.795263,0.413179,0.522704,0.94586,-0.0272262,0.0216145,0.322708,0.546308,0.545875,0.523937,-0.523135,-0.551589,-0.735631,0.066741,0.523327,3.28564,-0.296813,0.511775,0.885006,0.843593,0.250446,-0.813634,-0.338839,-0.00375361,0.0441233,1.69762,2.4339,0.421716,7.17196e-05,
64,0.0118078,-0.040465,-0.165881,-0.018315,0.0457784,0,0.275175,0.310027,0.535293,0.945656,-0.00701353,0.0497506,0.321265,0.448459,0.524729,0.523881,-0.523304,-0.324429,-0.540993,0.0907788,0.523334,2.95777,-0.244211,0.00290524,1.36653,0.800845,-0.303136,-3.08128,-0.507218,4.48703e-06,-0.014352,7.33856,5.331,0.540977,4.77e-05,
65,0.00374305,-0.0402126,0.1324,0.00670121,0.0454775,0,-0.156847,0.0996646,0.53177,0.946878,0.0037299,0.0856425,0.309959,0.267955,0.521456,0.523876,-0.524332,0.0835083,-0.502457,0.119763,0.523354,2.25836,-0.301598,0.195564,-0.409228,0.233769,-0.518271,-4.13964,0.0605566,0.000252093,-0.00900974,8.98073,-0.576459,0.615267,0.00204858,
66,-0.00456808,-0.0405323,0.39783,0.0261991,0.0458888,0,-0.491377,-0.118859,0.536587,0.951059,-0.0156359,0.0714685,0.300225,0.0897299,0.525602,0.523869,-0.524394,0.493515,-0.519672,0.150469,0.523366,2.17564,-0.371411,-0.168314,-0.910335,-0.39281,-0.431044,-2.99449,0.104819,-0.000170574,0.000822909,7.42652,-0.142733,0.612086,-0.000451974,
67,-0.0102795,-0.0413044,0.445691,0.0230798,0.0439122,0,-0.758837,-0.148623,0.513444,0.949191,-0.0358952,0.0487959,0.308816,0.0150922,0.535614,0.523856,-0.52403,0.538094,-0.548456,0.178251,0.523357,2.6765,-0.271051,-0.725893,-1.19251,-0.73754,0.449919,-0.00465143,0.292779,0.000357099,0.0109223,-1.93152,-1.00155,0.518566,-0.000135692,
