step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
10,-0.387802,-0.0012547,-0.0388869,-0.0254706,0.000369857,0,0.0824778,0.0281072,0.561903,0.988499,0.0329203,-0.0291079,0.144702,-0.526267,0.725389,0.0380108,-0.960945,-0.543536,-0.785922,0.350343,1.05812,0.478841,0.364022,-0.0949345,0.412499,-0.29227,-0.281323,0.0966541,-2.21053,5.49946,0.800627,-0.137006,2.0182,-4.69006,-0.195397,
11,0.303814,-0.0100725,0.0146807,-0.0215463,-0.561743,0,0.206836,0.013667,0.568459,0.985773,0.055039,-0.0422292,0.153099,-0.52408,0.613628,0.30516,-0.921484,-0.522624,-0.6792,0.0559816,1.04633,0.396742,1.135,0.404785,1.06578,-0.948114,1.05067,0.0129289,-2.26065,5.18618,0.779347,0.68773,2.27434,-7.04649,-0.276298,
12,0.539856,-0.0150366,0.0473171,-0.0179397,-0.700276,0,0.286002,0.000762062,0.581432,0.979015,0.0776985,-0.0608799,0.17829,-0.520679,0.510915,0.455581,-0.882514,-0.452447,-0.565553,-0.231421,1.02985,0.328549,0.983679,0.227805,0.762424,-0.731193,1.15008,0.118992,-0.563694,0.861631,0.814698,2.11564,2.26417,-4.46593,-0.409258,
13,0.591539,-0.0122568,0.0322294,-0.0181784,-0.623952,0,0.260636,-0.00337721,0.585367,0.972667,0.083426,-0.0665663,0.206224,-0.505999,0.51771,0.371344,-0.841868,-0.297857,-0.509819,-0.351033,1.00655,0.163174,0.619131,-0.169036,-0.0784556,0.132914,1.06223,0.465356,0.217696,-4.2069,0.794548,4.05786,-0.248393,-0.345178,-0.51065,
14,0.265969,-0.00175787,-0.0236267,-0.0184123,-0.0984116,0,0.123616,0.00232142,0.567307,0.971813,0.0661585,-0.0504021,0.220596,-0.476743,0.524371,0.0532542,-0.803177,-0.0547442,-0.523653,-0.259354,0.979271,-0.229779,0.395917,-0.505891,-1.36132,1.11165,0.120369,0.703805,0.0528918,-8.48589,0.766646,5.68418,-0.286791,3.95226,-0.590835,
15,-0.151842,0.0124929,-0.0985209,-0.0183795,0.558752,0,-0.0714509,0.0146163,0.531915,0.97473,0.0257906,-0.0272318,0.220214,-0.446461,0.523439,-0.378499,-0.765005,0.245367,-0.53712,-0.0181631,0.949557,-0.469446,0.23193,-0.82001,-2.10256,1.12469,-0.488978,0.523355,-0.0698853,-8.77591,0.771249,6.32311,-0.259389,5.64767,-0.623127,
16,-0.649937,0.0187575,-0.131165,-0.0183713,0.809185,0,-0.169914,0.025217,0.49722,0.981088,-0.0223874,-0.0114402,0.191923,-0.437417,0.523206,-0.568353,-0.726911,0.541574,-0.546843,0.228493,0.920007,0.099718,-0.146083,0.0933762,-0.770435,1.13916,-1.6525,-0.149063,0.00996775,1.09716,0.750272,4.55642,-0.136345,4.19787,-0.577476,
17,-0.720576,0.0122769,-0.0973927,-0.0183805,0.705396,0,-0.10061,0.0265902,0.510552,0.988576,-0.0207609,-0.0080234,0.149071,-0.468422,0.523467,-0.371954,-0.688307,0.542425,-0.548164,0.314595,0.89688,0.463009,0.326476,0.121822,0.530622,-0.309689,-1.81725,-1.08456,0.00128393,6.7696,0.768264,-1.30928,0.078131,-0.703333,-0.375393,
18,-0.667953,-0.00285247,-0.0177926,-0.0183812,0.248148,0,0.0861632,0.0149858,0.504982,0.994359,0.00072484,-0.0183563,0.104462,-0.534257,0.523486,0.0864154,-0.650456,0.460115,-0.539063,0.149,0.880632,0.658827,0.688913,-0.324636,1.03267,-0.666827,-1.94905,-0.58418,2.3152e-05,11.5289,0.751889,-1.97358,0.28419,-5.8735,-0.279643,
19,0.528408,-0.0206148,0.075889,-0.0183829,-0.79571,0,0.318173,-0.00734631,0.488354,0.994802,0.0264578,-0.0561954,0.0806926,-0.529111,0.523535,0.624653,-0.611605,0.377557,-0.522267,-0.255279,0.863651,0.672711,0.47355,-0.246268,0.915657,-0.669996,1.04241,0.179256,-0.00247487,2.4604,0.828231,-1.35953,0.300217,-10.3251,-0.386088,
20,0.900313,-0.0165195,0.0543451,-0.0183809,-0.846153,0,0.293071,-0.0192227,0.509474,0.985801,0.0364924,-0.0681916,0.149045,-0.509324,0.523477,0.500522,-0.560607,0.366109,-0.522334,-0.582215,0.833882,0.448688,0.355423,0.335543,0.295464,0.32174,2.76171,0.667953,-0.000882212,-5.47409,1.04398,0.942495,-0.0866304,-0.0428644,-0.686635,
21,0.85148,-0.00264561,-0.0188833,-0.0183803,-0.543629,0,0.133197,-0.00620402,0.511907,0.974527,0.0318356,-0.055577,0.214929,-0.466506,0.523462,0.0801484,-0.515042,0.465494,-0.530224,-0.418389,0.79721,0.130728,-0.125301,-0.212588,-0.0820802,0.979481,2.56944,1.04096,-0.000116468,-11.2943,0.191312,3.01735,-0.227473,6.50285,-0.785832,
22,0.636115,0.0188005,-0.131404,-0.0183805,0.347163,0,-0.13109,0.0224382,0.491128,0.959644,0.0146339,-0.0298259,0.279248,-0.418928,0.523467,-0.569656,-0.52058,0.545231,-0.542509,0.0534191,0.757195,0.242682,-0.342284,-0.598904,-0.433766,1.13842,2.30964,0.877137,0.000570537,-11.9269,-0.138876,-0.389605,-0.261849,12.3236,-0.82204,
23,0.0738545,0.0190304,-0.1326,-0.0183815,0.443595,0,-0.125386,0.0519035,0.449567,0.953965,0.00335023,-0.0249994,0.298856,-0.397386,0.523495,-0.576627,-0.527147,0.503219,-0.550597,0.603878,0.71943,0.826854,0.629869,-1.08158,-0.0304779,-0.118711,1.7674,-0.0946338,6.27069e-05,3.05358,-0.129856,-1.33722,-0.0644972,1.15154,-0.681734,
24,-0.5855,0.011586,-0.0937789,-0.0183819,0.53632,0,-0.00802398,0.0515551,0.396679,0.942414,0.0137764,-0.0247851,0.333244,-0.425761,0.523508,-0.351019,-0.531285,0.416967,-0.542294,0.549528,0.689647,0.956589,1.32091,0.353362,0.440948,-0.107422,-0.52487,-0.980234,0.00139272,5.64125,0.150559,-1.87503,0.573106,-1.17895,-0.503128,
25,-0.642104,-0.000598377,-0.0296914,-0.0183816,0.204037,0,0.150568,0.0420114,0.420763,0.948394,0.0178676,-0.0270207,0.315435,-0.490422,0.5235,0.0181277,-0.52232,0.325408,-0.516036,0.386929,0.666777,0.870443,1.76706,0.408963,0.89656,0.13487,-1.20604,-1.59971,-0.000348321,9.11028,0.080466,-1.80006,-0.0575342,-5.30908,-0.415436,
26,-0.341931,-0.0164748,0.0541101,-0.0183808,-0.473807,0,0.35613,0.0211107,0.433098,0.956552,0.0185924,-0.0135984,0.290651,-0.536313,0.523475,0.499169,-0.522897,0.264716,-0.521553,0.0116694,0.646006,0.880048,1.85761,0.0191861,-0.112109,0.582177,-0.999635,0.206908,3.48711e-05,10.1286,-0.0233976,-0.63782,-0.0694472,-9.66551,-0.418891,
27,0.709924,-0.0182944,0.0636906,-0.0183809,-0.770544,0,0.386265,-0.0052788,0.421061,0.953022,-0.00236809,-0.0102617,0.302718,-0.517481,0.523478,0.554317,-0.523822,0.295269,-0.523246,-0.521575,0.621424,1.11254,1.36955,-0.453814,-1.31114,-0.073136,1.22172,0.55321,0.00010448,-2.31446,-0.0128105,1.86437,-0.0108534,-11.6191,-0.572672,
28,0.621691,-0.0100991,0.0204826,-0.0183784,-0.509458,0,0.277764,-0.00671972,0.394992,0.950207,-0.0352862,-0.000666834,0.309613,-0.478417,0.523407,0.305966,-0.523287,0.458215,-0.525235,-0.559306,0.589939,0.931344,-0.263785,0.230088,0.384021,0.764499,0.664346,0.812777,-0.0074197,-7.42345,0.11736,4.58688,-0.0579259,3.60816,-0.684529,
29,0.47123,0.00490704,-0.0587032,-0.0183783,0.0598648,0,0.0796989,0.00912214,0.402568,0.945425,-0.0201018,-0.00102717,0.325217,-0.437708,0.523406,-0.148659,-0.523012,0.548136,-0.52895,-0.270792,0.554866,0.970313,-0.715974,-0.0764814,0.515755,-0.439127,0.782038,0.849484,0.00191323,-10.7377,-0.0176098,-0.531624,-0.0977445,7.89456,-0.724621,
30,-0.202035,0.0200444,-0.137858,-0.0183803,0.704516,0,-0.121218,0.034118,0.390031,0.940824,0.000898699,0.00690072,0.338823,-0.406653,0.523463,-0.607361,-0.523442,0.528643,-0.531955,0.199895,0.521238,1.15271,-0.639046,-0.29926,1.85334,0.821586,-0.0777728,0.409996,0.000895878,-1.87791,-0.00281721,-0.183217,-0.0177913,10.9154,-0.292312,
31,-0.776816,0.0164635,-0.119252,-0.0183816,0.75836,0,-0.0891264,0.0514207,0.382401,0.95337,0.00429674,-0.0153198,0.301385,-0.408715,0.523498,-0.498827,-0.523485,0.500224,-0.526398,0.590909,0.522341,1.52034,0.243201,0.182782,0.427799,-0.516414,-1.47761,-0.552996,0.000349846,4.64786,0.00368659,-0.910135,0.321197,0.305005,0.128911,
32,-0.68464,0.00461298,-0.0571604,-0.0183812,0.413565,0,0.0582509,0.0421469,0.399224,0.963033,0.00967178,-0.014978,0.268794,-0.457376,0.523486,-0.139751,-0.523507,0.443908,-0.521028,0.454027,0.531755,1.82436,0.889648,0.153864,0.139817,-0.0519918,-1.25321,-1.39175,-0.00012376,9.76687,-0.00233,-1.41973,-0.0634763,-5.52127,0.242464,
33,-0.487982,-0.0135817,0.0388582,-0.0183808,-0.305957,0,0.29507,0.0202027,0.396545,0.970017,0.00772386,-0.0138644,0.242516,-0.531357,0.523476,0.411492,-0.523564,0.384941,-0.523013,0.0603964,0.543985,1.85111,1.21686,-0.158135,0.15525,0.577312,-1.38619,-0.653451,-8.98796e-05,12.2237,0.00198968,-0.92757,-0.0160678,-10.1732,0.235628,
34,0.804933,-0.0190626,0.0677318,-0.0183812,-0.827612,0,0.373178,-0.00896909,0.385874,0.968092,-0.0111582,-0.00776364,0.250224,-0.527074,0.523487,0.577602,-0.523494,0.390064,-0.523425,-0.521279,0.549827,2.00529,0.729842,-0.194208,-1.02256,1.01203,1.87401,0.304277,-0.000897237,-1.66227,0.0038673,1.12924,-0.00284129,-13.0638,-0.00808465,
35,0.605418,-0.0115079,0.0279167,-0.0183803,-0.54133,0,0.279368,-0.00968121,0.387242,0.962605,-0.0148751,-0.00254634,0.270489,-0.498432,0.52346,0.348653,-0.523536,0.515389,-0.524804,-0.563216,0.545907,1.04098,-0.584656,0.00594393,0.316201,-0.381299,0.578859,0.814734,0.000117535,-7.48396,-0.00178257,3.82658,-0.0548125,4.08912,-0.145753,
36,0.588361,0.00372049,-0.0524586,-0.0183799,-0.0898318,0,0.0849391,0.00821613,0.382703,0.953648,-0.00489133,0.00194312,0.300878,-0.455861,0.52345,-0.112712,-0.523558,0.540239,-0.529525,-0.254898,0.536344,1.12823,-1.06252,-0.307692,0.371197,0.0339464,1.29546,0.919138,0.000427305,-10.9763,-0.000649333,-0.459519,-0.130168,8.22764,-0.236471,
37,-0.468618,0.0198167,-0.136675,-0.0183792,0.767189,0,-0.124176,0.0354452,0.388562,0.945564,0.00356368,0.00559634,0.325368,-0.417232,0.523429,-0.60046,-0.523437,0.52669,-0.534986,0.244493,0.521391,0.8902,-1.70371,0.524977,-0.736281,-0.611144,-0.840007,0.657785,0.00223745,-2.32685,0.000316732,-0.109889,-0.0935085,11.7005,-0.10206,
38,-0.642846,0.0163784,-0.118808,-0.0183812,0.679422,0,-0.0853732,0.0526186,0.402702,0.951452,-0.000369304,-0.0204025,0.307119,-0.410089,0.523488,-0.496246,-0.523573,0.498173,-0.532612,0.606496,0.523725,1.15509,-0.814681,0.181556,0.955044,-0.942547,-0.644824,-0.376813,0.0010106,4.87899,-3.65357e-05,-1.02103,0.200585,-0.674644,0.119971,
39,-0.649253,0.00450265,-0.0565792,-0.018381,0.380158,0,0.0705284,0.0437618,0.413232,0.95567,0.0148576,-0.028802,0.29265,-0.450292,0.523481,-0.136408,-0.523532,0.434652,-0.520509,0.452734,0.532577,1.58613,0.4443,0.889441,0.558362,1.05648,-1.07218,-1.21212,0.000237142,9.27197,0.00788702,-1.33567,-0.00346979,-5.35349,0.225291,
40,-0.323606,-0.0127024,0.034219,-0.018381,-0.375731,0,0.295823,0.0228743,0.445584,0.962281,0.0257556,-0.000611012,0.270833,-0.520155,0.523482,0.384847,-0.523527,0.382011,-0.52263,0.0735849,0.543907,1.52213,0.736314,0.415831,0.891343,0.869187,-0.780789,-1.57944,-5.44935e-05,11.5579,-0.00129556,-0.775094,-0.0298421,-9.77622,0.223624,
41,0.81124,-0.0191134,0.067999,-0.0183812,-0.840535,0,0.389107,-0.00346215,0.454916,0.958359,0.0249414,0.0115518,0.28424,-0.529675,0.523488,0.579142,-0.523555,0.395305,-0.523376,-0.460488,0.550818,1.74314,0.265188,0.0405806,-1.23163,-0.603845,2.08293,0.25661,0.000455471,-1.55781,-0.000207489,1.27818,-0.00451786,-11.5111,0.024864,
42,0.627477,-0.0116196,0.0285056,-0.0183807,-0.553923,0,0.298242,-0.0076464,0.443921,0.951024,-0.00587549,-0.00530738,0.309015,-0.503029,0.523472,0.352038,-0.523717,0.530191,-0.524532,-0.576618,0.548396,1.40919,-0.505199,-0.462477,-1.44588,0.0515266,0.647226,0.783829,-0.000212571,-7.49399,-0.00178002,3.28441,-0.0392556,3.27924,-0.118528,
43,0.826797,0.00372643,-0.0524871,-0.0183784,-0.332682,0,0.101879,0.0083795,0.415808,0.94011,-0.0392424,-0.00337696,0.338587,-0.461056,0.523407,-0.112892,-0.523428,0.539561,-0.528038,-0.303801,0.539983,1.64688,-1.51178,0.099944,0.67141,2.03868,2.62269,0.737878,-0.00719658,-10.8238,0.00788908,-0.461133,-0.100126,7.59719,-0.24154,
44,-0.15646,0.0207456,-0.141486,-0.018377,0.702124,0,-0.112177,0.0379149,0.423385,0.924673,-0.00456063,0.0217899,0.380111,-0.43734,0.523367,-0.628618,-0.523482,0.526521,-0.530418,0.217261,0.528466,2.08373,-1.39649,-0.138989,1.86226,-0.231733,0.103016,0.323948,0.00374145,-2.29365,-0.00372894,-0.103105,-0.00330005,13.2186,-0.22174,
45,-0.529656,0.0167908,-0.120955,-0.0183806,0.639369,0,-0.0639051,0.0560267,0.414547,0.929922,0.0202568,-0.00389627,0.367177,-0.445976,0.52347,-0.508746,-0.523606,0.501216,-0.523743,0.590419,0.522016,1.87096,-0.217269,0.0573608,-1.05138,-0.821745,-0.185219,-0.709371,-0.000192946,5.09064,0.000648585,-0.92107,0.273806,-0.761961,0.0292991,
46,-0.728258,0.00478975,-0.0580907,-0.0183811,0.458347,0,0.0965077,0.0485871,0.408164,0.932916,0.00873463,-0.0279741,0.358901,-0.502581,0.523483,-0.145106,-0.523562,0.444893,-0.522152,0.455842,0.526427,1.88059,0.439943,-0.0869515,1.30029,-0.209636,-1.50059,-1.52846,0.00104331,9.31734,0.00414984,-1.29828,-0.0368183,-4.54529,0.129469,
47,-0.511659,-0.0128579,0.03504,-0.0183807,-0.280447,0,0.321606,0.0280495,0.406522,0.945973,0.0199743,-0.011617,0.323422,-0.531504,0.523472,0.389558,-0.523532,0.401624,-0.523166,0.102283,0.533199,1.98636,0.826873,-0.174063,-0.298938,0.796792,-1.36966,0.17468,-0.000162083,12.0951,-0.00114898,-0.482299,-0.00720538,-9.55758,0.142866,
48,0.584137,-0.0194282,0.0696565,-0.0183802,-0.75332,0,0.407777,-0.00102648,0.387977,0.948533,-0.00946096,0.00793697,0.316436,-0.517495,0.523459,0.588685,-0.523687,0.43229,-0.523368,-0.4573,0.537483,1.93856,-0.220073,-0.220342,-0.0673202,-0.214229,0.756152,0.380783,0.00016269,-1.71887,0.0020204,1.72747,-0.000875935,-12.8004,0.0294586,
49,0.655521,-0.0122101,0.0316242,-0.0183794,-0.583168,0,0.310845,-0.00783045,0.37895,0.947702,0.00203404,-0.00398932,0.319127,-0.483072,0.523435,0.36993,-0.523556,0.545132,-0.52382,-0.594191,0.534832,1.43906,-1.11807,-0.00589932,-0.609698,1.16763,0.739801,0.926094,-0.00114652,-6.91795,0.00478699,0.242397,-0.0368749,2.92234,-0.154053,
50,0.499637,0.00238787,-0.0454329,-0.0183774,-0.0379472,0,0.120358,0.00689785,0.375721,0.940791,-0.00166269,0.00264053,0.338972,-0.431915,0.52338,-0.0723402,-0.52354,0.531429,-0.52659,-0.333335,0.524854,1.36099,-1.41307,-0.207764,0.326698,-0.559674,0.728566,1.12042,0.000774241,-10.7524,-0.0010085,-0.240549,-0.0744922,7.48211,-0.243666,
51,-0.378756,0.018797,-0.131383,-0.0183789,0.750286,0,-0.0953981,0.0310636,0.388439,0.933611,0.0013852,0.00706843,0.358215,-0.381796,0.523421,-0.569551,-0.523478,0.525127,-0.529955,0.113256,0.521439,1.10127,-1.96902,0.350364,-0.794808,-0.432688,-0.86062,0.881601,0.00272723,-4.01022,-0.000397864,-0.0454834,-0.0543556,10.4225,0.0576625,
52,-0.759059,0.0167958,-0.120982,-0.0183812,0.762041,0,-0.082222,0.0512984,0.394989,0.945034,-0.00253097,-0.0118,0.32675,-0.36183,0.523486,-0.508897,-0.523519,0.505812,-0.52643,0.553462,0.527254,1.33852,-1.35241,-0.0179697,0.508752,-0.522453,-1.44881,-0.093021,0.000413789,4.17543,-0.000387681,-0.72659,0.197909,5.9805,0.170787,
53,-0.740065,0.00559095,-0.0623069,-0.018381,0.471151,0,0.0606498,0.0480265,0.39376,0.95264,0.00851146,-0.0122313,0.303737,-0.389485,0.523483,-0.169379,-0.523516,0.45618,-0.521855,0.521062,0.5387,1.5189,-0.082747,0.361508,0.722597,0.938703,-1.40683,-0.977975,0.000224987,9.25741,0.00334257,-1.14764,-0.0356251,-3.89218,0.278615,
54,-0.160152,-0.0121154,0.0311164,-0.018384,-0.484836,0,0.294251,0.0302975,0.405797,0.958352,0.0161551,-0.00125108,0.285128,-0.449737,0.523566,0.367062,-0.523523,0.410535,-0.523112,0.199229,0.551586,1.17089,0.575576,0.29292,-0.482758,-0.679313,0.0456816,-1.43805,0.000286831,12.173,-0.000609527,-0.749035,-0.00969391,-8.85867,0.194369,
55,0.67053,-0.0190019,0.0674121,-0.0183815,-0.813903,0,0.399957,0.00858618,0.407256,0.94995,-0.0016197,-0.0181795,0.311868,-0.515333,0.523496,0.575763,-0.523563,0.425288,-0.52338,-0.262839,0.558467,1.26508,-0.0559742,-0.131906,-0.635416,0.207236,1.66967,-1.17658,-0.00108427,-1.57897,0.00129541,1.34648,-0.00156271,-9.6066,0.0744139,
56,0.721377,-0.0116103,0.0284571,-0.0183801,-0.621893,0,0.314238,-0.00430686,0.391873,0.938396,-0.0220601,-0.00288565,0.344845,-0.528779,0.523456,0.351754,-0.523571,0.542666,-0.523501,-0.560757,0.5583,1.2289,-0.758235,-0.389628,-0.261028,0.212757,1.18878,0.26734,-0.00264048,-7.33659,-0.000409813,0.890198,-0.000830795,-0.336781,-0.0706127,
57,0.762928,0.00369505,-0.0523194,-0.018377,-0.177829,0,0.12271,0.00436026,0.388673,0.923413,-0.00325897,0.00269828,0.383783,-0.516142,0.523369,-0.111941,-0.523519,0.533379,-0.524175,-0.444918,0.55259,1.36593,-1.55404,-0.160833,0.995274,-0.0489259,1.75462,0.320054,0.00232611,-11.2771,-0.00144829,-0.294394,-0.0298514,4.89639,-0.157748,
58,-0.125856,0.0206628,-0.14106,-0.0183786,0.759348,0,-0.102276,0.0244573,0.385741,0.916696,-0.0042422,0.00481018,0.399535,-0.507997,0.523414,-0.626108,-0.523506,0.525476,-0.525807,-0.0732362,0.541266,1.13055,-1.70748,0.0467939,0.65339,-0.375813,-0.55408,0.0427617,0.000379081,-2.16182,-0.000407723,-0.0595902,-0.0065623,9.99398,-0.260182,
59,-0.816627,0.016551,-0.119705,-0.0183803,0.820252,0,-0.0617185,0.0455565,0.38818,0.930851,0.00705284,-0.020558,0.364753,-0.525975,0.523461,-0.501478,-0.523507,0.505864,-0.522476,0.388307,0.530335,1.52779,-0.814655,0.454268,0.340231,-0.26103,-2.31476,-0.317438,0.00119119,5.23891,0.00504249,-0.634066,0.0323183,8.54944,-0.145796,
60,-0.768009,0.00335345,-0.0505272,-0.018381,0.407478,0,0.0978766,0.0510108,0.414429,0.947602,0.017989,-0.0183198,0.318419,-0.525845,0.523482,-0.101592,-0.523513,0.467741,-0.523019,0.559329,0.526432,1.70654,0.050082,0.375873,0.176354,-0.0760279,-1.49575,0.0594579,-4.01454e-05,10.7831,-0.00185632,-0.944924,-0.0133107,-1.47853,-0.0114868,
61,-0.604104,-0.0164418,0.0539359,-0.0183808,-0.453382,0,0.354222,0.0380378,0.422845,0.957416,0.0223251,-0.0160302,0.287401,-0.524122,0.523476,0.498168,-0.523563,0.439358,-0.523271,0.347764,0.526245,1.42181,0.357356,-0.0240098,-0.0585538,0.220308,-1.12715,0.0130452,-0.000176417,13.1872,-0.000328152,-0.206857,-0.000593627,-6.93698,0.00118351,
62,0.51073,-0.018827,0.0664938,-0.0183805,-0.790514,0,0.39368,0.0162138,0.408087,0.952906,-0.00212044,-0.00849328,0.303138,-0.515435,0.523466,0.570461,-0.523637,0.489364,-0.523346,-0.101462,0.523198,1.60632,-0.269944,-0.563275,-0.945729,0.68183,1.36814,0.352609,0.00021567,-2.64231,-0.0021232,2.24031,-0.000757406,-10.9827,-0.0997132,
63,0.838681,-0.00993874,0.019639,-0.0183766,-0.683016,0,0.290841,-0.00360092,0.384764,0.939016,-0.0158007,-0.00149546,0.343508,-0.489507,0.523357,0.301107,-0.523371,0.538536,-0.52345,-0.545093,0.523025,2.11002,-1.53461,0.119619,0.880686,0.0514366,2.114,0.573666,-0.00472303,-7.95731,0.00512801,-0.310887,-0.00144679,-5.70575,0.0155042,
64,0.647051,0.00693696,-0.0693801,-0.0183781,0.121845,0,0.0760178,0.000589578,0.381576,0.925569,0.001938,0.00309834,0.378561,-0.457069,0.5234,-0.210159,-0.523491,0.527242,-0.524223,-0.511505,0.52344,1.46238,-1.86646,-0.009222,-0.970602,0.0982174,0.910014,0.717839,0.00165955,-12.4575,-0.00177031,-0.105429,-0.0436318,4.06484,0.0008986,
65,-0.303404,0.0206429,-0.140956,-0.0183786,0.820753,0,-0.106721,0.017422,0.385546,0.921185,0.0052719,0.0022973,0.389083,-0.433906,0.523412,-0.625504,-0.523496,0.524392,-0.525616,-0.196555,0.523403,1.40552,-1.76317,0.170566,-0.00240113,-0.870738,-1.41101,0.253363,0.00183561,0.827545,-0.000964718,-0.0209651,-0.0234401,8.45672,-0.0249763,
66,-0.776689,0.014249,-0.107701,-0.0183807,0.804142,0,-0.0375874,0.0328243,0.391104,0.937235,-3.69268e-05,-0.0132544,0.348446,-0.44666,0.523472,-0.431714,-0.523552,0.504228,-0.523173,0.161249,0.525963,1.60651,-1.04459,0.0554448,0.642176,-0.434699,-2.58205,-0.742646,0.00133848,6.7122,0.0020355,-0.767003,0.103419,5.88603,0.114848,
67,-0.862104,-0.00130933,-0.0259381,-0.0183809,0.475262,0,0.149005,0.036184,0.39361,0.956782,0.00795905,-0.0123519,0.290435,-0.502742,0.523477,0.039666,-0.523529,0.462402,-0.522947,0.307238,0.534347,1.83807,0.010262,0.295842,0.939134,0.907744,-2.97092,-1.48524,0.000427506,12.01,0.00389214,-0.854308,-0.0145011,0.0105685,0.205722,
