step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
20,0.0182039,0.0278627,-0.547407,0.0391301,0.0505444,0,0.0757927,0.00296409,0.538476,0.996343,0.0221304,-0.0819974,-0.00930058,0.294286,1.22198,-0.320386,-0.562877,0.0936621,-0.528327,0.15338,1.2219,0.377422,0.866481,-0.0160996,0.123188,-0.268078,-2.15868,3.01905,-0.00018267,-3.2372,0.652839,9.98898,-0.046141,-0.399529,-0.00014761,
21,0.0213773,0.0279236,-0.670217,0.0392156,0.323227,0,-0.522687,0.0147303,0.527295,0.99314,0.0274898,-0.101866,-0.0503993,0.341284,1.22198,-0.469853,-0.530712,0.567776,-0.529483,0.137982,1.2219,0.46268,0.813751,-0.453719,0.0133148,-1.23005,-0.424929,-1.11174,6.23942e-05,-2.76135,0.635435,3.89183,-0.00647433,-0.253101,0.00076454,
22,0.0229249,0.0277358,-0.602057,0.0389521,0.303094,0,-0.520072,0.0107486,0.497065,0.990538,0.0154989,-0.13078,-0.0386044,0.164208,1.22197,-0.532159,-0.519943,0.52505,-0.525919,0.12856,1.22192,0.841676,0.74908,-0.659907,-1.33089,-0.786762,1.50829,-5.93165,-0.000301076,0.331191,-0.088572,-3.0574,0.182429,-0.120109,0.000236598,
23,0.0230725,0.0275476,-0.232937,0.0386879,0.179174,0,-0.513131,-0.00754432,0.487231,0.991124,-0.0147189,-0.132109,-0.00206383,-0.234574,1.22198,-0.471866,-0.522984,0.290539,-0.522348,0.126165,1.22191,2.34398,0.594548,0.811727,0.00259775,1.21127,1.06655,-9.96917,5.77339e-05,1.88493,-0.0208532,-6.1704,-0.0246324,0.0282475,0.000234787,
24,0.022115,0.0276557,0.249539,0.0388397,-0.0492209,0,-0.0749487,-0.0108353,0.519644,0.993916,-0.0158079,-0.107512,0.0179724,-0.603575,1.22196,-0.348654,-0.523518,-0.102687,-0.524399,0.131923,1.22192,2.7918,0.130741,0.59791,-1.3946,1.21971,1.22102,0.358937,-0.000457417,3.03787,-0.0023288,-9.44946,-0.0381457,0.201718,0.000655495,
25,0.0195715,0.0278273,0.293403,0.0390805,-0.323712,0,0.547753,-0.00852774,0.541844,0.995917,-0.0385482,-0.0735236,0.0354609,-0.512105,1.222,-0.209819,-0.523626,-0.552568,-0.527656,0.146203,1.22191,2.1574,0.0652237,0.574523,0.465159,0.488187,-0.231989,2.73784,0.0064053,2.54732,-0.016499,-3.88241,-0.0846813,0.377723,-0.000317397,
26,0.0155961,0.0281203,0.179893,0.0394917,-0.316965,0,0.55867,-0.00560669,0.564589,0.99734,-0.0138553,-0.0700872,0.014474,-0.32498,1.22202,-0.143108,-0.524751,-0.519625,-0.533216,0.168736,1.2219,1.85212,0.143018,0.20457,0.946926,0.164626,-1.19476,4.73361,-0.00169414,0.130261,-0.0229633,2.95661,-0.140571,0.517011,4.73595e-05,
27,0.0106883,0.0285329,-0.131869,0.0400707,-0.18495,0,0.315137,-0.00508831,0.562013,0.997705,0.0115502,-0.0640048,-0.0188363,-0.0611383,1.22197,-0.19378,-0.525905,-0.273965,-0.541047,0.197,1.22191,1.71224,0.22363,-0.306528,0.887964,0.34702,-1.60514,5.8109,-0.000301238,-2.13902,-0.0227675,6.83876,-0.171076,0.613126,-2.83855e-06,
28,0.00533128,0.029038,-0.485247,0.0407795,0.0204604,0,-0.0281855,0.00573892,0.555097,0.995377,0.0122886,-0.0690335,-0.0656297,0.198174,1.22197,-0.33165,-0.526555,0.117692,-0.550633,0.228329,1.22203,0.886776,0.657965,-0.174413,-0.536962,-0.582696,-2.02047,4.57118,7.72197e-05,-3.36627,-0.00657721,8.80451,-0.207465,0.645135,-0.00205282,
29,-0.000280493,0.0295037,-0.67776,0.0414329,0.261127,0,-0.524178,0.0105699,0.532927,0.990447,0.00266879,-0.0815037,-0.111196,0.332318,1.22198,-0.49264,-0.526756,0.542012,-0.55947,0.260588,1.22193,0.738359,0.592901,-0.612433,-0.271219,-0.747994,-1.30563,0.829418,0.00292524,-3.08317,-0.00278761,6.75345,-0.145959,0.641161,-0.000633275,
30,-0.00582316,0.0297691,-0.656235,0.0418053,0.255094,0,-0.542638,0.01671,0.502928,0.986249,0.00197716,-0.117408,-0.11629,0.249389,1.22203,-0.536783,-0.526971,0.53879,-0.564508,0.29074,1.22193,0.910958,0.326882,-0.805208,0.154093,-1.5007,0.220475,-4.11533,-0.00146927,0.764758,-0.00388619,-2.71634,-0.0578408,0.577416,-0.00024262,
31,-0.0115948,0.0294104,-0.372716,0.041302,0.134291,0,-0.558436,-0.00611821,0.491475,0.987892,-0.0287592,-0.12794,-0.0829058,-0.0714929,1.222,-0.463067,-0.522692,0.319102,-0.557699,0.316555,1.22193,2.53518,0.110346,0.976148,-0.345326,1.06578,1.37813,-8.6541,0.000263869,1.92423,0.146395,-5.88547,0.404893,0.465667,-8.39325e-05,
32,-0.0174325,0.028399,0.210932,0.0398827,-0.0836831,0,-0.120135,-0.00609383,0.532285,0.992797,-0.0264245,-0.10498,-0.0513384,-0.561541,1.22198,-0.347395,-0.522749,-0.0691121,-0.538504,0.336967,1.22192,2.7873,-0.0166334,0.600631,0.268616,0.674591,1.31091,-8.88238,-0.000455206,2.73493,-0.0291885,-9.61729,0.360125,0.354671,2.27709e-05,
33,-0.021969,0.0275588,0.32456,0.0387037,-0.38022,0,0.509432,-0.0100569,0.550128,0.994755,-0.0316007,-0.0892379,-0.0387256,-0.564983,1.22197,-0.228247,-0.523735,-0.559447,-0.522561,0.352358,1.22192,2.60961,-0.350931,0.0920411,-0.273629,0.667945,0.0536288,2.23169,2.19981e-05,2.03083,-0.0188505,-8.17427,0.135846,0.2484,-0.000415504,
34,-0.0236949,0.0275901,0.197906,0.0387476,-0.396085,0,0.515827,-0.0108361,0.540011,0.994562,-0.0264127,-0.0720288,-0.0704282,-0.3963,1.22197,-0.195747,-0.52507,-0.550494,-0.523154,0.3613,1.2219,2.42409,-0.00982605,-0.463546,0.121881,0.772003,-1.6167,4.48864,-0.000116756,-0.74032,-0.0273483,3.06959,-0.0657304,0.0991188,2.16432e-05,
35,-0.023403,0.0278336,-0.160573,0.0390893,-0.275619,0,0.350687,-0.00322029,0.527046,0.990368,0.00430968,-0.0819502,-0.111519,-0.141815,1.22203,-0.303789,-0.526951,-0.307225,-0.527775,0.361974,1.2219,1.73647,-0.00555986,-0.399065,1.05136,0.0857822,-2.14406,5.6949,-0.00226771,-3.54406,-0.0407655,6.6085,-0.111159,-0.0658832,-0.000449974,
36,-0.0232424,0.0278416,-0.55942,0.0391005,-0.0948521,0,-0.0841896,0.00244819,0.539295,0.981865,0.0105982,-0.0767756,-0.173013,0.106181,1.22198,-0.525807,-0.529023,0.0700123,-0.527927,0.361238,1.22187,1.45401,1.13284,0.218141,-0.152247,-0.228766,-2.56482,4.24338,-0.000191489,-4.3848,-0.0332096,8.62518,0.00555838,-0.0685411,0.0013609,
37,-0.0219071,0.0277824,-0.637446,0.0390176,0.11364,0,-0.584178,0.00777227,0.539103,0.966176,0.0131861,-0.0860191,-0.242755,0.211474,1.22197,-0.542386,-0.530591,0.475991,-0.526805,0.354013,1.2219,1.58346,1.19453,-0.24347,-0.0283112,-0.47256,-2.67385,-0.00777356,-0.00013612,0.556269,-0.0293822,7.61001,0.0342833,-0.230722,0.000315579,
38,-0.0188427,0.0276298,-0.529968,0.0388033,0.140838,0,-0.674612,0.0132037,0.520927,0.954132,0.00200354,-0.105973,-0.279995,0.0940476,1.22197,-0.496052,-0.53162,0.554873,-0.523908,0.337285,1.22193,1.77157,1.08155,-0.569185,-0.441354,-1.05661,-0.671331,-4.64826,-0.000104066,1.29888,-0.016739,-2.19431,0.0846443,-0.425111,-0.000516061,
39,-0.01386,0.0275907,-0.176843,0.0387485,-0.00511825,0,-0.534767,0.00629622,0.489857,0.955968,-0.0421871,-0.116506,-0.266032,-0.230247,1.22196,-0.408969,-0.531668,0.328742,-0.523167,0.311928,1.22193,2.20396,0.703654,-0.52239,-2.01551,-0.439662,1.95203,-8.28813,0.000307434,2.1416,0.02169,-6.79712,-0.00873953,-0.586441,-0.000575377,
40,-0.00766801,0.0276028,0.246016,0.0387654,-0.237411,0,-0.0964585,-0.0134361,0.507815,0.967826,-0.0409845,-0.0855998,-0.233036,-0.571333,1.22197,-0.320166,-0.52675,-0.0895928,-0.523395,0.280953,1.22192,2.88664,-0.750243,0.550228,-0.232456,1.55026,1.19532,-0.665068,-2.76614e-05,1.58828,0.145867,-9.98812,-0.00423238,-0.645878,3.56009e-05,
41,-0.00101393,0.0277049,0.229158,0.0389088,-0.494729,0,0.548287,-0.00882989,0.535981,0.975023,-0.0354508,-0.0679514,-0.208461,-0.519077,1.22201,-0.285776,-0.522648,-0.567591,-0.525334,0.248455,1.22191,2.27393,-0.537238,0.360055,0.519502,0.510041,0.0546225,2.00621,-0.000926258,-0.167143,-0.0138781,-3.95902,-0.0784936,-0.646127,-0.000682035,
42,0.00571724,0.0279933,-0.00320608,0.0393134,-0.477454,0,0.572109,-0.00195955,0.542099,0.973188,-0.0140804,-0.0605201,-0.221461,-0.37925,1.22201,-0.382456,-0.523621,-0.523134,-0.530806,0.217207,1.2219,1.78361,-0.298051,0.184003,1.31635,-0.28399,-0.828688,3.55561,0.00494906,-3.68939,-0.0255675,3.22247,-0.1329,-0.606738,0.000319674,
43,0.0120356,0.0283588,-0.351187,0.0398264,-0.349643,0,0.290505,0.00321194,0.549231,0.964722,0.00377653,-0.0786071,-0.251235,-0.206149,1.222,-0.572946,-0.524613,-0.261448,-0.537743,0.188707,1.22194,1.75698,0.125116,-0.0641255,0.804554,-0.653436,-2.29674,3.3822,-0.000787734,-0.0194329,-0.0200948,7.22626,-0.13693,-0.522287,-0.000922222,
44,0.016439,0.0285361,-0.408198,0.0400751,-0.166791,0,-0.257903,0.00154961,0.555854,0.943863,0.00807357,-0.0859664,-0.318853,-0.105134,1.22198,-0.538581,-0.52565,0.139876,-0.541106,0.16816,1.22189,1.82412,0.882757,0.201051,-0.431148,-0.0492402,-3.00542,0.674677,-0.000115199,0.496737,-0.022116,8.8143,-0.00219443,-0.298814,-0.000274494,
45,0.0187705,0.0285174,-0.362013,0.0400489,0.037979,0,-0.656393,0.00813262,0.553696,0.921062,0.000603808,-0.0857445,-0.379858,-0.147024,1.22197,-0.526225,-0.526546,0.52262,-0.540752,0.156292,1.22189,1.82315,0.840925,-0.277898,-0.595339,-0.469911,-2.15,-2.32424,-2.66339e-07,0.0874548,-0.0124573,6.51359,0.0150918,-0.177137,-2.06579e-05,
46,0.0198648,0.0284026,-0.186899,0.0398878,0.0255159,0,-0.687722,0.0104861,0.528622,0.910008,-0.019761,-0.0947,-0.403145,-0.327221,1.22198,-0.516342,-0.526863,0.531023,-0.538573,0.149788,1.22191,2.04347,0.515408,-0.733441,-0.740743,-0.748754,-0.318734,-4.85648,-6.78915e-05,0.317553,-0.00351011,-2.96801,0.0730678,-0.0718712,0.000211991,
47,0.0194087,0.0280881,0.0696241,0.0394465,-0.15233,0,-0.466703,0.00595073,0.482717,0.910712,-0.0539519,-0.0993406,-0.397272,-0.566735,1.22197,-0.496998,-0.52667,0.262249,-0.532606,0.149313,1.22193,2.20323,-0.0624351,-0.866174,-3.17681,-0.46399,2.15781,-1.1954,-0.000292048,0.42612,0.0342234,-7.60947,0.200971,0.0386426,0.00107257,
48,0.0172765,0.0275179,0.0294614,0.0386463,-0.379332,0,0.26695,-0.00447585,0.500036,0.928976,-0.064752,-0.0859919,-0.354143,-0.536378,1.22194,-0.506908,-0.521898,-0.185961,-0.521785,0.155005,1.22192,1.41786,-1.26403,0.740125,0.395745,0.360278,2.17112,1.05218,0.000476089,-0.772774,-0.012507,-10.3652,0.0260717,0.181083,-0.000343085,
49,0.0150205,0.0275902,-0.0518156,0.0387478,-0.56275,0,0.683194,-0.00859584,0.54006,0.950146,-0.057277,-0.0638944,-0.299766,-0.48043,1.22198,-0.532292,-0.523395,-0.595739,-0.523157,0.166966,1.22191,1.41013,-1.06543,0.66176,0.532067,0.453327,0.935069,1.19195,0.000669877,0.155126,-0.0388205,-1.56165,-0.0421031,0.318525,-0.000449079,
50,0.0116334,0.0277804,-0.0948675,0.0390147,-0.502849,0,0.589624,-0.00878156,0.559787,0.954076,-0.0371986,-0.0566238,-0.291803,-0.431482,1.22198,-0.526635,-0.525536,-0.491555,-0.526767,0.185641,1.2219,1.47821,-0.790818,0.138129,0.812019,0.580178,-0.115737,0.767828,-0.000181007,0.0530339,-0.0453152,4.62752,-0.10058,0.425547,1.73795e-06,
51,0.00760386,0.0281119,-0.113623,0.03948,-0.328021,0,0.26564,-0.00398884,0.555926,0.951908,-0.0128132,-0.0468724,-0.302506,-0.411192,1.22197,-0.525307,-0.527859,-0.158422,-0.533058,0.208781,1.22193,1.25848,-0.235148,-0.0107429,0.100199,0.32838,-0.977834,0.0511794,-2.04937e-05,0.00937139,-0.0419242,8.67528,-0.155204,0.494753,0.00690609,
52,0.0032844,0.0285411,-0.0951261,0.0400822,-0.0661712,0,-0.282501,0.00447805,0.558852,0.942538,-0.018672,-0.0488753,-0.329976,-0.429328,1.22199,-0.524743,-0.529853,0.3136,-0.541202,0.234233,1.22199,0.857233,0.158482,-0.132317,-0.339613,-0.232907,-1.24309,-0.770466,-0.000433434,0.00645121,-0.0383879,10.1856,-0.166509,0.526678,-0.00234601,
53,-0.001139,0.0289122,-0.0392964,0.0406029,0.117566,0,-0.571863,0.0133476,0.541751,0.939071,-0.0312192,-0.056802,-0.337556,-0.48477,1.22201,-0.524087,-0.531492,0.584516,-0.548245,0.259696,1.22193,0.79942,-0.198486,-0.409671,-0.162467,-1.04452,0.957598,-1.44489,0.00275544,0.00664233,-0.0306901,-0.91903,-0.117991,0.484764,-0.000447247,
54,-0.00545434,0.0290855,0.0351654,0.0408461,0.0332215,0,-0.434903,0.0133234,0.509766,0.946647,-0.0473286,-0.0803267,-0.30849,-0.537831,1.222,-0.502651,-0.532845,0.435709,-0.551533,0.282878,1.22192,0.904775,-0.410119,-0.861408,-0.304007,-1.19038,1.37238,0.115954,-0.000674653,0.846011,-0.0223962,-4.99834,-0.0137275,0.445154,-9.95134e-05,
55,-0.0099741,0.0288372,0.0596432,0.0404977,-0.144407,0,-0.221677,-0.00821809,0.485125,0.956085,-0.0413419,-0.0961326,-0.273772,-0.522052,1.222,-0.462338,-0.530035,0.118837,-0.546822,0.303381,1.22192,1.77993,-1.53186,0.628456,0.560822,1.1218,2.38856,0.429668,-0.00016102,0.549441,0.248229,-7.37841,0.304643,0.356783,0.00062177,
56,-0.0144147,0.0280554,0.028319,0.0394006,-0.327033,0,0.355915,-0.00599856,0.519018,0.974821,-0.0383369,-0.0788845,-0.205016,-0.491364,1.222,-0.463037,-0.522258,-0.279179,-0.531985,0.318797,1.22192,1.54233,-1.66269,0.493403,0.159056,0.452897,3.05195,0.811151,-0.000693256,-0.546157,-0.0125535,-8.57617,0.266925,0.262365,-0.000368959,
57,-0.0174109,0.0275361,-0.0927599,0.0386719,-0.45362,0,0.665821,-0.00550439,0.534234,0.986878,-0.0342446,-0.0729777,-0.139907,-0.446999,1.22199,-0.540026,-0.52357,-0.569997,-0.522131,0.329273,1.22191,1.39584,-1.32758,0.0658368,0.662354,0.101768,1.49184,0.976996,-0.000190594,-0.87698,-0.0344664,-0.22583,0.0145184,0.165433,-0.00031242,
58,-0.0183151,0.0276111,-0.116382,0.0387772,-0.368554,0,0.598444,-0.00290537,0.526172,0.990535,-0.0136106,-0.0729693,-0.115456,-0.415944,1.222,-0.532856,-0.525507,-0.456019,-0.523554,0.334472,1.2219,1.20406,-1.10449,-0.274292,1.35808,-0.101445,0.590406,0.269635,0.00210066,0.261647,-0.0469504,4.66616,-0.0453353,0.040863,-9.37516e-06,
59,-0.0178937,0.0277317,-0.101967,0.0389464,-0.166387,0,0.330067,-0.00847194,0.518989,0.989712,-0.00411487,-0.0821823,-0.117044,-0.423629,1.22198,-0.525953,-0.527584,-0.119727,-0.525842,0.333417,1.22198,0.595886,-0.359375,-0.0307958,-0.458036,0.914218,-1.33102,-0.564073,-0.00123215,0.0520832,-0.0465531,8.68598,-0.00048429,-0.0654834,-0.00228272,
60,-0.0169259,0.0277735,-0.0542651,0.039005,0.115049,0,-0.281963,0.00656723,0.512202,0.986291,-0.0145507,-0.0790159,-0.144136,-0.470097,1.22197,-0.524415,-0.529712,0.363497,-0.526635,0.328925,1.22192,0.344222,-0.144159,-0.302779,-0.417204,-0.437983,-0.939452,-1.27951,0.000259814,0.0122854,-0.0414601,10.6313,-0.0328305,-0.135769,-0.000342414,
61,-0.0147754,0.0277719,0.0298171,0.0390028,0.280237,0,-0.573436,0.0149017,0.488869,0.984697,-0.0244525,-0.101351,-0.139649,-0.534085,1.22198,-0.504259,-0.53157,0.599377,-0.526605,0.318115,1.22192,0.688475,-0.546054,-0.672441,-0.351277,-1.21937,1.15328,-0.345055,-7.98047e-05,0.794572,-0.0288733,-1.61438,0.0244145,-0.291501,-0.000127507,
62,-0.0118278,0.0275217,0.103809,0.0386517,0.170136,0,-0.606631,-0.00323884,0.468436,0.984903,-0.00951815,-0.121,-0.123425,-0.525952,1.22199,-0.421768,-0.527934,0.421892,-0.521858,0.30112,1.22192,2.09048,-0.908057,0.714433,0.608936,0.817163,1.01656,0.321588,5.27284e-05,2.26308,0.29129,-5.16732,0.0418829,-0.406739,0.000738856,
63,-0.00714773,0.0275867,0.205552,0.0387429,-0.0165527,0,-0.273133,-0.0068476,0.503969,0.992561,-0.0218836,-0.0965565,-0.0708506,-0.491806,1.22197,-0.283283,-0.522101,0.0648699,-0.52309,0.278201,1.22192,2.50793,-1.0952,0.555694,-0.366401,0.900568,2.40451,1.04793,3.15289e-05,3.28785,-0.0324508,-9.15769,-0.0368494,-0.496061,-0.000513329,
64,-0.00189569,0.0277139,0.268629,0.0389214,-0.284636,0,0.406162,-0.00512809,0.526311,0.996499,-0.0192168,-0.0788973,-0.0199001,-0.403185,1.222,-0.127799,-0.523602,-0.430857,-0.525504,0.252959,1.22191,2.26245,-1.31374,0.33747,0.489273,0.194983,2.0004,2.47587,0.000618665,2.96757,-0.0260761,-10.6694,-0.0609132,-0.515306,1.537e-05,
65,0.00334306,0.0279105,0.198019,0.0391973,-0.361082,0,0.584175,-0.00582129,0.531115,0.997065,0.00276207,-0.0765045,-0.000856452,-0.232978,1.22198,-0.032309,-0.525141,-0.570234,-0.529235,0.228395,1.2219,2.00215,-0.955108,-0.172199,1.08609,0.140208,0.0114581,4.31619,-0.000560882,0.848802,-0.0325063,1.74057,-0.0919735,-0.476593,8.56618e-05,
66,0.00839599,0.0282086,-0.0695388,0.0396156,-0.247493,0,0.513234,-0.0037448,0.532925,0.996344,-0.000666671,-0.0842864,-0.0139213,0.0139758,1.22196,-0.0556755,-0.526345,-0.379362,-0.534892,0.205655,1.222,1.289,-0.479257,0.0328657,-0.75307,0.0776576,-1.20054,5.55283,-0.000222932,-1.75355,-0.0271927,5.82345,-0.108895,-0.421701,-0.00240847,
67,0.012664,0.0285054,-0.428734,0.0400321,-0.0396958,0,0.15812,0.00421604,0.530559,0.994698,-0.00313137,-0.0908895,-0.048018,0.272325,1.22203,-0.186019,-0.527908,-0.00207295,-0.540524,0.186841,1.22192,0.74848,-0.643948,-0.156646,0.243139,-0.516604,-1.48528,4.7888,-0.000226933,-3.44784,-0.0347079,9.24016,-0.115266,-0.331075,-0.000699423,
