step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
10,0.0286277,0.0348272,-0.00519289,-0.0481947,-0.0692883,0.00214484,0.0342269,0.00331273,0.594938,0.951626,-0.0219386,0.0155182,0.306081,0.0682265,0.692703,-0.523985,-0.972532,-0.0647169,-0.944501,0.299844,1.05326,-0.483829,-0.18633,-0.854485,-2.0726,0.043938,0.458148,0.413582,-2.79596,0.000235312,0.779672,0.0924076,0.817073,1.47761,0.0717357,
11,0.0287719,0.0303562,-0.0191079,-0.0542105,-0.0714612,0.00227062,0.0455499,0.00430171,0.577472,0.95096,-0.0440431,0.00819433,0.306053,0.0885951,0.548567,-0.523991,-0.932659,-0.0537385,-0.904009,0.375212,1.05857,0.175284,-0.548694,0.0793184,-0.0199979,-0.0307321,-0.307937,0.395517,-2.97142,0.00109882,0.823848,0.340063,0.801227,1.53357,0.131854,
12,0.0290635,0.0171259,-0.0365535,-0.0646813,-0.0758817,0.00261109,0.0543919,0.00507205,0.577833,0.953503,-0.0402009,0.0034178,0.298671,0.104461,0.508046,-0.52396,-0.89098,-0.0288837,-0.864133,0.454024,1.0693,0.141881,-0.662905,-0.0732001,0.0905674,-0.375431,-0.318037,0.240243,0.399433,0.000423453,0.846167,0.650755,0.792442,1.61767,0.292406,
13,0.0294898,-0.00787693,-0.0563958,-0.077423,-0.0823024,0.0026845,0.0573901,0.00531967,0.569325,0.955813,-0.0342434,-0.00780718,0.291871,0.109561,0.520633,-0.523969,-0.84761,0.0126886,-0.824611,0.53254,1.08498,0.0993138,-0.711432,-0.219663,0.262477,-0.735583,-0.102243,-0.0402578,0.108474,-0.000706633,0.895057,1.00462,0.791267,0.630643,0.325519,
14,0.0298864,-0.044553,-0.0765057,-0.0901652,-0.0882356,0.00254965,0.0509397,0.00471908,0.55099,0.955658,-0.0176697,-0.0244492,0.292931,0.097191,0.523023,-0.524029,-0.803727,0.0719726,-0.784951,0.528816,1.09957,0.0832805,-0.736709,-0.457052,0.651351,-0.953471,0.0905095,-0.449412,0.01362,-0.000462922,0.857347,1.36407,0.794699,-0.167735,0.261361,
15,0.0300372,-0.0910682,-0.0934301,-0.102641,-0.0904897,0.00191318,0.0317586,0.0029805,0.523828,0.954309,0.00758024,-0.045051,0.295308,0.0613842,0.523168,-0.524052,-0.761668,0.147826,-0.745332,0.524477,1.10512,-0.0156223,-0.833888,-0.654702,0.849578,-1.13483,0.0382032,-0.977942,-0.000828918,-8.77474e-05,0.825371,1.66744,0.790321,-0.0319385,-0.0421889,
16,0.0295018,-0.142851,-0.0992715,-0.112457,-0.0824213,0.00049166,-0.00318407,-0.000161024,0.511478,0.954749,0.0083681,-0.0494546,0.293153,-0.00331632,0.523108,-0.52406,-0.721207,0.233021,-0.706803,0.523849,1.08542,-0.178503,-0.262715,-0.26182,-0.117974,-0.0486444,-0.0498011,-1.60562,-0.00013111,-1.31022e-05,0.79531,1.77236,0.756548,-0.00281771,-0.722319,
17,0.0278475,-0.19427,-0.0933867,-0.117363,-0.0574619,-0.00157051,-0.0552724,-0.00483622,0.492497,0.955247,0.0104429,-0.0492655,0.29149,-0.0996037,0.523084,-0.524038,-0.682389,0.318998,-0.669909,0.523792,1.02456,-0.210384,-0.342958,-0.542333,0.229469,0.0412994,-0.0699575,-2.24147,-0.000254011,0.000441858,0.757669,1.66666,0.719577,-0.000376204,-1.70854,
18,0.024633,-0.236163,-0.0670624,-0.113256,-0.00881153,-0.0043153,-0.123168,-0.0109659,0.465831,0.956531,0.0108615,-0.0417437,0.288423,-0.225855,0.523066,-0.523953,-0.645689,0.3905,-0.636019,0.523778,0.90629,-0.280981,-0.200735,-0.601026,-0.0612885,0.635148,-0.156294,-2.80526,-9.95983e-05,0.00114752,0.709807,1.19516,0.637153,-0.000203748,-3.02147,
19,0.0194487,-0.256969,-0.0144291,-0.0958213,0.0695886,-0.00760439,-0.201897,-0.0182027,0.429617,0.9581,0.00447696,-0.0178902,0.285838,-0.374931,0.523075,-0.523746,-0.611813,0.426616,-0.606915,0.523758,0.715551,-0.183315,-0.0910536,-0.878871,0.00576001,1.27107,-0.062684,-3.15582,0.000167369,0.00261508,0.646216,0.256782,0.527601,-0.000225715,-4.59448,
20,0.0129851,-0.243631,0.07129,-0.0510982,0.158751,-0.000494689,-0.281313,-0.0257473,0.385575,0.957016,-0.0020693,0.0160479,0.289583,-0.530387,0.523081,-0.512743,-0.580846,0.40344,-0.582951,0.523646,0.477746,-0.216939,0.130974,-0.511173,0.152667,-0.00229476,0.804092,-2.414,-0.00552231,0.444146,0.582415,-1.27075,0.506387,-0.00711176,-1.19483,
21,0.0137266,-0.190789,0.166831,0.0254726,0.117796,0.0032694,-0.282748,-0.0259045,0.38952,0.953452,-0.00202325,0.00176198,0.301534,-0.533628,0.523233,-0.468939,-0.547349,0.29885,-0.557358,0.523647,0.505027,0.5159,0.304644,0.161441,-0.0221477,-0.48834,0.416138,0.589191,0.00310455,1.36001,0.701903,-2.99674,0.453481,0.00111153,0.607935,
22,0.0141431,-0.0626799,0.265249,0.083818,0.0509623,0.00222044,-0.252841,-0.0230434,0.386232,0.949832,-0.00145623,-0.00988927,0.312602,-0.474669,0.527998,-0.381327,-0.519666,0.101627,-0.539772,0.523679,0.520349,0.767004,0.334979,-0.159642,-0.524823,-0.129973,0.715073,1.75708,0.182045,2.11019,0.050117,-4.8357,0.274828,4.02994e-05,0.10986,
23,0.0142147,0.108125,0.340682,0.138837,-0.0245432,0.0020236,-0.18351,-0.0165536,0.383714,0.947669,0.00078935,0.000196159,0.319253,-0.340957,0.551974,-0.274407,-0.522366,-0.175814,-0.528109,0.523705,0.522983,1.22363,0.255893,-0.0960648,0.666839,-0.743425,-0.376736,3.50632,0.730653,2.28008,-0.0591191,-6.31475,0.165278,0.00129282,0.017836,
24,0.0147959,0.348186,0.377834,0.177987,-0.106946,0.00369689,-0.0622822,-0.00555582,0.398992,0.948986,0.00439245,-0.0137063,0.314988,-0.114424,0.608488,-0.168173,-0.523547,-0.509591,-0.522361,0.523716,0.544366,1.81859,-0.109565,0.546149,0.341162,-0.139605,-0.213141,5.57166,1.55283,1.97979,-0.000723442,-7.07401,-0.0130217,-0.000567309,0.816365,
25,0.0176112,0.523691,-0.0487225,0.0145097,-0.20231,0.00893027,0.122039,0.0109672,0.419572,0.958037,0.0172065,-0.0164677,0.285652,0.22588,0.716028,-0.0891073,-0.523575,-0.553228,-0.5237,0.523724,0.647948,1.70397,0.0153163,0.314841,0.640174,-0.558946,-1.93773,7.99306,2.72495,1.17768,-0.000256761,0.867697,-0.00966165,-0.00013939,3.30941,
26,0.0244459,0.15514,-0.0886246,-0.0779029,-0.312088,0.0160855,0.298619,0.0275131,0.470751,0.965477,0.0216079,-0.040571,0.256401,0.566781,0.847409,-0.068977,-0.523507,-0.49082,-0.523233,0.523873,0.899407,1.21936,0.466777,1.3566,-0.963095,-1.58452,0.0758491,1.74125,2.60286,-0.378219,-8.29309e-05,1.58121,-0.00478313,-0.00310186,6.72242,
27,0.0341256,0.415975,-0.201704,-0.156713,-0.394548,0.014778,0.284082,0.0260942,0.524109,0.961042,0.00756603,-0.082123,0.263812,0.537538,0.960123,-0.144421,-0.523499,-0.360071,-0.523394,0.523771,1.25554,1.01149,0.409852,0.756088,-0.889934,-1.28985,0.459217,-1.2006,1.91122,-2.61342,-5.8185e-06,3.6392,-0.00143288,-0.000677129,6.09916,
28,0.0341733,0.0806263,-0.300075,-0.212795,-0.272131,-0.000244694,0.235521,0.0214447,0.543583,0.956346,-0.00598436,-0.10415,0.272981,0.441726,1.02457,-0.343614,-0.523505,-0.13084,-0.523431,0.523797,1.2573,0.715766,0.259807,0.0811965,-0.706146,-0.537846,0.536354,-2.61704,0.677185,-5.33202,0.000149693,5.50932,-8.28315e-05,0.000452881,-1.07994,
29,0.0331379,-0.111222,-0.37247,-0.264915,-0.101421,0.00106181,0.139954,0.0125951,0.53398,0.952147,-0.0186359,-0.117756,0.281429,0.259412,1.0186,-0.575756,-0.523557,0.180884,-0.523445,0.523813,1.2192,0.709889,0.287144,-0.347342,0.146649,0.112529,-0.21802,-4.64617,-0.899045,-0.0742903,0.000218866,6.96291,6.1044e-05,0.000361583,-0.453104,
30,0.0319773,-0.323873,-0.337376,-0.275987,-0.109332,-0.000590973,-0.0192002,-0.0016915,0.508642,0.955857,-0.00891539,-0.101618,0.275557,-0.0348368,0.925918,-0.538988,-0.523578,0.546121,-0.523484,0.523808,1.1765,0.794882,0.215625,-0.686426,0.712847,0.761986,-0.000339162,-7.10773,-2.79513,0.550192,2.14287e-05,6.24828,-0.00047745,-0.000571043,-1.24477,
31,0.0287243,-0.32852,0.0664888,-0.126264,-0.069341,-0.00538877,-0.236727,-0.0215202,0.466106,0.950264,0.00593905,-0.077747,0.301526,-0.44328,0.7387,-0.526013,-0.523643,0.554655,-0.523774,0.52378,1.05682,1.07986,0.40557,-1.09518,1.03037,0.825578,1.42441,-9.2029,-4.68415,0.0871838,-0.0048733,-1.18491,-0.0109873,4.74816e-05,-3.5308,
32,0.0224526,-0.274004,0.146143,0.0269476,0.0243676,-0.00990701,-0.299774,-0.0275863,0.418642,0.945282,0.0208912,-0.0583476,0.320313,-0.56829,0.501396,-0.524101,-0.523214,0.456517,-0.527914,0.523792,0.82607,1.09448,0.405039,-0.342671,0.371003,1.04629,0.892792,1.17899,-2.05671,0.0076083,0.00561959,-2.61934,-0.091725,-0.00142316,-5.68496,
33,0.0135599,-0.170429,0.248317,0.0888493,0.156184,-0.0106011,-0.257873,-0.0235382,0.406909,0.935221,0.00427812,-0.0269969,0.353008,-0.484865,0.510262,-0.521486,-0.523839,0.278933,-0.535214,0.523734,0.498893,1.48402,0.702016,-0.305,-0.227209,1.51876,1.6049,2.15805,0.671142,0.109264,-0.0305471,-4.5131,-0.21882,-0.000289904,-6.00599,
34,0.0133603,-0.00942362,0.332068,0.151706,0.136267,0.0039948,-0.179941,-0.0162319,0.386853,0.922429,-0.00283534,-0.00283401,0.386147,-0.334328,0.559829,-0.487916,-0.52497,0.0120751,-0.549812,0.523703,0.491549,1.67849,0.754132,-0.544476,0.509156,0.387369,1.06555,3.81897,1.27957,1.234,-0.0413355,-6.14191,-0.361143,0.000433475,0.983204,
35,0.0146809,0.226941,0.361911,0.189114,0.0575093,0.00385446,-0.0559167,-0.00499172,0.419394,0.914352,-0.00385055,-0.0220838,0.404299,-0.102806,0.639851,-0.402472,-0.521941,-0.30598,-0.558911,0.523714,0.540138,2.69962,0.453414,0.935934,-0.693426,-0.520419,0.891906,5.64616,2.05574,2.16294,-0.0145919,-6.74572,-0.150093,-0.000688878,0.923107,
36,0.0170434,0.535435,0.0143055,0.064431,-0.0600245,0.00719279,0.127725,0.0114711,0.461679,0.913005,0.000924567,-0.0501264,0.404855,0.236261,0.772997,-0.284988,-0.52324,-0.570688,-0.56563,0.52373,0.627057,2.4819,0.504334,0.844755,-0.0372922,-0.207858,-1.28445,7.9309,3.2648,2.5372,-0.0210259,-0.254581,-0.0664903,0.000666305,2.51913,
37,0.023046,0.169907,-0.0793472,-0.0533093,-0.226305,0.0150915,0.306998,0.028325,0.506026,0.926813,0.0320146,-0.0489338,0.370942,0.583516,0.93801,-0.171388,-0.523836,-0.525015,-0.562004,0.523698,0.847905,2.20211,0.511336,0.66695,1.29195,-0.435261,-0.8954,1.55667,3.44041,1.97604,0.0112737,1.41495,0.118904,-0.0014631,6.28246,
38,0.0321526,0.282071,-0.189307,-0.13696,-0.385996,0.0165534,0.285625,0.0262341,0.533308,0.933186,0.0594741,-0.0474909,0.351243,0.54042,1.09598,-0.115926,-0.523348,-0.402637,-0.549908,0.523734,1.18295,2.01288,0.746463,0.83763,-0.0438281,-2.09043,-0.698013,-1.43034,2.88814,0.267119,-0.00191258,3.40982,0.411664,0.00445402,6.9745,
39,0.0344144,0.120229,-0.276991,-0.197489,-0.382718,-0.000493638,0.232992,0.0211947,0.597561,0.946862,0.0469601,-0.0830734,0.307158,0.436574,1.21154,-0.17072,-0.523464,-0.195682,-0.520594,0.523846,1.26617,1.43708,1.08245,1.03563,-1.15598,-0.850727,-1.77399,-2.73044,1.74447,-2.47738,-0.00102954,5.06121,0.267413,-0.00129249,-1.18916,
40,0.0333879,-0.0575498,-0.349186,-0.2571,-0.249605,0.00138107,0.136198,0.0122567,0.634518,0.957722,0.0265457,-0.107969,0.265342,0.252442,1.22625,-0.361212,-0.523558,0.0932804,-0.521597,0.523813,1.2284,1.24345,1.01972,0.436793,-1.24461,-0.658641,-1.4204,-4.61828,-0.713836,-5.12064,-0.00121243,6.48652,-0.0628227,-0.000277029,-0.304836,
41,0.0326929,-0.261622,-0.382756,-0.302806,-0.102594,0.000546848,-0.0202148,-0.00176843,0.641662,0.965937,0.00680458,-0.127939,0.224833,-0.0364212,1.14402,-0.564358,-0.523582,0.434741,-0.523245,0.523811,1.20283,1.25306,1.25249,-0.121801,-1.01149,-0.532889,-2.12669,-6.90273,-2.56005,0.0797291,-0.000285572,7.1764,-0.011724,0.000172911,-0.713432,
42,0.0304508,-0.331752,0.0488417,-0.155564,-0.0890075,-0.00332887,-0.236975,-0.0215139,0.624041,0.970491,-0.0121195,-0.144562,0.192619,-0.443151,0.963041,-0.535207,-0.523589,0.560601,-0.524142,0.523783,1.12034,1.61665,1.44482,-0.596563,-1.07252,-0.299596,-0.357792,-9.34314,-4.66349,0.404345,-0.000189042,-0.869823,-0.0247645,-0.000118329,-2.57275,
43,0.0253871,-0.284979,0.140374,-0.00484634,-0.0192112,-0.0081329,-0.300839,-0.027648,0.584033,0.973791,-0.0373368,-0.151485,0.165499,-0.569562,0.706671,-0.525447,-0.523712,0.475961,-0.529422,0.523803,0.934036,1.84985,1.0534,-0.817898,-0.172543,1.10042,-0.814491,1.21162,-5.58463,0.067992,0.0290503,-2.51454,-0.178723,-0.001023,-4.87404,
44,0.0174933,-0.182026,0.251274,0.0523886,0.0989445,-0.0119799,-0.258918,-0.0235802,0.539491,0.981604,-0.0219529,-0.1058,0.157407,-0.485728,0.490162,-0.523604,-0.523818,0.298372,-0.542967,0.523761,0.643611,1.94101,0.864685,-1.09166,1.26902,1.42286,-0.258499,2.14477,-0.307486,-0.00356808,-0.0342543,-4.56923,-0.360551,-0.000237596,-6.71445,
45,0.0128914,-0.0218431,0.332838,0.107911,0.155363,0.0040306,-0.181347,-0.0162887,0.47539,0.984769,-0.000285734,-0.0793302,0.154714,-0.3355,0.518925,-0.505716,-0.527302,0.0285718,-0.564571,0.523714,0.474298,2.22756,0.729435,-1.31245,-0.261915,0.639191,0.401786,3.84347,0.836041,0.696845,-0.0922966,-6.15731,-0.473896,-0.00209145,0.938628,
46,0.0141814,0.209365,0.366296,0.153463,0.0988287,0.00382268,-0.0490275,-0.00429777,0.439311,0.982122,-0.0205111,-0.0196093,0.186096,-0.088514,0.578831,-0.451289,-0.522749,-0.291779,-0.585128,0.523656,0.521759,3.04471,0.835236,-0.740139,0.185089,3.07788,1.31619,6.03468,1.56604,1.58218,0.141138,-6.83569,-0.428128,0.000872423,0.844559,
47,0.0163752,0.524439,0.0271492,0.0269137,-0.00242329,0.00684739,0.141994,0.0128552,0.415301,0.984432,0.0219596,0.00074622,0.174389,0.26477,0.679104,-0.353238,-0.522802,-0.561383,-0.60315,0.523798,0.602471,2.55648,0.460607,0.241036,0.739393,0.487272,-1.66326,8.15642,2.45748,2.29459,-0.0289104,-0.483235,-0.132336,0.00671626,2.28835,
48,0.0219096,0.240055,-0.073402,-0.108177,-0.162041,0.0144027,0.303552,0.0280684,0.466907,0.9889,0.0151408,-0.0251987,0.145647,0.578226,0.801676,-0.242555,-0.523466,-0.524067,-0.59749,0.523843,0.806094,1.80513,0.759974,1.01003,-0.183597,-1.56289,-0.552331,0.303181,2.46666,2.13242,-0.00409434,1.30853,0.194293,-0.00544661,5.89572,
49,0.0308587,0.237814,-0.189319,-0.176512,-0.3374,0.0172856,0.280176,0.0257826,0.512101,0.989136,0.00134108,-0.0627724,0.132917,0.531116,0.901912,-0.168044,-0.523501,-0.405789,-0.580831,0.523747,1.13535,1.70961,0.804338,0.712718,-1.04415,-1.85281,-0.411114,-1.30374,1.55639,0.864542,0.000104335,3.41005,0.436898,-0.000427513,7.27236,
50,0.0343777,0.115936,-0.286764,-0.234094,-0.372633,-5.24177e-05,0.230186,0.0209985,0.530357,0.987556,-0.0143567,-0.0969648,0.122984,0.432532,0.945453,-0.186809,-0.523482,-0.18863,-0.555139,0.523775,1.26482,1.4187,0.641738,0.125157,0.0130412,0.0470223,0.179736,-2.64529,0.199641,-1.54696,0.00302681,5.25015,0.585416,-8.0193e-05,-1.0175,
51,0.0334323,-0.0671067,-0.356669,-0.283076,-0.270709,0.00142174,0.134926,0.0121756,0.524101,0.986931,-0.0147613,-0.0874507,0.134545,0.250771,0.912159,-0.329676,-0.523544,0.10882,-0.522659,0.5238,1.23003,1.18663,0.531439,-0.387354,-0.00609636,0.537951,0.672512,-4.6049,-1.51909,-4.15719,-0.00167011,6.63863,0.588001,0.000403445,-0.311354,
52,0.0327063,-0.274356,-0.389331,-0.318068,-0.111087,0.000718684,-0.0217271,-0.00188673,0.495882,0.985146,-0.02426,-0.0717735,0.154102,-0.0388575,0.78586,-0.552316,-0.523575,0.457134,-0.520893,0.523813,1.20332,0.524691,0.608123,-0.395087,-1.07224,-0.392467,0.285111,-6.94081,-3.50757,-1.39479,0.000267728,7.31389,-0.0814849,0.000992674,-0.64461,
53,0.0305256,-0.330605,0.0507571,-0.159941,-0.0883148,-0.00332931,-0.239326,-0.0217295,0.482839,0.982903,-0.0243386,-0.0733501,0.167121,-0.447594,0.556767,-0.537838,-0.523557,0.558484,-0.524675,0.523796,1.12309,1.13616,0.613533,-0.330072,0.822442,0.337184,0.891072,-9.39147,-5.64998,0.461843,-0.000737111,-0.903992,-0.0737632,-0.000375611,-2.57752,
54,0.0254675,-0.282667,0.142636,-0.00157659,-0.0202319,-0.00808338,-0.301867,-0.0277494,0.460462,0.982592,0.00656116,-0.0663211,0.17341,-0.571652,0.487922,-0.525732,-0.523793,0.471851,-0.531962,0.52381,0.936994,1.41334,0.264722,-0.646949,1.47491,-0.0740477,-0.192764,1.28612,0.956666,0.0808296,-0.0136732,-2.55562,-0.219519,-0.000300225,-4.84904,
55,0.0176437,-0.180735,0.243931,0.0560451,0.0969222,-0.0118638,-0.257915,-0.0234909,0.426865,0.980027,0.00560733,-0.0571086,0.190404,-0.483888,0.533733,-0.523949,-0.525108,0.296204,-0.545897,0.523755,0.649144,1.87784,0.368166,-0.607248,-0.973801,0.998712,1.5484,2.21667,0.87623,0.00893432,-0.00999922,-4.43002,-0.326961,-0.00104709,-6.65324,
56,0.012994,-0.0284953,0.321933,0.117517,0.156446,0.00376529,-0.179228,-0.0161144,0.411137,0.972315,-0.00822834,-0.0169373,0.232915,-0.331908,0.586945,-0.509542,-0.52274,0.0393138,-0.562848,0.52371,0.478071,2.33014,0.541736,-0.425773,-0.225881,1.28226,1.77224,3.86017,1.24941,0.627712,-0.0164111,-5.93997,-0.404582,3.31733e-05,0.826863,
57,0.0141997,0.193256,0.356977,0.157251,0.0970997,0.00367516,-0.0526629,-0.00464479,0.422946,0.966967,-0.00599968,-0.0220559,0.253876,-0.0956611,0.662864,-0.44918,-0.523295,-0.275896,-0.578544,0.523737,0.522431,2.95763,-0.15904,0.856764,-0.759163,-0.0761868,0.704847,5.63596,1.80461,1.74958,-0.0069348,-6.64491,-0.205073,-0.000959707,0.788828,
58,0.0162258,0.52456,0.0777804,0.0580348,-0.0062436,0.00655488,0.129127,0.0116566,0.467541,0.967679,-0.00926884,-0.0473729,0.247521,0.24008,0.775953,-0.344499,-0.523659,-0.572944,-0.586368,0.523732,0.596977,2.93908,-0.12496,1.08852,0.398285,-0.714797,-1.45728,7.8114,2.6444,2.4362,-0.0216818,-1.38689,-0.0227204,0.000193784,2.16383,
59,0.0216994,0.230068,-0.0807853,-0.0865896,-0.169874,0.0143097,0.310531,0.0287317,0.516601,0.976582,0.00943661,-0.056635,0.207345,0.591898,0.913602,-0.22641,-0.523864,-0.534297,-0.582912,0.523695,0.798358,2.62811,-0.00893098,0.745086,0.607352,-0.452699,-1.06604,1.49976,2.89524,2.25914,0.0180806,1.4407,0.111143,-0.00178676,5.86209,
60,0.0306119,0.237218,-0.199494,-0.174353,-0.346842,0.0172083,0.285535,0.0262839,0.540358,0.980132,0.0269855,-0.0608467,0.186844,0.541446,1.03894,-0.147314,-0.523369,-0.408011,-0.572312,0.523711,1.12627,2.49101,-0.00921164,0.208142,0.597978,-0.224104,-0.89817,-1.6005,2.12387,0.924405,-0.00293753,3.59821,0.312847,0.000758881,7.24397,
61,0.0342649,0.110829,-0.299221,-0.236441,-0.384044,0.000220854,0.227203,0.0207069,0.554031,0.98365,0.0300268,-0.07466,0.161114,0.426523,1.11042,-0.165232,-0.523463,-0.180243,-0.552632,0.523782,1.26067,1.62389,-0.103855,0.166156,-0.383607,-0.674485,-1.07284,-2.98418,0.746605,-1.61977,-0.000916549,5.49264,0.475394,0.00053761,-0.881479,
62,0.0334188,-0.0792708,-0.367065,-0.291251,-0.2805,0.00147112,0.121677,0.0109741,0.547905,0.985968,0.0235102,-0.0901302,0.138532,0.226022,1.10331,-0.314168,-0.523558,0.12863,-0.52565,0.523803,1.22954,1.40791,-0.151229,-0.413694,-0.455621,-0.497918,-0.650637,-5.01838,-1.01735,-4.31609,-0.00123776,6.8515,0.60367,0.000177187,-0.287208,
63,0.0326388,-0.289948,-0.393588,-0.329322,-0.105526,0.000288144,-0.0473438,-0.00416913,0.513286,0.987021,0.0131579,-0.0981513,0.126422,-0.0858646,0.999896,-0.558926,-0.523582,0.484814,-0.521302,0.523804,1.20084,1.34989,-0.0487148,-0.951261,-0.430721,-0.154612,-0.754371,-7.42019,-3.09984,-2.13062,-0.00022369,7.40335,-0.0642511,0.000453193,-0.854283,
64,0.0300726,-0.336556,0.0737706,-0.16347,-0.0781269,-0.00403099,-0.275936,-0.025218,0.455571,0.986634,0.00426446,-0.102714,0.126433,-0.519481,0.787937,-0.5427,-0.523577,0.569472,-0.525046,0.523783,1.10642,1.81429,0.145343,-1.25963,0.599582,0.541737,0.621421,-9.90807,-5.36388,0.619391,0.00366392,-1.31513,-0.0791801,-0.000408914,-2.91889,
65,0.0245952,-0.278137,0.163757,0.00490482,-0.00747427,-0.00864389,-0.300317,-0.0275896,0.432465,0.98759,0.00938467,-0.0715823,0.139476,-0.568357,0.496389,-0.525051,-0.523393,0.463827,-0.530892,0.523779,0.904901,1.49209,0.112687,0.00316042,-0.314953,1.05663,0.882803,1.61631,-5.09634,0.0857239,-0.00380805,-2.94051,-0.166279,-0.000269149,-5.12227,
66,0.0164288,-0.163895,0.266844,0.0676173,0.114247,-0.0123482,-0.245929,-0.0223455,0.429768,0.984233,0.00202368,-0.0527642,0.168811,-0.460287,0.495774,-0.522639,-0.523517,0.268015,-0.542679,0.523744,0.604446,1.79464,0.124845,-0.126024,-0.0164775,1.11153,1.58672,2.69655,1.06752,0.00361645,0.00719893,-4.86623,-0.304737,-0.000397109,-6.88868,
