step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
20,0.0626029,-0.246852,-0.424875,-0.268144,-0.186036,0,0.118923,0.0140636,0.484216,0.924526,0.0178866,-0.0881211,0.37036,0.24687,0.611838,-0.524296,-0.556569,0.40895,-0.639304,0.523982,1.21557,-0.233963,-0.705522,-0.625001,0.6214,-1.02733,-0.0332573,-5.08524,-2.53314,0.000157401,0.648111,7.66189,1.326,-0.000192866,-0.2604,
21,0.0560045,-0.329733,0.0396799,-0.107561,-0.158562,0,-0.0447951,-0.00363191,0.45909,0.918512,0.0396631,-0.104088,0.379378,-0.0782314,0.498581,-0.524318,-0.523727,0.556835,-0.571747,0.523941,1.15895,-0.185627,0.0209972,-0.113826,0.0952755,-0.356714,0.577041,-7.89307,0.05992,-0.000729358,0.670535,-0.694258,1.38283,-0.000331906,-2.00473,
22,0.050095,-0.307374,0.0608754,-0.092817,-0.0807729,0,-0.246428,-0.0219181,0.452501,0.914068,0.0451088,-0.104127,0.389361,-0.455874,0.516426,-0.524243,-0.520425,0.516076,-0.511383,0.523924,1.00084,0.024985,0.287386,-0.178273,0.152136,0.25065,0.325783,-7.21981,0.245296,-0.000102067,-0.0972962,-0.917469,0.236162,-4.95391e-05,-4.30065,
23,0.0510216,-0.260494,0.150825,0.034615,0.0517107,0,-0.288582,-0.0270739,0.449464,0.915577,0.0350913,-0.0894054,0.390505,-0.556776,0.522344,-0.524047,-0.52384,0.432742,-0.521054,0.523911,0.735007,0.563285,0.378384,-0.205487,-0.245644,0.967506,0.0391671,0.861215,0.040491,0.00239688,-0.0537643,-2.48448,-0.311737,-0.000905886,-6.3202,
24,0.0520757,-0.160949,0.257474,0.0917449,0.178324,0,-0.263116,-0.0241085,0.440058,0.913845,0.0186297,-0.064607,0.400458,-0.487906,0.53076,-0.516518,-0.523492,0.263081,-0.539591,0.523887,0.465868,0.818558,0.591232,-0.221489,0.169863,0.865192,0.491779,1.89168,0.30222,0.322506,0.0532621,-4.34332,-0.445729,0.000110735,-0.12581,
25,0.0496745,-0.00571808,0.344172,0.151234,0.123802,0,-0.184785,-0.0182775,0.434235,0.906845,0.00278519,-0.0398059,0.419572,-0.349132,0.562285,-0.471915,-0.523294,0.00886289,-0.563312,0.523899,0.506162,1.22213,0.837104,-0.293554,-0.125319,1.18875,0.798307,3.65168,0.953144,1.50671,-0.00883083,-5.89826,-0.539066,0.000403635,0.601353,
26,0.0416675,0.194357,0.387698,0.197927,0.0337087,0,-0.0673675,-0.00644038,0.408926,0.903097,-0.00459726,-0.0161612,0.429108,-0.108722,0.636182,-0.376219,-0.523577,-0.311996,-0.592556,0.523913,0.534543,1.73675,0.758186,-0.185175,0.349635,-0.602084,-0.62642,5.79041,1.8554,2.34153,-0.00126353,-6.83872,-0.529066,0.00209951,0.564162,
27,0.0286959,0.513128,0.0416261,0.0657243,-0.0954519,0,0.132163,0.0157613,0.479175,0.910735,-0.00885837,-0.0456834,0.410362,0.227573,0.743854,-0.255207,-0.523632,-0.568335,-0.601406,0.5239,0.599938,2.61099,0.831336,1.49889,-0.384016,-1.29975,-1.74448,7.9352,2.74966,2.51926,-0.00918708,-0.257664,-0.123779,-0.000850076,1.99971,
28,0.0169001,0.285646,-0.051822,-0.0512849,-0.269183,0,0.309909,0.0481152,0.543664,0.924513,0.00195247,-0.0828876,0.372023,0.581228,0.889716,-0.149533,-0.524088,-0.524267,-0.604387,0.523793,0.791466,2.32879,0.806251,1.0497,-0.17942,-1.48964,-0.950428,1.66933,3.08406,1.69026,-0.0112661,1.3919,5.90646e-05,-0.00217778,5.62801,
29,0.0129465,0.227798,-0.173076,-0.137813,-0.434881,0,0.291714,0.0519515,0.582256,0.927117,0.0116471,-0.117319,0.355744,0.541762,1.03077,-0.116227,-0.524666,-0.400619,-0.595652,0.523717,1.11816,2.18848,0.740075,0.4966,-0.240776,-1.39897,-0.623559,-1.31379,2.56178,-0.332577,-0.0109106,3.54161,0.347777,-0.000516128,7.42604,
30,0.0225057,0.107575,-0.281147,-0.197871,-0.430204,0,0.238564,0.0468683,0.588831,0.929299,0.0188223,-0.139498,0.341451,0.445608,1.13038,-0.211382,-0.525498,-0.174914,-0.569404,0.523691,1.25891,1.9693,0.565341,-0.213671,-0.0357899,-0.545845,-0.533106,-2.52206,1.43179,-3.44855,-0.0204152,5.47022,0.701123,-0.000301937,-0.817344,
31,0.0450597,-0.0831481,-0.358086,-0.252267,-0.243215,0,0.148796,0.0293469,0.56305,0.930618,0.0221147,-0.150648,0.332815,0.270882,1.16383,-0.457897,-0.526389,0.134959,-0.526546,0.523724,1.22929,1.76608,0.42292,-0.820406,-0.107333,-0.370982,-0.169637,-4.4508,-0.0821637,-6.3882,-0.0141167,6.91349,1.01166,0.000539608,-0.277246,
32,0.0549736,-0.298469,-0.391973,-0.296608,-0.145962,0,-0.0295845,-0.00113166,0.511892,0.936245,0.0268257,-0.15268,0.3153,-0.0109158,1.11337,-0.566335,-0.526675,0.500057,-0.519566,0.523841,1.20037,1.78639,0.526857,-1.10745,0.993084,0.847208,-0.881041,-6.8159,-1.9231,1.04948,0.0373961,7.67578,-0.113052,0.000839023,-0.883135,
33,0.0521466,-0.327454,0.0847143,-0.128213,-0.125131,0,-0.22208,-0.0373105,0.454628,0.936522,0.0462091,-0.114579,0.328121,-0.415524,0.964754,-0.531896,-0.523112,0.552664,-0.524704,0.523887,1.10281,1.7801,0.989744,-0.998162,-0.00798921,2.38803,0.571775,-9.32956,-4.02284,0.304965,0.0322785,-0.935476,-0.0754797,0.00128854,-3.00913,
34,0.0523331,-0.282876,0.146521,0.0229047,-0.0290273,0,-0.288312,-0.0397913,0.432284,0.940399,0.0126999,-0.0609506,0.334327,-0.573964,0.744927,-0.524981,-0.523195,0.472195,-0.53352,0.523913,0.898151,0.888779,0.557559,0.289847,-0.650513,1.38601,-0.0607782,1.23244,-4.74434,0.0445355,-0.00759336,-2.30196,-0.299531,-0.000313546,-5.1131,
35,0.0543599,-0.187496,0.251604,0.0800191,0.120114,0,-0.251742,-0.0234914,0.434945,0.942052,-0.0105035,-0.028241,0.334112,-0.48749,0.51761,-0.523899,-0.523575,0.307551,-0.555367,0.523903,0.596835,1.03933,0.527115,-0.202963,-0.33204,1.52298,0.0629046,2.21974,-3.61343,0.00650122,-0.00768385,-4.26892,-0.571764,-7.30258e-05,-6.92198,
36,0.0549723,-0.0434715,0.334949,0.136277,0.159871,0,-0.190417,-0.0158007,0.419049,0.942224,-0.0199167,-0.012665,0.33415,-0.3335,0.508858,-0.501201,-0.523323,0.053382,-0.587072,0.52391,0.479367,1.20588,0.552916,-0.418387,0.476692,0.571055,-0.030904,3.92237,0.74367,0.894164,0.00706635,-5.87801,-0.695367,0.000122575,1.08095,
37,0.0496721,0.186433,0.355933,0.169445,0.0793108,0,-0.0275244,-0.00449381,0.39977,0.945868,-0.00982818,-0.0102762,0.32424,-0.0851015,0.567102,-0.427879,-0.523413,-0.265084,-0.621255,0.523946,0.525659,2.40834,0.121934,1.0046,-0.787632,-0.903035,-0.501718,5.71431,1.34888,2.02741,0.00427282,-6.55271,-0.438466,0.000661855,0.794777,
38,0.0375647,0.518792,0.131121,0.0913901,-0.0477133,0,0.142395,0.015618,0.464863,0.949205,-0.023691,-0.0290502,0.312417,0.254063,0.660237,-0.314505,-0.523524,-0.566112,-0.638967,0.523915,0.598797,2.59905,0.19748,1.17185,-0.216875,-0.958774,-1.44694,7.90049,2.40746,2.53632,-0.0114769,-2.23193,-0.336505,0.000295858,2.11792,
39,0.0242783,0.239432,-0.0691951,-0.083871,-0.234716,0,0.299499,0.0424256,0.512625,0.959498,-0.0126085,-0.0574911,0.275499,0.574171,0.794013,-0.199052,-0.524238,-0.537777,-0.652317,0.523834,0.797059,2.22075,0.274958,0.717957,0.141185,-1.15243,-0.84239,0.481442,2.94517,2.05338,-0.0164635,1.3932,-0.202922,-0.00181284,5.78002,
40,0.0172612,0.222011,-0.179203,-0.154032,-0.420303,0,0.283993,0.0456518,0.538051,0.964939,-0.0067808,-0.0716314,0.252419,0.532033,0.922149,-0.141219,-0.525299,-0.417016,-0.653648,0.523772,1.12246,2.05229,0.344222,0.295333,-0.109542,-0.0310951,-1.2187,-1.21113,2.18581,0.27914,-0.0258366,3.42389,0.147303,-0.000669743,7.22427,
41,0.0243609,0.121888,-0.286469,-0.214405,-0.434764,0,0.219821,0.0409889,0.539881,0.971807,0.00175178,-0.0601417,0.227972,0.440596,0.999653,-0.204149,-0.527115,-0.198429,-0.638195,0.523696,1.25856,1.23106,0.113063,0.194384,0.680252,0.0610084,-0.810257,-2.41379,0.903856,-2.7783,-0.0461381,5.31017,0.468825,-0.000902539,-0.812198,
42,0.0475802,-0.0619539,-0.355904,-0.267283,-0.272344,0,0.139867,0.0252645,0.543572,0.975325,0.0110654,-0.0604072,0.212059,0.270237,1.00424,-0.418855,-0.529136,0.100443,-0.607871,0.523731,1.22925,0.824916,0.0125539,-0.186152,0.260763,0.0290586,-0.45114,-4.38399,-0.707279,-5.78548,-0.0363306,6.63033,0.745561,0.000632465,-0.274152,
43,0.0602252,-0.270258,-0.384468,-0.310075,-0.146725,0,-0.00189091,-0.000675045,0.528534,0.978901,0.0155684,-0.0686199,0.191839,-0.00787429,0.920666,-0.569046,-0.530657,0.449893,-0.566602,0.523866,1.20627,0.563648,0.22541,-0.430404,-0.10044,-0.781228,-1.33012,-6.71405,-2.62137,0.865146,-0.027543,7.34321,0.903844,0.00132687,-0.643608,
44,0.0520938,-0.33638,0.0756725,-0.148843,-0.13515,0,-0.211914,-0.0277906,0.494295,0.978713,0.0150838,-0.0869359,0.1853,-0.405907,0.735467,-0.533431,-0.531819,0.569107,-0.522663,0.52391,1.12565,0.912268,0.353656,-0.936808,-0.236221,-0.558282,0.6294,-9.18147,-4.77002,0.354869,-0.0204989,-1.14348,0.70871,0.000661692,-2.56767,
45,0.0511336,-0.284821,0.14242,-0.00177569,-0.0490324,0,-0.320052,-0.0259636,0.438892,0.977965,0.0131243,-0.0906364,0.187607,-0.568429,0.490644,-0.525222,-0.531848,0.47565,-0.521032,0.523918,0.938625,1.21335,0.00234438,-0.952932,0.94441,0.839475,0.203394,1.04357,-2.00504,0.0528066,0.0809017,-2.55032,-0.141822,-0.00128453,-4.89964,
46,0.051621,-0.185646,0.254188,0.058951,0.0949597,0,-0.256915,-0.0232798,0.419795,0.974537,0.00811244,-0.0456358,0.219383,-0.493075,0.507136,-0.524019,-0.522245,0.30444,-0.527215,0.523877,0.647947,1.90868,0.325351,-0.41366,-0.227343,2.12,1.78675,1.97923,0.751983,0.00785229,0.0629332,-4.4354,-0.183594,0.000174548,-6.71825,
47,0.0510986,-0.0306995,0.337043,0.123591,0.165186,0,-0.206486,-0.018094,0.389865,0.965419,-0.00719618,-0.00368051,0.260579,-0.350253,0.554858,-0.506171,-0.522927,0.0414296,-0.540271,0.523895,0.476396,2.08874,0.311791,-0.618927,0.79644,1.02116,1.29212,3.68447,1.13882,0.705211,-0.0208458,-6.06027,-0.325175,0.0010518,0.872702,
48,0.0453269,0.198574,0.349331,0.16308,0.091599,0,-0.0632822,-0.00707952,0.405451,0.959771,-0.00267966,-0.0172088,0.280244,-0.121779,0.624338,-0.441129,-0.523376,-0.281324,-0.549807,0.523926,0.522092,3.14901,-0.49054,1.33652,-0.120795,-0.211423,0.758042,5.4414,1.64787,1.87292,0.00287379,-6.77475,-0.0447441,6.0493e-05,0.806364,
49,0.0343629,0.532457,0.0602559,0.0618303,-0.0329031,0,0.105942,0.0141616,0.461887,0.956666,-0.000239765,-0.0279363,0.289844,0.207196,0.734075,-0.332506,-0.523565,-0.585224,-0.552819,0.523894,0.597921,2.99297,-0.292469,0.889621,0.267347,-0.516818,-0.498605,7.71915,2.73858,2.48443,-0.0101876,-1.24364,-0.0787514,8.95615e-05,2.20938,
50,0.022459,0.206295,-0.0928359,-0.0623413,-0.22416,0,0.292077,0.0469103,0.495531,0.960657,0.014345,-0.0416855,0.274215,0.573753,0.878704,-0.216833,-0.524104,-0.537109,-0.553935,0.523825,0.803218,2.72412,-0.165235,0.444048,0.473119,-0.689438,-0.0842188,2.78509,3.04433,2.1177,-0.0122386,1.56067,0.0307724,-0.00205023,5.96907,
51,0.0157537,0.267498,-0.194479,-0.150312,-0.414845,0,0.283634,0.0514559,0.50725,0.956395,0.035433,-0.0548075,0.284691,0.544787,1.01525,-0.154935,-0.524835,-0.408702,-0.543737,0.523731,1.13118,2.36247,-0.081205,0.598432,0.198089,-1.83221,0.436322,-1.35801,2.40686,0.399157,-0.00737427,3.45815,0.446469,0.00316231,7.00419,
52,0.0201455,0.124825,-0.259876,-0.203848,-0.432119,0,0.266942,0.0456384,0.573805,0.959766,0.0145159,-0.0891464,0.265878,0.443852,1.10503,-0.208213,-0.525664,-0.203254,-0.517429,0.523795,1.25855,1.69849,0.489527,1.10644,-1.34871,-0.667381,-0.698578,-2.69101,1.1933,-2.5543,-0.0197596,5.01769,-0.0230137,-0.00269477,-0.83097,
53,0.0401293,-0.055369,-0.348123,-0.262624,-0.277796,0,0.174188,0.0277523,0.61402,0.961707,-0.0130157,-0.111822,0.249891,0.264817,1.12576,-0.411426,-0.526507,0.0897416,-0.521825,0.523733,1.22917,1.48248,0.385785,0.497021,-1.34045,-0.503269,-0.345093,-4.45552,-0.352037,-5.54998,-0.0130761,6.68935,-0.0589159,-0.000411963,-0.271338,
54,0.0548932,-0.269333,-0.389488,-0.310334,-0.152318,0,0.0186996,-0.00153359,0.624373,0.96384,-0.0381295,-0.130404,0.229245,-0.0155332,1.0603,-0.561521,-0.527052,0.448278,-0.523251,0.52382,1.20568,1.5266,0.565887,-0.0699502,-1.13986,-0.383727,-1.22046,-6.73314,-2.25237,0.651251,-0.011332,7.64629,-0.00881467,0.00119264,-0.664396,
55,0.0520881,-0.33046,0.0702426,-0.148683,-0.135378,0,-0.228993,-0.0345529,0.612415,0.96283,-0.0587066,-0.13676,0.225406,-0.415651,0.893119,-0.532151,-0.526495,0.558193,-0.523863,0.523874,1.12407,1.81546,0.669855,-0.294821,0.294913,0.921296,0.792927,-9.25055,-4.41927,0.304254,0.0710085,-0.862438,-0.00940151,0.000713451,-2.59612,
56,0.0520658,-0.284591,0.14895,0.00643261,-0.048201,0,-0.315525,-0.0346843,0.591367,0.965443,-0.0532344,-0.101226,0.234177,-0.573419,0.649854,-0.525076,-0.522903,0.475241,-0.530695,0.523916,0.936724,2.08294,0.387152,-0.625995,0.619088,1.52421,0.0222638,1.21251,-5.29801,0.0458898,0.00525305,-2.44525,-0.263744,-3.93716e-06,-4.87682,
57,0.0538234,-0.182177,0.263611,0.0688386,0.0954596,0,-0.281011,-0.0224984,0.54828,0.968538,-0.042712,-0.0641995,0.23662,-0.487393,0.495823,-0.523965,-0.523439,0.298603,-0.549806,0.523903,0.646852,2.2425,0.345701,-1.088,0.99294,1.0221,0.18429,2.22041,0.307603,0.00607403,-0.0132193,-4.60328,-0.496427,-0.000134803,-6.70145,
58,0.0546647,-0.0169777,0.35393,0.131884,0.165292,0,-0.188559,-0.0163163,0.483368,0.968863,-0.0274918,-0.0457713,0.241772,-0.331159,0.529183,-0.506188,-0.523752,0.0228162,-0.578029,0.523912,0.476206,2.44103,0.289541,-1.48568,0.449267,-0.00527864,0.196238,4.01583,0.917699,0.699182,0.00245087,-6.41445,-0.629766,0.000144072,0.880876,
59,0.0504217,0.22823,0.390516,0.17721,0.0926585,0,-0.0385692,-0.00398288,0.410348,0.967016,-0.0099085,-0.0159932,0.254018,-0.0715467,0.597848,-0.442457,-0.523244,-0.321085,-0.609869,0.523899,0.52208,3.14337,0.272005,-1.0172,-0.0138964,3.077,1.55767,6.34135,1.80021,1.73294,-0.00190077,-7.18055,-0.567929,-0.00050171,0.832472,
60,0.0389507,0.534989,-0.014241,0.02633,-0.0340518,0,0.107853,0.0188627,0.428636,0.972876,0.0109541,0.00612446,0.230988,0.290723,0.696877,-0.336788,-0.524355,-0.570699,-0.618728,0.523961,0.607074,3.49312,-0.236262,0.745585,2.09365,0.755194,-2.82049,8.41206,2.39923,2.45678,-0.0495019,0.116026,0.0235383,-0.000951244,2.49668,
61,0.025625,0.188054,-0.0764767,-0.108427,-0.228636,0,0.303815,0.0444487,0.488685,0.982639,0.0353558,-0.0156853,0.181452,0.583318,0.818879,-0.224434,-0.525828,-0.523264,-0.61065,0.523903,0.824818,2.55094,-0.0505736,1.24722,0.150774,-0.909674,-1.10501,-0.257149,2.47068,2.03234,-0.028418,1.33414,0.287217,-0.00226404,6.19737,
62,0.0183534,0.252534,-0.180264,-0.171113,-0.418653,0,0.285114,0.045092,0.545291,0.983974,0.044586,-0.0543569,0.163871,0.526801,0.919872,-0.16698,-0.526935,-0.404257,-0.58779,0.523813,1.15967,2.38264,0.191816,1.06341,-0.280247,-1.00376,-1.21407,-1.43205,1.56571,0.306387,-0.0270889,3.35477,0.647316,-0.000629913,7.18325,
63,0.0233779,0.116049,-0.281856,-0.232479,-0.419692,0,0.228027,0.0380341,0.581206,0.987846,0.0446994,-0.0648947,0.13398,0.423597,0.964738,-0.22805,-0.528577,-0.18882,-0.548245,0.523742,1.25992,2.08523,0.153907,0.408898,-0.0706224,-0.117365,-1.10543,-2.68436,0.239835,-2.72467,-0.0352366,5.24463,0.935018,-0.000942338,-0.967229,
64,0.0423602,-0.0666593,-0.351816,-0.286536,-0.258425,0,0.135612,0.0209423,0.588514,0.990799,0.0424263,-0.0632492,0.111879,0.240939,0.933604,-0.437398,-0.530174,0.108096,-0.518158,0.523739,1.22896,1.8352,0.141064,-0.10672,-0.226229,0.25987,-0.662683,-4.60567,-1.47246,-5.62625,-0.0275059,6.62191,-0.0495611,0.000126878,-0.268582,
65,0.0536479,-0.273933,-0.378903,-0.328531,-0.160374,0,-0.0232214,-0.00353561,0.571238,0.994145,0.0392725,-0.0535227,0.0852587,-0.0469355,0.808995,-0.549873,-0.531443,0.456383,-0.52219,0.523831,1.20356,1.92592,0.348701,-0.585315,-0.0968089,0.460252,-1.35491,-6.89047,-3.49849,0.540331,-0.0255644,7.29901,-0.0489475,0.00104243,-0.743293,
66,0.052002,-0.330351,0.0649467,-0.176354,-0.136874,0,-0.209957,-0.0243261,0.545697,0.995651,0.0160966,-0.0580423,0.0710665,-0.45225,0.577777,-0.529283,-0.532123,0.557994,-0.52583,0.523872,1.12253,1.75715,0.462563,-0.64194,-1.38054,-0.162691,0.0897859,-9.29687,-5.73353,0.198028,-0.00848525,-0.888324,-0.0909796,0.000913512,-2.54693,
67,0.0524036,-0.285937,0.133646,-0.029417,-0.0491803,0,-0.273269,-0.0263874,0.502978,0.995985,-0.014977,-0.0740936,0.0479474,-0.572484,0.495125,-0.524693,-0.532385,0.477635,-0.534534,0.52392,0.938075,2.01892,0.116931,-1.07887,-1.30233,-0.715735,-1.28781,1.33255,0.707841,0.0294944,-0.00342732,-2.32452,-0.25601,-0.000244123,-4.8158,
68,0.0539662,-0.191387,0.224423,0.0219256,0.0937925,0,-0.285229,-0.0236524,0.449526,0.997631,-0.0106371,-0.0578755,0.0356215,-0.484627,0.52424,-0.523689,-0.529572,0.314112,-0.551559,0.523887,0.649775,1.89914,-0.233176,-1.15289,1.24863,1.64372,0.107303,2.18129,0.453466,-0.00105152,0.0974292,-4.19834,-0.42673,0.000157666,-6.6954,
