step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
10,0.0103446,-0.136685,-0.00787518,0.232127,-0.123234,0.00877854,0.158902,0.168311,0.60353,0.997863,0.0289723,-0.0565412,-0.0152458,0.0431767,1.22277,0.238696,-0.971184,-0.530921,-0.517424,-0.0974057,1.19244,0.224996,-0.143778,-0.372248,-0.596604,0.451358,0.462233,-0.0964501,-0.000846614,-3.23754,0.906533,-1.64428,-0.221682,-0.238503,-0.93051,
11,0.00718541,-0.127092,-0.00675572,0.0589035,0.0266625,0.00217006,0.195561,0.158404,0.574956,0.998963,0.0168018,-0.0414161,-0.00870303,0.0370389,1.22253,0.059006,-0.925368,-0.526021,-0.522377,-0.107012,1.12224,-0.00385235,0.0489353,-0.493269,-0.745595,0.693949,0.334914,-0.155302,-0.00255633,-3.93935,0.925395,0.839777,-0.0311648,-0.156725,-1.8098,
12,0.00344672,-0.0723578,-0.00459518,-0.123684,0.177956,-0.00458401,0.172594,0.142895,0.560695,0.999253,0.0152041,-0.0352165,-0.00476858,0.0251933,1.22212,-0.124643,-0.87774,-0.449409,-0.522984,-0.113424,1.01235,-0.256887,-0.135885,-0.258011,0.471906,-0.21297,-0.0728296,-0.287254,-0.0030487,-3.44869,0.955086,2.21475,-0.00122205,-0.0966627,-2.59789,
13,0.00456843,0.00710925,-0.00191995,-0.251903,0.284929,-0.00957586,0.0977971,0.123136,0.539039,0.998531,0.0314826,-0.0427302,-0.0109425,0.0105262,1.20063,-0.260376,-0.832046,-0.309817,-0.523009,-0.117214,0.872355,-0.348752,-0.140514,-0.666574,0.69954,-0.288049,-0.454985,-0.299996,-0.869127,-1.99199,0.873982,3.36003,-6.84897e-06,-0.0558873,-2.99906,
14,-0.00104744,0.0913615,0.000766884,-0.292042,0.31914,-0.0112364,-0.0179503,0.102665,0.495062,0.997597,0.0463061,-0.0430733,-0.0282865,-0.00420446,1.11201,-0.305529,-0.791207,-0.128276,-0.523046,-0.118713,0.727324,-0.149373,0.11585,-0.881596,-0.115695,1.31721,-1.36274,-0.284973,-2.66972,0.176679,0.754668,3.85626,0.0002282,0.00649405,-2.80637,
15,-0.032672,0.154824,0.00320963,-0.232381,0.268463,-0.0087887,-0.144633,0.0857122,0.478526,0.996395,0.0527118,-0.0203381,-0.0632848,-0.0175969,0.933489,-0.238973,-0.756937,0.0552397,-0.523095,-0.117095,0.607218,-0.342404,-0.0330816,-0.291092,-0.0238748,0.313513,-1.26937,-0.257071,-4.52919,2.46415,0.630145,3.49535,-0.000665827,0.0705669,-2.01717,
16,-0.0867272,0.180604,0.0053347,-0.069755,0.133474,-0.00257165,-0.243793,0.0758304,0.453615,0.994156,0.0472725,-0.0041856,-0.0969656,-0.0292479,0.669816,-0.0699254,-0.727779,0.199008,-0.523153,-0.119432,0.537211,-0.196384,0.0397553,-0.721992,-0.519378,0.359418,-1.24782,-0.213832,-6.00124,4.27825,0.541298,2.27001,-0.000460773,-0.150454,-0.800075,
17,-0.120764,0.152398,0.00712302,0.159383,-0.0585661,0.00593781,-0.277708,0.0748152,0.419218,0.992534,0.0248015,-0.00527232,-0.119301,-0.0390527,0.490757,0.161454,-0.700651,0.264726,-0.52315,-0.139933,0.530019,0.500656,0.257308,-0.328284,-0.0691697,0.873413,-1.4272,-0.156214,0.358939,4.85349,0.594525,0.48377,0.00181693,-0.702835,0.5077,
18,-0.120641,0.0825292,0.0083386,0.354151,-0.235661,0.013946,-0.242814,0.0810537,0.428845,0.988897,0.0228269,-0.0114812,-0.146387,-0.0457176,0.540937,0.379205,-0.663306,0.237034,-0.523175,-0.18761,0.574216,1.15695,0.519128,0.344911,-0.0884274,-0.548633,-0.878596,-0.108683,1.57802,3.95138,0.835831,-1.56332,-0.000908606,-1.30525,1.33648,
19,-0.0576271,-0.0269125,0.00909682,0.46508,-0.348905,0.0194169,-0.137272,0.0920967,0.442031,0.986581,0.0156786,-0.0241086,-0.160717,-0.0498748,0.682804,0.527962,-0.617693,0.116281,-0.523181,-0.272801,0.652449,1.18888,0.421763,0.252026,-0.44836,-0.445108,-0.198793,-0.0587915,4.07436,1.7127,1.01194,-3.25458,0.000107768,-2.08884,1.76585,
20,0.0474728,-0.142165,0.00941432,0.455756,-0.338894,0.0189151,0.0273642,0.103322,0.462358,0.987125,0.0114581,-0.0460543,-0.15275,-0.0516157,0.961404,0.514318,-0.562687,-0.0681881,-0.523041,-0.387414,0.731976,1.09421,0.0648609,1.60734,1.17493,-1.76958,1.0394,-0.0318027,6.70368,-1.48397,1.23219,-4.09972,0.0128264,-2.54304,1.40056,
21,0.0999222,-0.193876,0.00950999,0.355047,-0.236551,0.0139866,0.156411,0.109385,0.57067,0.988845,0.0211724,-0.0799262,-0.12389,-0.0521402,1.26308,0.380308,-0.514082,-0.262418,-0.523017,-0.502891,0.774929,0.922097,-0.0293743,1.90535,0.287936,-0.690791,1.30355,0.0210501,0.767288,-3.86112,0.0307342,-3.69396,-0.0059327,-2.07527,0.313965,
22,0.107122,-0.19627,0.00900097,0.147617,-0.0484336,0.00548923,0.238826,0.106528,0.651257,0.99074,0.0240776,-0.093385,-0.0955691,-0.0493493,1.2375,0.149257,-0.520879,-0.414072,-0.523098,-0.53453,0.754692,0.740273,-0.0216028,1.33234,0.330078,-0.404223,1.0147,0.0890907,-0.50627,-5.36866,-0.118141,-2.38431,0.000300643,0.390318,-1.11208,
23,0.0846604,-0.142546,0.00790036,-0.120263,0.175145,-0.00445532,0.248896,0.0937826,0.704397,0.991259,0.0322059,-0.104125,-0.0743363,-0.0433147,1.2245,-0.121144,-0.525648,-0.486831,-0.523096,-0.495795,0.664393,0.679425,0.0806372,0.79123,0.545645,-0.334848,0.62875,0.151905,-0.0949384,-5.44698,-0.0729955,-0.541058,-4.07896e-05,1.15264,-2.48849,
24,0.0536,-0.0646507,0.00624848,-0.334043,0.355524,-0.0130473,0.176831,0.0729513,0.730682,0.990473,0.0460178,-0.112077,-0.0654574,-0.0342578,1.19786,-0.354767,-0.530031,-0.467639,-0.523131,-0.42382,0.516814,0.67776,0.185348,0.273925,0.599316,-0.232563,-0.0250966,0.210759,-0.963619,-3.91073,-0.101165,1.29302,-0.000290516,1.72168,-2.78259,
25,0.0180276,-0.0816104,0.00408036,-0.432095,0.443694,-0.0176816,0.035185,0.0720064,0.734311,0.988527,0.053027,-0.120152,-0.0746106,-0.0223707,1.08966,-0.480778,-0.537092,-0.372123,-0.523196,-0.329636,0.51012,0.722158,0.229313,-0.170339,0.154266,-0.271495,-0.723374,0.262271,-3.34468,-1.15297,-0.184714,2.51867,-0.000624568,2.04289,0.408045,
26,-0.0434438,0.0606787,0.00154409,-0.414255,0.427239,-0.0167857,-0.137453,0.0735738,0.712831,0.985894,0.0577576,-0.12218,-0.0987387,-0.00846553,0.847327,-0.456419,-0.549318,-0.242493,-0.523208,-0.226352,0.521225,0.846366,0.248409,-0.690161,-0.00839502,0.0201815,-1.22478,0.294319,-6.32434,2.10063,-0.303191,2.66503,-3.80439e-05,2.08762,0.0855041,
27,-0.138762,0.16033,-0.0011853,-0.266338,0.297201,-0.0101661,-0.291753,0.0757352,0.666036,0.982557,0.0587967,-0.117961,-0.131188,0.00649843,0.487066,-0.276424,-0.567073,-0.137222,-0.523201,-0.132328,0.536537,1.03015,0.274358,-1.09675,0.166577,-0.340911,-1.38794,0.30393,-3.36121,5.07955,-0.408406,1.55552,0.000693892,1.67198,0.5242,
28,-0.222392,0.185345,-0.00377032,0.0245326,0.0554567,0.000902507,-0.382288,0.0835397,0.611257,0.979797,0.0516008,-0.114497,-0.155644,0.0206709,0.498766,0.02454,-0.588641,-0.112336,-0.523132,-0.0765089,0.591827,1.20982,0.122737,-1.11598,-1.59915,0.790421,-0.303318,0.258653,0.77714,6.93333,-0.451372,-0.519473,-0.000542473,0.567612,1.68039,
29,-0.221172,0.132688,-0.00583643,0.348264,-0.229972,0.0136806,-0.383364,0.0999457,0.544891,0.984147,0.00297709,-0.0879553,-0.153983,0.0319987,0.540918,0.371987,-0.61019,-0.206132,-0.523156,-0.089846,0.708056,1.28563,0.106617,-1.57797,-2.37866,0.612343,0.68748,0.19816,0.910134,6.96835,-0.41182,-3.22541,-0.000330795,-1.08428,2.9566,
30,0.0128736,-0.190226,-0.00763248,0.483105,-0.368625,0.0204149,-0.0332856,0.123315,0.477847,0.985306,0.0144434,-0.0406479,-0.165259,0.041846,0.650212,0.555099,-0.623101,-0.430444,-0.523115,-0.181293,0.873619,1.59668,0.117654,-1.06064,-1.96815,0.0984596,0.483697,0.158259,3.42202,-0.371702,-0.143651,-5.81891,0.00063286,-2.54254,3.6148,
31,0.0828616,-0.208725,-0.00848979,0.424439,-0.305964,0.0172938,0.0969766,0.140854,0.499684,0.988944,-0.0360782,-0.0223615,-0.142085,0.0465465,0.897355,0.470234,-0.605441,-0.568315,-0.523049,-0.299504,0.997885,1.54539,0.310062,1.69971,0.642822,-1.52743,0.930609,0.0224311,6.23983,-2.78893,0.612206,0.910443,0.00161773,-2.38036,1.56135,
32,0.116274,-0.227779,-0.00832166,0.26875,-0.155489,0.0102655,0.207868,0.146176,0.576931,0.990175,-0.00863308,-0.0792002,-0.114917,0.0456247,1.25325,0.279127,-0.572424,-0.505537,-0.523007,-0.400978,1.03559,1.44435,0.298229,1.24474,1.2719,-2.03261,1.06358,-0.0525311,3.39784,-4.84955,0.705742,1.57661,-0.000439161,-1.67402,-0.0346539,
33,0.10551,-0.196765,-0.00756764,0.014361,0.0638929,0.000528209,0.258356,0.140056,0.622913,0.987982,0.00928684,-0.126618,-0.0881689,0.0414905,1.24527,0.0143625,-0.536216,-0.390886,-0.523001,-0.461098,0.992234,1.28691,0.337731,0.619783,0.963846,-1.76296,0.896557,-0.113018,-0.730342,-5.73105,0.742349,2.99936,0.000185194,-0.741345,-1.68738,
34,0.0895484,-0.109243,-0.0063725,-0.244653,0.278797,-0.0092821,0.221614,0.123326,0.647018,0.986336,0.0258226,-0.137844,-0.0864487,0.0349378,1.21178,-0.252389,-0.518557,-0.200932,-0.522995,-0.47657,0.873701,1.25154,0.669154,0.291825,0.648463,0.402133,-0.61773,-0.151499,-0.605236,-4.95565,-0.0982798,4.62236,-0.000847099,0.104311,-3.04265,
35,0.0607765,0.0127992,-0.0048597,-0.40445,0.418264,-0.0163047,0.103384,0.0995435,0.64896,0.985286,0.0468005,-0.124375,-0.107482,0.0266436,1.13741,-0.443339,-0.525093,0.0653132,-0.523052,-0.454715,0.705206,1.2352,0.747418,-0.211171,0.679035,0.768116,-1.29794,-0.179496,-2.35549,-2.70129,-0.160308,6.01536,-0.000282406,0.764258,-3.69181,
36,-0.0133569,0.13365,-0.00318152,-0.445162,0.455881,-0.018356,-0.0679175,0.0744532,0.626424,0.982175,0.0689632,-0.0998739,-0.143532,0.0174428,0.948323,-0.499117,-0.535802,0.377958,-0.523111,-0.405979,0.527454,1.29054,0.737951,-0.691675,0.492628,1.19931,-1.86424,-0.187289,-5.18518,0.444033,-0.267755,6.48551,-0.000426213,1.18104,-3.42054,
37,-0.139382,0.096559,-0.00147935,-0.366926,0.384523,-0.0145292,-0.240619,0.0721674,0.581726,0.977543,0.0778674,-0.0734848,-0.181511,0.00811059,0.613814,-0.395062,-0.551796,0.56025,-0.523189,-0.351396,0.511261,1.64828,0.542801,-1.13347,-0.199458,0.825724,-1.20957,-0.191604,-8.16954,3.68788,-0.373713,-0.478012,-0.000751711,0.996139,0.779043,
38,-0.257673,0.168488,0.000297455,-0.144406,0.195117,-0.00536723,-0.36521,0.0801538,0.526783,0.976529,0.0562624,-0.0539276,-0.200795,-0.0016308,0.470625,-0.14594,-0.572126,0.494456,-0.523157,-0.328973,0.56784,1.91957,0.430267,-1.18983,-1.2601,0.0719279,-0.583491,-0.195543,1.27422,6.26402,-0.443439,-2.14647,-0.000903936,-0.0829677,1.46916,
39,-0.304026,0.161364,0.00212417,0.190692,-0.0857825,0.00714485,-0.412721,0.0946813,0.457881,0.977921,0.0117757,-0.0437058,-0.204014,-0.0116458,0.513458,0.194275,-0.594242,0.325066,-0.523169,-0.380633,0.67076,2.11063,0.413144,-1.63411,-2.06268,-0.0825197,0.244007,-0.199586,0.379968,7.34235,-0.444049,-4.63956,-0.000288412,-1.95972,2.63286,
40,-0.268494,0.0825664,0.00344484,0.456039,-0.339182,0.0189302,-0.349926,0.113385,0.462612,0.973272,-0.0236544,-0.00114505,-0.228433,-0.0188865,0.568081,0.514728,-0.589947,0.0252842,-0.523151,-0.516625,0.80327,3.2219,0.398299,0.766484,-2.54804,1.43154,-0.892409,-0.125568,1.77552,5.74894,0.348092,-7.36666,0.00122254,-3.62192,2.91538,
41,0.0781149,-0.231674,0.00425525,0.472896,-0.357415,0.0198449,0.0102086,0.135565,0.518572,0.972143,-0.0454072,0.00817382,-0.229803,-0.0233296,0.737998,0.539602,-0.569819,-0.398635,-0.523057,-0.53961,0.960413,1.90582,0.0528801,1.35405,0.580782,-0.951609,0.5536,-0.0527162,4.98891,-1.62517,0.459093,-9.56513,0.000168898,0.443622,3.36406,
42,0.19586,-0.257539,0.00446241,0.368732,-0.2499,0.0146125,0.132306,0.152678,0.575118,0.97177,-0.0192981,-0.0289093,-0.233356,-0.0244654,1.06721,0.397327,-0.543953,-0.570383,-0.523022,-0.503016,1.08167,1.86541,0.42309,0.860124,1.73081,-1.30383,-0.709643,0.000481404,8.1674,-4.05706,0.575124,1.07135,7.83266e-05,1.01012,1.5051,
43,0.287221,-0.246047,0.00433687,0.152173,-0.0523701,0.00566264,0.207179,0.156395,0.601047,0.966508,0.0100155,-0.0618705,-0.248866,-0.0237771,1.28187,0.153972,-0.520042,-0.494179,-0.522992,-0.417786,1.10801,1.62597,0.48271,0.177771,1.07532,-0.582518,-0.708167,0.0272292,-1.10256,-5.66603,0.0440884,1.96863,0.00025375,2.38983,-0.435805,
44,0.314107,-0.179629,0.00393824,-0.130565,0.183642,-0.00484334,0.20556,0.14702,0.595873,0.959016,0.0355503,-0.0806082,-0.269309,-0.0215915,1.23481,-0.131695,-0.522411,-0.360177,-0.522978,-0.248615,1.04158,1.54061,0.653096,-0.382355,1.1819,-0.426461,-1.15126,0.0603018,-0.475958,-5.75963,-0.0453885,3.38067,6.83673e-05,4.35987,-2.20726,
45,0.259472,-0.0635847,0.00321794,-0.354069,0.3731,-0.0139423,0.114852,0.12715,0.565258,0.946704,0.0622327,-0.082719,-0.305017,-0.0176425,1.18734,-0.379105,-0.525437,-0.157376,-0.522964,0.0217991,0.900793,1.44435,0.783828,-0.720149,0.122081,1.56016,-2.11119,0.0972034,-1.42615,-4.15379,-0.0749843,4.71508,0.00127993,6.44799,-3.41742,
46,0.095685,0.0719563,0.00211491,-0.455248,0.465374,-0.018888,-0.0522313,0.101891,0.524844,0.927128,0.0671309,-0.0379124,-0.366729,-0.011595,1.05266,-0.513583,-0.53096,0.0942725,-0.523038,0.383152,0.721839,1.31833,0.901195,-0.928552,-0.989712,1.25469,-3.28988,0.146128,-3.9385,-1.24872,-0.146221,5.34624,-0.000869317,7.98927,-3.73788,
47,-0.189736,0.18405,0.000801622,-0.439183,0.450284,-0.0180454,-0.239933,0.0779753,0.467823,0.900408,0.0569687,0.00209324,-0.431295,-0.0043949,0.777262,-0.490671,-0.541368,0.345015,-0.523103,0.579634,0.552407,1.78341,1.09491,-1.24944,-1.16737,0.131784,-1.95693,0.127952,-7.04202,2.12474,-0.265525,4.67323,-0.000272998,-1.07065,-3.05719,
48,-0.473193,0.165418,-0.000306568,-0.292122,0.319224,-0.0112398,-0.393201,0.0723284,0.396962,0.884232,0.0165404,-0.00309275,-0.466745,0.00168076,0.459759,-0.30562,-0.55714,0.52871,-0.523168,0.493918,0.512401,2.10363,0.973208,-1.50182,-1.26177,-1.9639,-1.2558,0.115942,-0.299733,5.25616,-0.366412,2.28476,0.00182762,-2.34812,0.593002,
49,-0.598498,0.186395,-0.0014221,-0.00552866,0.0803941,-0.000203331,-0.460936,0.0799215,0.392439,0.872549,0.00438427,-0.00582695,-0.488472,0.00779668,0.50344,-0.00552874,-0.56813,0.51272,-0.523029,0.300921,0.566194,3.10642,-0.273534,1.09856,0.770479,-1.0235,-0.468555,0.110845,0.681596,6.74762,-0.0716272,-1.90856,-0.00290826,-5.24544,1.49184,
50,-0.610218,0.141438,-0.00223634,0.319407,-0.202448,0.0124067,-0.468983,0.0949722,0.440545,0.873565,-0.00353369,-0.0283758,-0.485867,0.0122608,0.535388,0.337349,-0.570981,0.335248,-0.523135,-0.0640343,0.672821,3.18384,-0.460693,0.806164,-0.473842,-0.790758,0.663158,0.0705559,0.595326,6.96512,-0.0436037,-5.16176,-0.00146362,-9.32457,2.76379,
51,0.0101387,-0.177039,-0.00273577,0.488354,-0.374446,0.0207129,-0.14025,0.117496,0.474436,0.885162,-0.0207088,-0.0367748,-0.463364,0.0149989,0.622874,0.563202,-0.56953,-0.00214676,-0.523136,-0.593974,0.832395,2.57169,-0.54423,0.609662,-1.50756,-0.142996,0.55522,0.0658768,2.86517,-0.104402,0.102135,-8.28082,-0.000972186,-4.70893,3.5799,
52,0.267789,-0.22984,-0.00331974,0.436735,-0.318758,0.0179193,-0.000764512,0.13742,0.50028,0.885798,-0.0537949,-0.0122476,-0.460779,0.0182006,0.850607,0.487241,-0.560224,-0.430731,-0.523054,-0.56024,0.973555,2.09838,-0.34614,0.68572,0.2672,-1.10739,0.260333,0.0426194,6.1439,-2.8422,0.261981,-8.87129,0.00200212,1.68686,2.08608,
53,0.449737,-0.243511,-0.00370401,0.280992,-0.166698,0.0107731,0.103281,0.145745,0.528525,0.879529,-0.0354278,-0.0771896,-0.468205,0.0203074,1.22706,0.29293,-0.544351,-0.576975,-0.523011,-0.428706,1.03254,2.19687,0.0535068,0.323185,2.05987,-1.76852,-0.980695,0.0340761,7.33321,-4.93602,0.367328,1.3359,0.00127463,3.56072,0.298441,
54,0.537637,-0.212289,-0.00380878,0.0205825,0.0587204,0.000757125,0.148008,0.14154,0.534767,0.871902,-0.0208477,-0.0722762,-0.483869,0.0208818,1.25388,0.0205869,-0.52503,-0.490597,-0.522984,-0.172223,1.00275,1.94427,0.175337,-0.126494,0.0424149,0.971562,-0.833127,-0.00320613,-0.943442,-5.92456,0.419161,2.07589,-0.0011503,6.6622,-1.48562,
55,0.505172,-0.122356,-0.00376712,-0.249438,0.282844,-0.00947578,0.103986,0.125753,0.527548,0.857866,0.00372116,-0.0654742,-0.509671,0.0206534,1.21522,-0.257655,-0.522011,-0.362001,-0.523012,0.251022,0.890898,1.48189,0.37996,-0.305689,0.892141,0.651265,-1.65911,-0.00810822,-0.648791,-5.20712,-0.0454741,3.06111,-9.68298e-05,10.234,-2.97798,
56,0.320896,0.00436226,-0.00351783,-0.417403,0.430107,-0.0169418,-0.0200246,0.102006,0.500778,0.839479,0.0376644,-0.0614959,-0.538586,0.0192866,1.13801,-0.460663,-0.52581,-0.19396,-0.523032,0.582737,0.722655,1.9628,0.406748,-0.660822,0.85922,1.41436,-0.787201,-0.0592239,-2.42825,-2.94688,-0.109539,3.64093,0.00155469,-0.550715,-3.74293,
57,-0.0361373,0.132125,-0.00288907,-0.463925,0.473615,-0.0193542,-0.18968,0.0763489,0.473032,0.825803,0.0775426,-0.0371236,-0.557368,0.0158394,0.945291,-0.526257,-0.534396,-0.0199553,-0.523066,0.539015,0.540884,1.40316,0.511272,-0.450012,0.623131,1.81734,-1.37337,-0.0745062,-5.2596,0.309485,-0.232146,3.32478,-0.000530431,-0.528085,-3.52903,
58,-0.418049,0.103131,-0.00218308,-0.390914,0.406007,-0.0156527,-0.354174,0.0720918,0.452022,0.814411,0.0667518,-0.0213226,-0.576041,0.0119688,0.60418,-0.425612,-0.548007,0.106057,-0.523145,0.509708,0.510725,1.61467,0.337666,-0.486695,-1.62084,-0.650557,-0.607538,-0.0863617,-8.36395,3.68859,-0.320163,1.73764,-0.00162987,-0.646138,0.614214,
59,-0.656162,0.180029,-0.00125402,-0.16976,0.21614,-0.00633561,-0.47157,0.0789888,0.424394,0.811244,0.0198903,-0.0194571,-0.584046,0.00687518,0.481361,-0.172271,-0.566332,0.126011,-0.523153,0.402834,0.559587,1.81216,0.155285,-0.651912,-1.76236,-0.981482,-0.0975278,-0.111839,1.0367,6.42149,-0.410397,-0.913695,-0.000908478,-3.61705,1.33676,
60,-0.69302,0.163523,-0.000210284,0.167036,-0.0652034,0.00623097,-0.49302,0.0922264,0.415379,0.81092,3.34318e-05,-0.0178274,-0.584885,0.00115289,0.515375,0.169426,-0.58157,-0.00114269,-0.523032,0.112058,0.653368,3.31639,-0.948929,1.48293,0.358264,-0.43948,0.387921,-0.126336,0.301049,6.96453,-0.0388687,-4.12201,0.00499019,-7.71073,2.2161,
61,-0.613145,0.084571,0.00114522,0.44312,-0.325462,0.0182496,-0.452661,0.111485,0.484473,0.829509,-0.0181326,-0.0421941,-0.556602,-0.00627871,0.560995,0.496222,-0.581217,-0.29317,-0.523116,-0.388846,0.789805,3.33827,-1.10442,1.20484,-0.224636,-1.42263,1.9516,-0.158466,1.50643,6.12006,0.0454459,-7.51836,-0.001493,-12.3263,3.2488,
62,0.134446,-0.229297,0.00244622,0.472341,-0.356804,0.0198143,-0.10194,0.135971,0.533793,0.850095,-0.0386988,-0.0515115,-0.522674,-0.0134115,0.714854,0.538769,-0.574865,-0.59531,-0.523096,-0.604972,0.963288,2.73785,-0.585136,0.769521,-0.109717,-0.081681,0.454653,-0.111393,4.63099,-1.23478,0.206202,0.364657,0.000647099,1.96138,3.68892,
63,0.380767,-0.258897,0.00337728,0.381873,-0.262866,0.0152247,0.0291865,0.155415,0.559762,0.856865,-0.0385629,-0.0545461,-0.511195,-0.018516,1.02732,0.413974,-0.561218,-0.541126,-0.523023,-0.48475,1.10106,2.70655,-0.580176,0.261157,0.226632,-0.106172,0.749764,-0.0951539,7.83975,-3.74237,0.339127,0.842987,0.000365538,2.83739,1.83776,
64,0.512864,-0.251246,0.00407563,0.180373,-0.0767979,0.0067447,0.122359,0.161354,0.564326,0.866973,-0.0330446,-0.0580179,-0.493862,-0.0223449,1.27536,0.183394,-0.542048,-0.494913,-0.522983,-0.276507,1.14314,1.97866,-0.264886,0.113677,0.700387,-0.141316,0.825209,-0.0533835,-0.665334,-5.47411,0.423443,1.00107,0.000260006,5.47477,-0.138675,
65,0.522428,-0.18989,0.00437754,-0.0968704,0.155816,-0.00357946,0.140298,0.153839,0.556086,0.874089,-0.0197896,-0.0658506,-0.480874,-0.0240001,1.23479,-0.0973287,-0.521316,-0.423575,-0.522968,0.0843742,1.08989,1.843,-0.21666,-0.433106,0.648061,0.108943,0.256163,-0.0124191,-0.461964,-5.75159,0.170196,1.84594,6.51562e-05,8.9294,-1.97939,
66,0.414014,-0.0785312,0.00426928,-0.329461,0.351504,-0.0128455,0.0693483,0.135178,0.521459,0.873153,-0.00382281,-0.068556,-0.482586,-0.0234065,1.19446,-0.349282,-0.522418,-0.307653,-0.522983,0.581865,0.95767,2.05808,-0.253922,-0.93939,0.851943,0.201634,0.308855,0.0163711,-1.13884,-4.35465,-0.0681881,2.76549,0.000218322,4.4613,-3.29658,
