step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
26,0.000678586,-0.0902207,0.348252,0.0219423,0.0521831,0.000894348,-0.491162,-0.145617,0.511934,0.970756,-0.0819071,-0.0250883,0.224266,0.0484853,0.548934,0.523919,-0.551717,0.492966,-0.515841,0.104991,0.674939,1.36058,-0.14782,-1.01931,-0.254278,0.493363,-0.250632,-2.44593,-0.292026,-0.000130679,-0.0984821,7.43647,-0.275951,0.277813,-0.675354,
27,6.68659e-05,-0.00723814,0.395844,0.0252139,0.0473965,0.000812183,-0.760226,-0.194751,0.464901,0.967807,-0.0614994,-0.0319266,0.241968,-0.00749538,0.538579,0.523886,-0.55613,0.538017,-0.555232,0.117292,0.625926,1.63158,-0.483901,-0.98717,1.33628,-0.638614,0.899761,0.181416,-0.121021,-0.000206281,-0.0638769,-1.92034,-1.30017,0.236442,-1.28938,
28,-0.000108149,0.0406315,0.290826,0.00734032,0.0421348,0.000721904,-0.260272,-0.0538409,0.413225,0.964511,-0.0171754,-0.00435707,0.263449,0.072901,0.537202,0.523854,-0.555589,0.307007,-0.654333,0.128797,0.560862,1.95437,-0.445356,-1.26005,2.03535,0.732982,0.987931,3.01447,0.0664709,0.000272667,0.0294879,-7.28941,-2.65263,0.219993,-1.29636,
29,0.000639618,0.0502837,0.041353,0.01179,0.0440141,0.000754145,0.145355,0.225071,0.43168,0.954836,-0.0367295,-0.0139587,0.294524,0.260259,0.521893,0.523705,-0.551198,-0.0814375,-0.769593,0.139401,0.517884,3.35984,-0.478022,1.69186,-1.14872,-0.318881,0.916487,4.52331,-0.265605,0.000436703,0.154594,-8.3527,-2.04398,0.22083,-0.0575212,
30,0.000356331,0.0376957,-0.250614,-0.0174264,0.0516722,0.000885576,0.455299,0.484697,0.506913,0.947504,-0.0552359,-0.0294765,0.313553,0.488469,0.522383,0.523831,-0.543595,-0.462474,-0.82687,0.150366,0.526807,3.25849,-0.451515,1.26856,-0.787035,-0.443427,0.693774,4.60588,0.0901218,0.00166951,0.150572,-6.90069,-0.275504,0.218277,0.361868,
31,-0.000189081,-0.0365996,-0.32585,-0.0291163,0.0565723,0.000969727,0.827382,0.543602,0.555081,0.941573,-0.06074,-0.0425108,0.328547,0.543895,0.523835,0.523902,-0.536285,-0.54848,-0.75136,0.160949,0.551,2.80385,-0.33893,0.668905,-0.0762505,-0.568583,0.558388,-0.956996,-0.0310345,0.000443994,0.144889,1.47224,3.26502,0.206084,0.607348,
32,-0.0012036,-0.0885237,-0.173622,-0.0207041,0.0583968,0.00100107,0.276607,0.429158,0.573023,0.938529,-0.0496701,-0.0559422,0.336998,0.438456,0.523231,0.523935,-0.529063,-0.326454,-0.492299,0.171181,0.573728,2.47463,-0.302238,0.0648751,0.438746,-0.621711,-0.016186,-3.24216,0.00473931,0.000308458,0.141747,7.3559,5.64233,0.207385,0.303445,
33,-0.0031283,-0.102734,0.141602,0.00185537,0.0578351,0.000991422,-0.15616,0.16497,0.5675,0.939447,-0.0498304,-0.0557009,0.334445,0.248683,0.52341,0.523933,-0.522752,0.0826148,-0.490592,0.181551,0.572149,2.28865,-0.428903,-0.350927,-0.0578734,0.219231,-0.139164,-4.33901,0.00185365,-6.63688e-05,0.0482384,8.99549,-0.997745,0.201994,-0.360208,
34,-0.00485209,-0.0890186,0.429677,0.0238273,0.0548177,0.000939589,-0.491446,-0.135728,0.53783,0.940355,-0.0526374,-0.0511291,0.332186,0.0625692,0.523704,0.523925,-0.523163,0.493225,-0.517848,0.190852,0.535794,2.43008,-0.519736,-0.834607,-0.0543159,0.210739,-0.0241349,-3.11508,0.00998237,-7.17702e-05,-0.0161063,7.44084,-0.210604,0.170057,-1.08774,
35,-0.00463942,-0.00573687,0.483589,0.0226682,0.049582,0.000849693,-0.759214,-0.186617,0.486373,0.934129,-0.0595261,-0.0547213,0.347657,-0.0121552,0.528625,0.523904,-0.523528,0.538098,-0.553024,0.197094,0.516054,2.9375,-0.384928,-1.23942,-0.464237,-0.265631,0.82824,0.110389,0.184588,0.000236371,-0.00237203,-1.92856,-1.18914,0.0984944,0.178986,
36,-0.00475503,0.0418265,0.337115,0.0104272,0.0441778,0.000756952,-0.261342,-0.0462695,0.433287,0.933405,-0.0438558,-0.0204662,0.355547,0.0801634,0.541409,0.523861,-0.523507,0.307497,-0.644805,0.20163,0.52356,3.33426,-0.522775,-0.958132,2.28804,0.212978,-0.0762982,3.52005,0.311744,0.00109192,-0.00151225,-7.26605,-2.46224,0.0861938,0.13292,
37,-0.00447994,0.0527323,0.0112854,0.00501297,0.0433652,0.000743012,0.15394,0.226943,0.425307,0.930646,-0.0234027,-0.0147502,0.364874,0.308127,0.543677,0.523824,-0.523721,-0.08777,-0.757526,0.204507,0.539584,4.14865,-0.373507,1.06303,-0.924958,0.124626,1.0502,5.55038,-0.338875,-0.000132263,-0.0144287,-8.49309,-1.90394,0.0282011,0.508364,
38,-0.00281481,0.0391187,-0.333409,-0.0226609,0.0483296,0.000828198,0.465851,0.480868,0.474069,0.92108,-0.0420411,-0.011668,0.386922,0.553336,0.52523,0.523851,-0.524708,-0.473728,-0.805193,0.205185,0.573814,3.86742,-0.455596,0.823844,-0.261075,0.514734,1.37452,1.31625,-0.380904,-0.000414089,-0.0250168,-6.96774,-0.0448956,-0.0152596,0.856173,
39,-0.000749909,-0.0382892,-0.395166,-0.0335588,0.0510607,0.000875078,0.793486,0.530402,0.500903,0.91095,-0.0420853,0.00102279,0.410364,0.514694,0.522155,0.523894,-0.525878,-0.552599,-0.719136,0.204129,0.622423,3.46944,-0.381365,0.256074,0.50548,0.291871,0.835376,-2.04832,0.0384403,0.000189502,-0.0199477,1.71314,3.45741,-0.0290628,1.0892,
40,0.000544607,-0.0882642,-0.196535,-0.0234156,0.0509753,0.000873612,0.275829,0.404477,0.500064,0.905302,-0.0272306,0.0162558,0.423583,0.343402,0.523247,0.52391,-0.526795,-0.325113,-0.489478,0.202749,0.668302,3.09204,-0.420853,-0.211889,0.710071,0.715497,0.301968,-4.78236,0.00715279,6.6284e-05,-0.0224361,7.33771,1.57856,-0.0199841,0.747143,
41,0.000992433,-0.102852,0.210459,0.00315817,0.0499849,0.000856609,-0.156681,0.134581,0.490331,0.902842,-0.0323556,0.0245129,0.428053,0.0742065,0.523416,0.523903,-0.527585,0.0832823,-0.506472,0.202222,0.689475,2.47226,-0.646597,-0.226495,-0.664045,-0.137294,0.136208,-5.97517,0.0011627,-0.000164792,-0.00673409,8.9851,-0.529999,-0.00355398,0.105476,
42,0.00145654,-0.0889219,0.559515,0.0270966,0.0475848,0.000815415,-0.490754,-0.16329,0.466752,0.90003,-0.0412445,0.0140102,0.433646,-0.178658,0.523614,0.523886,-0.527723,0.493203,-0.520555,0.202143,0.675814,2.48707,-0.796211,-0.511163,0.927193,-0.972522,1.03084,-4.07479,-0.0316077,-0.00105097,-0.00280886,7.4075,-0.105497,-0.02845,-0.647856,
43,0.00481646,-0.00597593,0.6279,0.0248941,0.0436629,0.00074812,-0.760157,-0.208668,0.428231,0.881975,-0.0110535,-0.00138064,0.471165,-0.276705,0.527058,0.523865,-0.527381,0.537955,-0.555639,0.200121,0.628309,3.0091,-0.608933,-1.01839,0.6591,-1.17049,1.74368,0.129854,0.166712,0.000442927,0.013833,-1.92068,-1.28867,-0.0356656,-1.25122,
44,0.00742227,0.0389841,0.474305,0.0256551,0.0403262,0.000690883,-0.273792,-0.0629438,0.395468,0.864563,-0.0210166,-0.00778927,0.502024,-0.1575,0.537772,0.520811,-0.523535,0.311328,-0.65456,0.199409,0.566561,3.40771,0.545599,0.522487,-0.989288,0.596197,0.481705,4.4941,0.165477,-0.13466,0.230468,-6.94686,-2.56211,0.0206911,-1.20322,
45,0.00696511,0.0519434,0.0536918,0.0132846,0.0449082,0.000769484,0.138313,0.217423,0.44046,0.862845,-0.0362803,-0.0394421,0.502619,0.142902,0.542112,0.521773,-0.52266,-0.0734224,-0.783982,0.202457,0.518687,4.08245,0.71704,1.78775,-1.58753,-1.10503,-0.0297731,7.48701,-0.139535,0.159687,-0.0328075,-8.39914,-2.44139,0.0931873,-0.315986,
46,0.00567007,0.0392927,-0.397591,-0.0149815,0.0535955,0.0009186,0.453321,0.488789,0.525816,0.86281,-0.052139,-0.0636606,0.498785,0.516787,0.53674,0.524726,-0.523922,-0.45735,-0.862459,0.208406,0.523988,3.96862,0.683353,1.47711,-0.892343,-0.489782,-0.238034,7.49225,-0.0640524,-0.0246053,-0.0227178,-6.98343,-0.714604,0.142486,0.320668,
47,0.00484088,-0.0359532,-0.480867,-0.0277512,0.0593895,0.00101813,0.831621,0.553723,0.582787,0.858929,-0.0564619,-0.077232,0.503079,0.547493,0.531167,0.523979,-0.525248,-0.5529,-0.80766,0.215497,0.546337,3.39265,0.500236,0.832494,-0.109815,-0.478993,0.220691,-2.04149,-0.158628,-0.00471233,-0.0242374,1.45386,2.87572,0.154708,0.576874,
48,0.00365837,-0.0885311,-0.254775,-0.019837,0.0619744,0.00106255,0.280401,0.443035,0.608217,0.857167,-0.0445934,-0.0864495,0.505769,0.360944,0.522005,0.52394,-0.526301,-0.330961,-0.565761,0.22394,0.567678,3.03683,0.426427,0.179749,0.596837,-0.640345,-0.140918,-5.39299,-0.0228875,0.000442854,-0.0186281,7.3703,6.77135,0.184662,0.278409,
49,0.00166361,-0.103241,0.224882,0.00288143,0.0619116,0.00106147,-0.153327,0.182689,0.607598,0.859958,-0.038204,-0.0859337,0.501625,0.0515579,0.522995,0.523947,-0.527405,0.0792732,-0.479256,0.233959,0.56487,2.84654,0.274578,-0.227916,0.0112788,0.242044,-0.232766,-6.96978,0.0181923,9.89816e-06,-0.022811,9.03015,-1.16269,0.212166,-0.384256,
50,-0.00054667,-0.0897342,0.611584,0.0251132,0.0595523,0.00102093,-0.491745,-0.116809,0.584389,0.863407,-0.03995,-0.081485,0.496279,-0.247714,0.524091,0.523945,-0.52826,0.492153,-0.51523,0.244694,0.527281,3.04413,0.290894,-0.700518,0.0130544,0.175209,-0.249786,-5.01669,0.0268827,-2.237e-05,-0.0113449,7.49672,-0.305904,0.217247,-1.11319,
51,-0.00158412,-0.00606197,0.665785,0.0242293,0.0550847,0.000944175,-0.760967,-0.165888,0.540456,0.858532,-0.0455592,-0.0875877,0.503165,-0.382211,0.530069,0.523926,-0.528196,0.538166,-0.551663,0.254302,0.519128,3.53889,0.556959,-1.0855,-0.503676,-0.255049,0.400324,-0.390255,0.210113,0.000262824,0.00976543,-1.91503,-1.14456,0.185103,0.119729,
52,-0.00287446,0.0419863,0.503751,0.00781745,0.049847,0.000854242,-0.260907,-0.0242247,0.488977,0.859136,-0.0496935,-0.05943,0.505849,-0.280665,0.544501,0.523897,-0.523413,0.307524,-0.637784,0.263392,0.523577,3.8569,0.715569,-1.21624,0.447056,1.17595,0.119828,4.41501,0.370139,0.000315561,0.0951251,-7.28355,-2.2926,0.175269,0.066309,
53,-0.0051425,0.0547108,0.0737302,-0.0111734,0.0434083,0.000743751,0.164229,0.23184,0.42573,0.866775,-0.0352569,-0.0309486,0.496488,0.0236629,0.562919,0.52393,-0.523087,-0.0948298,-0.753386,0.272523,0.534675,4.54443,0.307827,-0.490965,2.62936,0.18567,-1.4646,7.5751,0.197586,0.000169801,-0.0109433,-8.71253,-2.19123,0.210043,0.381267,
54,-0.00727363,0.037838,-0.376284,-0.0228036,0.0476527,0.000816579,0.465124,0.480905,0.467418,0.872674,-0.0272079,-0.0109318,0.487422,0.399855,0.547166,0.523853,-0.524254,-0.477524,-0.792729,0.280971,0.565313,4.85848,0.487187,0.83429,0.312635,0.77853,-0.345123,7.58914,-0.432341,0.000220345,-0.0247414,-6.82165,0.192573,0.146071,0.803625,
55,-0.00883646,-0.0385629,-0.46562,-0.0337294,0.0503345,0.00086261,0.789063,0.528391,0.493767,0.877333,-0.0204281,0.0148185,0.479219,0.567255,0.522157,0.523879,-0.525524,-0.552649,-0.695103,0.28641,0.611049,4.25331,0.378144,0.23952,1.09093,0.742586,-0.108244,-0.939147,-0.461875,0.000111799,-0.0250823,1.74563,3.68185,0.0671704,1.02618,
56,-0.0098382,-0.0883635,-0.250084,-0.0164536,0.0512744,0.000878747,0.274692,0.404937,0.503004,0.881689,-0.00505213,0.0317084,0.470737,0.437184,0.52122,0.523905,-0.526472,-0.324235,-0.492254,0.288328,0.654472,3.27536,0.00753229,0.470724,-0.498385,-0.477529,-0.722437,-4.24251,0.0700654,0.000260602,-0.00867633,7.35052,0.524554,0.0214268,0.732579,
57,-0.0109816,-0.102741,0.18108,0.00506727,0.0523974,0.000898028,-0.157525,0.143123,0.51404,0.890149,-0.0129003,0.0186664,0.455103,0.184756,0.523161,0.523902,-0.526874,0.0842637,-0.511584,0.287623,0.673862,3.11277,-0.0926177,-0.0441734,-0.42454,-0.241587,-0.707874,-5.8414,0.0146768,-0.000104981,-0.00648067,8.9761,-0.372556,-0.0500737,0.0490246,
58,-0.0114639,-0.0889282,0.538889,0.0264275,0.0508026,0.000870646,-0.491187,-0.15136,0.498367,0.89772,-0.0196357,0.00805025,0.440056,-0.0674585,0.524598,0.523901,-0.526968,0.493655,-0.521365,0.283214,0.657469,3.27203,-0.0916839,-0.58026,-0.41906,-0.261488,-0.660261,-4.25978,0.0433781,8.55257e-06,0.00267237,7.41193,-0.0729619,-0.12569,-0.698451,
59,-0.00997436,-0.00584787,0.588218,0.0242296,0.0465368,0.000797429,-0.759014,-0.198018,0.456456,0.897622,-0.0287243,-0.00848208,0.439747,-0.178255,0.531584,0.523885,-0.526366,0.538074,-0.552733,0.274076,0.607523,3.77447,0.140074,-1.08487,-0.76559,-0.500714,0.0709799,-0.194087,0.233962,0.000282913,0.0185106,-1.93006,-1.17255,-0.222377,-1.29836,
60,-0.0073743,0.0419516,0.425691,0.014269,0.0412461,0.000706661,-0.259906,-0.0567951,0.4045,0.894903,-0.0194149,-0.0160772,0.445549,-0.0814991,0.545899,0.523886,-0.523012,0.306285,-0.645694,0.261211,0.542928,4.11258,-0.189581,-0.570574,2.77497,0.788702,0.0777493,3.94572,0.293481,0.00105479,0.160051,-7.27768,-2.52856,-0.279489,-1.30981,
61,-0.00363486,0.0535223,0.0352934,0.0073377,0.0444224,0.00076115,0.154914,0.23058,0.43569,0.887929,-0.0268811,-0.0159409,0.458918,0.183644,0.548767,0.52385,-0.522811,-0.0873756,-0.768607,0.245152,0.515018,4.52194,0.59581,1.29023,-1.19869,-0.0334324,0.511802,6.67834,-0.153923,-0.000131546,-0.0345593,-8.57748,-2.33742,-0.334231,0.185465,
62,-0.000162256,0.0398163,-0.389737,-0.0225449,0.0499167,0.000855439,0.470794,0.487729,0.489662,0.882315,-0.0491974,-0.0280764,0.467238,0.515906,0.541705,0.523869,-0.524467,-0.477661,-0.839237,0.228248,0.533781,4.37964,0.611411,0.860754,-0.650125,-0.153828,0.310586,6.61179,-0.130232,0.000259197,-0.0309627,-7.04492,-0.510446,-0.34432,0.561709,
63,0.00375616,-0.0391916,-0.462172,-0.0336931,0.0527053,0.000903315,0.780779,0.535954,0.517067,0.875221,-0.0521669,-0.0314523,0.479872,0.542833,0.531544,0.523895,-0.526158,-0.554506,-0.774697,0.210753,0.568007,3.80145,0.500652,0.255121,0.13944,-0.184484,0.546178,-1.8959,-0.27614,0.000243,-0.0312804,1.81313,3.06202,-0.345254,0.810677,
64,0.0071617,-0.0883383,-0.240882,-0.0246903,0.0524771,0.000899396,0.27503,0.408916,0.514823,0.87089,-0.0387389,-0.0310213,0.488967,0.36678,0.521455,0.523917,-0.527583,-0.324372,-0.526912,0.19463,0.600154,3.44217,0.420298,-0.342732,0.844772,-0.332851,0.16538,-5.11971,0.0216826,0.00029032,-0.0265078,7.34222,6.8217,-0.298002,0.477157,
65,0.00943581,-0.102771,0.220492,-0.00160303,0.049988,0.000856663,-0.15681,0.134354,0.490363,0.87035,-0.0349177,-0.0189138,0.49083,0.0732127,0.52301,0.523907,-0.529187,0.0836345,-0.490742,0.181816,0.607068,3.2737,0.261925,-0.699294,0.267999,0.595644,0.0778701,-6.61031,0.0181537,-0.000147514,-0.0323973,8.96807,-0.941201,-0.220847,-0.193771,
66,0.0110101,-0.0890869,0.601734,0.0204037,0.0452354,0.000775098,-0.490577,-0.171925,0.443674,0.869854,-0.0367436,-0.00334786,0.491928,-0.209316,0.523486,0.523893,-0.53056,0.492843,-0.517724,0.172851,0.578873,3.47206,0.25128,-1.17064,0.200557,0.556402,0.0643557,-4.70603,0.00362248,-0.000160865,-0.0224234,7.41222,-0.216919,-0.138514,-0.927804,
67,0.0148791,-0.00621712,0.668121,0.0227762,0.0393275,0.000673755,-0.761123,-0.224723,0.385664,0.851325,0.00643694,0.00594742,0.524566,-0.32564,0.525948,0.523854,-0.531317,0.53791,-0.558537,0.16538,0.517631,3.64292,0.526934,-1.22752,0.888212,-0.370306,1.5513,-0.0566811,0.110003,0.000938599,-0.0100893,-1.91297,-1.42822,-0.109541,-1.22287,
