step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
10,-0.00186864,0,0.0486675,-0.122323,0.228459,0,0.0144772,0,0.575324,0.9996,-0.00640308,-0.0116107,-0.0249611,0.117597,1.0596,0.501233,-0.959789,-0.0270255,-0.961677,0.229509,1.08703,0.113486,0.577168,-0.546132,-0.505787,-0.865249,-1.08473,0.101513,-0.310617,4.94462,0.790672,2.25099,0.75246,0.733279,0.360144,
11,-0.0049071,0,-0.00716647,-0.123065,0.0326139,0,-0.103585,0,0.568328,0.999291,-0.00483998,-0.0141594,-0.0345494,0.130976,1.02499,0.54108,-0.922084,0.0842766,-0.925652,0.264471,1.10414,0.0267196,-0.0588603,-0.107662,-0.349067,-0.121861,-0.19788,0.439256,-1.11959,-0.466367,0.732499,2.21579,0.695183,0.668736,0.338093,
12,-0.00768056,0,-0.00989033,-0.0819604,0.0256653,0,-0.22242,0,0.564381,0.999016,-0.0151345,-0.0151165,-0.0388494,0.151137,0.947947,0.524529,-0.887414,0.173432,-0.891908,0.296384,1.1217,0.114707,-0.0537189,-0.0963774,-0.472884,-0.0320259,-0.148958,0.367503,-1.95532,-0.198355,0.658532,1.35858,0.655647,0.608603,0.365474,
13,-0.0101511,0,-0.0109776,0.00139491,0.0141933,0,-0.273416,0,0.56066,0.998636,-0.0261025,-0.0142691,-0.0429177,0.167345,0.837735,0.519446,-0.856336,0.199267,-0.860046,0.324812,1.14087,0.220779,-0.0199799,-0.0747267,-0.442284,0.0326363,-0.168827,0.280844,-2.44931,-0.0108002,0.598009,-0.310218,0.619197,0.528953,0.396388,
14,-0.0122312,0,-0.010849,0.099132,0.0141427,0,-0.232075,0,0.556811,0.998101,-0.0374432,-0.012981,-0.0471656,0.179051,0.718672,0.521048,-0.826897,0.134518,-0.829959,0.348749,1.16107,0.252254,0.0450916,-0.0788614,-0.475048,0.0415133,-0.157077,0.188175,-2.31426,0.0730118,0.582844,-2.26336,0.584881,0.429581,0.408677,
15,-0.0138546,0,0.01484,0.176618,0.0148206,0,-0.09742,0,0.552753,0.997417,-0.0495639,-0.0113676,-0.0507283,0.186246,0.624093,0.524636,-0.797937,-0.0180126,-0.801486,0.367432,1.18155,0.267951,0.0801954,-0.0839435,-0.527698,0.0636341,-0.0808181,0.0997445,-1.47628,-0.00632005,0.573079,-3.82605,0.554453,0.318596,0.41237,
16,-0.0149941,0,0.867539,0.203507,0.0180936,0,0.0948814,0,0.548344,0.99661,-0.0627885,-0.00906372,-0.052384,0.193783,0.58458,0.523918,-0.76965,-0.22236,-0.77442,0.380546,1.20215,0.278011,0.114349,-0.0929358,-0.539698,0.0709099,-0.0384361,0.201121,-0.115433,-0.00860988,0.559386,-4.34342,0.52871,0.207173,0.409969,
17,-0.01574,0,1,0.163506,0.0333499,0,0.268653,0,0.543422,0.995485,-0.0768901,-0.00617648,-0.05531,0.360697,0.616266,0.523788,-0.740374,-0.41707,-0.748616,0.38913,1.22227,0.351625,0.0820083,-0.130074,-0.625244,0.113598,-0.212232,6.42681,1.3678,-0.000275005,0.603329,-3.45098,0.503547,0.131722,0.330461,
18,-0.0160898,0,1,0.0159252,-0.0898204,0,0.440269,0,0.558792,0.996371,-0.0475981,-0.0151971,-0.0689086,0.590809,0.708733,0.523892,-0.707779,-0.533449,-0.723632,0.393156,1.22321,0.217637,-0.263747,0.132921,1.50222,-0.179967,-0.0617669,-0.985185,2.39898,-0.00291542,0.636276,-0.621766,0.485852,0.00367465,-0.0513187,
19,-0.0158309,0,1,-0.158469,0.0129919,0,0.436635,0,0.562534,0.99605,-0.0254639,-0.0300532,-0.0795757,0.540974,0.828458,0.507935,-0.676575,-0.481535,-0.700114,0.390176,1.22194,-0.00445813,-0.0553565,-0.108692,0.792494,-0.624601,-0.75806,-0.537074,2.39379,-0.630112,0.609361,2.63033,0.458333,-0.113228,-0.0138434,
20,-0.0151573,0,0.242285,-0.320006,0.165414,0,0.271505,0,0.547724,0.9933,-0.00924408,-0.0523795,-0.102595,0.528495,0.916244,0.479943,-0.646761,-0.273743,-0.67763,0.382424,1.22156,-0.104482,0.147438,-0.476722,0.589653,-1.05453,-1.13193,-0.0818927,1.12862,-0.491708,0.583642,5.65538,0.442419,-0.194063,-0.00208842,
21,-0.014453,0,-0.0150012,-0.39065,-0.0661062,0,-0.0782944,0,0.53652,0.98881,-0.0119687,-0.0612719,-0.135488,0.525176,0.912559,0.488484,-0.617656,0.0456373,-0.652419,0.374319,1.21902,-0.0994438,0.803324,0.0128713,-0.815662,0.356394,-1.45254,-0.0327315,-1.25612,0.823553,0.581818,7.11158,0.561829,-0.133769,-0.103679,
22,-0.013696,0,-0.0263779,-0.343818,0.0966451,0,-0.457527,0,0.525169,0.983941,-0.0334695,-0.0528617,-0.167171,0.520674,0.779689,0.516306,-0.589138,0.378021,-0.624856,0.365607,1.21377,-0.0812274,0.752411,-0.384429,-1.02249,0.0416001,-0.851241,-0.148005,-4.03249,0.297649,0.560848,6.18579,0.541128,-0.204418,-0.111989,
23,-0.0126707,0,-0.026878,-0.0316253,-0.0362125,0,-0.624052,0,0.514976,0.98244,-0.0525688,-0.0404821,-0.174385,0.508557,0.520363,0.527632,-0.561858,0.553127,-0.5986,0.353808,1.20745,0.434315,0.446245,-0.0931976,-0.979111,0.264628,0.336119,-0.338263,-5.18658,-0.0715634,0.535971,-0.162331,0.507,-0.28771,-0.106167,
24,-0.0111738,0,-0.0252237,0.192956,0.0139288,0,-0.554373,0,0.506618,0.984628,-0.0636883,-0.035771,-0.158659,0.486962,0.501418,0.517266,-0.535564,0.431654,-0.573556,0.336581,1.20234,0.570488,0.349512,-0.189875,-0.564837,0.137042,0.734867,-0.518355,0.689509,-0.350069,0.532768,-4.65003,0.483823,-0.407465,-0.0935569,
25,-0.00917495,0,-0.0155933,0.37311,-0.0541448,0,-0.297182,0,0.497554,0.985981,-0.0807899,-0.0244378,-0.143933,0.457249,0.570374,0.501422,-0.520001,0.104707,-0.550106,0.31358,1.19833,0.420987,0.380962,-0.0224763,-0.656712,0.31757,0.509733,-0.662485,2.02776,-0.279494,-0.0508296,-8.39307,0.457843,-0.528352,-0.0631363,
26,-0.00649085,0,0.291806,0.42984,-0.108215,0,0.251148,0,0.509542,0.989312,-0.0577166,-0.0428625,-0.126859,0.422328,0.730545,0.480098,-0.523388,-0.358543,-0.526284,0.282694,1.19458,0.178997,0.27559,0.116602,2.0378,-1.09239,0.745124,-0.752732,4.45356,-0.608348,-0.0686232,-10.123,0.485764,-0.649017,-0.0747611,
27,-0.00358256,0,0.979616,-0.137376,-0.169078,0,0.547413,0,0.512317,0.989602,-0.0137009,-0.0732226,-0.123041,0.439145,1.02577,0.435451,-0.524967,-0.589727,-0.520592,0.24923,1.18918,-0.0246053,0.39725,0.259534,2.26999,-1.67767,-0.927482,1.39812,7.25461,-1.14314,0.0207722,1.33946,-0.0817177,-0.719809,-0.169491,
28,-0.000625667,0.0270539,0.268599,-0.319935,-0.428918,0,0.486661,0,0.5491,0.984348,0.0270605,-0.0813174,-0.153992,0.571554,1.26441,0.350918,-0.52456,-0.426035,-0.523023,0.215207,1.17744,0.0888074,0.808807,0.873655,0.257749,0.566306,-1.78771,-0.317474,-0.104715,-2.24993,0.00367491,5.07916,-0.0239145,-0.61572,-0.306897,
29,0.00196881,0.0355884,0.00297488,-0.443514,-0.275446,0,0.181416,0,0.58024,0.977717,0.0356035,-0.0654002,-0.196275,0.536635,1.19343,0.16345,-0.524187,-0.0902552,-0.524132,0.185355,1.16703,-0.108691,0.900015,0.437356,-0.136266,0.26732,-1.61587,-0.443784,-2.57415,-5.22624,0.0180905,8.32156,-0.0157892,-0.566349,-0.12761,
30,0.00429868,0.0308579,-0.0218171,-0.471806,-0.0946943,0,-0.299685,0,0.58994,0.970546,0.0308677,-0.0568244,-0.232076,0.515367,0.986517,-0.141775,-0.523317,0.348418,-0.524684,0.158547,1.16675,-0.314603,0.971288,-0.0192297,-0.566422,-0.081789,-1.19058,-0.40736,-5.67491,-6.97034,-0.00127843,9.21394,-0.00446281,-0.499141,0.106612,
31,0.00640271,0.0110397,-0.0229789,-0.00367085,0.131606,0,-0.54856,0,0.576155,0.968553,0.0110402,-0.0566981,-0.242009,0.490925,0.623268,-0.500074,-0.523498,0.585473,-0.524795,0.134337,1.17758,-0.0130811,0.739177,-0.538656,-1.01452,-0.258809,0.610857,-0.573042,-8.82889,-7.35933,-0.00262024,-1.04788,-0.00383281,-0.478485,0.330671,
32,0.00834004,0,-0.0198007,0.162772,0.255536,0,-0.459682,0,0.542489,0.966312,-0.00804438,-0.0818723,-0.243873,0.460416,0.473516,-0.550043,-0.523847,0.435432,-0.524165,0.112044,1.19608,0.43941,0.624581,-0.8295,-0.198506,-1.6677,-0.0168605,-0.673169,1.21333,1.03768,-0.00876726,-4.93566,0.0238793,-0.418622,0.405969,
33,0.0100408,0,-0.00946625,0.265527,0.1772,0,-0.214687,0,0.497682,0.966451,-0.0391642,-0.113285,-0.227168,0.423321,0.562187,-0.454046,-0.523785,0.114123,-0.523318,0.0924735,1.21626,0.951562,0.166701,-0.628506,-2.87738,-0.962804,3.11453,-0.841429,2.30654,2.74819,0.0297653,-7.7379,-0.000163524,-0.391841,0.414274,
34,0.0115094,0,0.0581982,0.310606,-0.349332,0,0.198935,0,0.519336,0.973213,-0.0462006,-0.097253,-0.203133,0.385551,0.725287,-0.316085,-0.522257,-0.283534,-0.523438,0.0755733,1.22375,2.27914,-0.697196,0.614114,0.590888,1.20026,0.349713,-0.740726,4.17332,3.14143,-0.0357113,-8.40956,-0.00215109,-0.287398,-0.0458596,
35,0.0125337,0,0.33775,-0.0580935,-0.152871,0,0.519467,0,0.541809,0.978148,-0.0261021,-0.0632615,-0.196323,0.359754,0.985646,-0.227496,-0.524069,-0.580914,-0.523556,0.0637865,1.2213,2.22102,-0.425793,0.148965,0.793034,1.49247,-0.514059,-0.282751,6.22877,0.482194,-0.0410857,-0.0786909,-0.00273381,-0.174731,-0.0547014,
36,0.0135817,0.00252906,0.153632,-0.253746,-0.427435,0,0.486739,0,0.573109,0.973945,0.00252907,-0.0673666,-0.216534,0.4145,1.25759,-0.231414,-0.526326,-0.479122,-0.523576,0.051726,1.21405,1.33646,-0.124868,0.807044,1.03045,-0.641782,-1.24932,2.39873,1.91762,-0.630502,-0.0451241,3.90046,-0.00396779,-0.254569,-0.197565,
37,0.0144188,0.0217546,0.01683,-0.412431,-0.22115,0,0.265278,0,0.599808,0.965023,0.0217581,-0.0827417,-0.247812,0.542157,1.22493,-0.339524,-0.528455,-0.200656,-0.523851,0.0420918,1.20479,1.10731,0.038343,0.256105,0.686655,-0.232166,-1.25245,0.760033,-1.78048,-3.67631,-0.041546,7.20897,-0.00558751,-0.135596,-0.175634,
38,0.0147473,0.0372576,-0.0163515,-0.477329,-0.000861543,0,-0.129521,0,0.598859,0.956321,0.0372748,-0.0856346,-0.276996,0.531742,1.06241,-0.545493,-0.5303,0.199216,-0.523986,0.0383117,1.20007,1.03283,0.116444,-0.275065,0.416793,0.093819,-1.77021,-0.324169,-4.696,-1.88512,-0.0315814,8.78533,0.00359705,-0.0104034,-0.0126531,
39,0.0145248,0.0328281,-0.0216,-0.189916,0.0268795,0,-0.496471,0,0.58353,0.94196,0.0328399,-0.101051,-0.318467,0.513257,0.74599,-0.537031,-0.531396,0.567222,-0.523711,0.0408722,1.20937,1.09459,0.207526,-0.378718,-0.671384,-1.5114,-0.808604,-0.432178,-7.93417,0.547374,-0.00972317,1.87469,0.000722723,0.0829607,0.377626,
40,0.014002,0.00549681,-0.0196094,0.0154355,0.146122,0,-0.497075,0,0.554345,0.934536,0.00549687,-0.137734,-0.328088,0.487705,0.454113,-0.505792,-0.531796,0.508885,-0.52356,0.0468889,1.22558,1.25908,0.0588743,-0.657905,-0.406963,-2.16214,0.201852,-0.590047,0.431761,0.700797,-0.00894196,-3.05138,0.0110563,0.156667,-0.0165424,
41,0.0132254,0,-0.0146556,0.14746,-0.02562,0,-0.420418,0,0.528936,0.940163,-0.0613927,-0.161083,-0.293898,0.453878,0.514887,-0.44696,-0.531191,0.275802,-0.523466,0.0558261,1.22275,1.69657,-0.416028,-0.236471,-2.35717,-1.10554,2.55235,-0.735475,1.32261,1.55943,0.0887278,-6.20905,0.00138516,0.203656,-0.0441814,
42,0.0121576,0,0.00672992,0.286108,-0.339661,0,-0.0660705,0,0.556737,0.953987,-0.0700871,-0.136284,-0.257729,0.417684,0.607778,-0.393029,-0.521241,-0.0911096,-0.523472,0.0681137,1.21986,2.26802,-0.89294,0.534927,0.353373,1.24057,1.55069,-0.7536,2.36554,0.875349,-0.00713873,-8.64915,-0.00312829,0.286362,-0.0616017,
43,0.0107557,0,0.194301,0.247854,-0.0850173,0,0.412981,0,0.569738,0.968432,-0.0579162,-0.108296,-0.216927,0.381725,0.77559,-0.412046,-0.523207,-0.525336,-0.523568,0.0842465,1.21676,2.09567,-0.812886,-0.0259438,0.562454,1.11135,1.64273,-0.680293,4.33106,-1.60825,-0.0439608,-7.2563,-0.00089147,0.361999,-0.0644115,
44,0.00897581,0,0.245274,-0.184185,0.16787,0,0.476774,0,0.553477,0.974555,-0.0323105,-0.0843503,-0.205144,0.384844,1.03245,-0.504055,-0.525702,-0.542557,-0.523621,0.104728,1.21322,2.13968,-0.431139,-0.584932,0.966132,1.1641,0.00594019,0.780129,5.92748,-2.09043,-0.0504191,2.08785,-0.000333284,0.445469,-0.0722009,
45,0.00710924,0.00567279,0.0733266,-0.335427,-0.369212,0,0.381557,0,0.537112,0.972165,0.00567286,-0.0855733,-0.218036,0.471248,1.2618,-0.53311,-0.528705,-0.353961,-0.523459,0.126207,1.20837,1.25006,0.118242,0.650367,1.08781,-0.545246,-1.86176,2.70833,0.814766,0.542396,-0.0724574,5.34464,0.00292826,0.417675,-0.14614,
46,0.00501885,0.0249868,-0.00601578,-0.432685,-0.319306,0,0.0899213,0,0.569977,0.958036,0.024992,-0.0811133,-0.273793,0.541439,1.20767,-0.524884,-0.532368,-0.0281747,-0.523513,0.15026,1.20068,1.20712,0.46403,0.46769,0.247092,0.133444,-2.35186,-0.315829,-2.34931,0.0197201,-0.0670887,7.7389,-0.00227561,0.508916,-0.156791,
47,0.00274284,0.0303259,-0.0203416,-0.443203,-0.143005,0,-0.317774,0,0.581574,0.940934,0.0303352,-0.0810071,-0.327354,0.522745,1.01371,-0.524561,-0.535394,0.365488,-0.523577,0.176449,1.19712,1.15368,0.476138,-0.00467004,-0.131518,-0.308339,-2.11247,-0.387534,-5.38328,0.00101117,-0.0538746,8.0036,-0.00051881,0.541672,0.0152173,
48,0.000465138,0.0173244,-0.0218312,-0.0493442,0.0296072,0,-0.526982,0,0.571052,0.927835,0.0173262,-0.089146,-0.361768,0.4998,0.669869,-0.524223,-0.537618,0.571385,-0.523737,0.202656,1.20435,1.31511,0.22718,-0.428136,-0.806845,-0.755705,-0.580568,-0.53304,-8.34545,0.00326555,-0.0353537,-0.770399,-0.00733127,0.501861,0.270473,
49,-0.0016208,0,-0.0187335,0.115357,0.170557,0,-0.455251,0,0.540872,0.922871,-0.00456286,-0.110988,-0.368741,0.469536,0.466403,-0.518878,-0.539444,0.437846,-0.523704,0.226658,1.22088,1.41789,0.122439,-0.754727,-0.13532,-1.61621,0.0872422,-0.676228,1.09425,0.209195,-0.0387604,-4.54088,0.0115876,0.4588,0.389888,
50,-0.00341586,0,-0.0104831,0.234399,-0.0364394,0,-0.295844,0,0.511292,0.933848,-0.0632783,-0.123143,-0.329787,0.431422,0.541431,-0.479852,-0.540225,0.141199,-0.523448,0.247312,1.22334,1.93522,-0.523038,-0.248091,-2.54429,-0.560418,3.02254,-0.822369,1.88113,1.25405,0.0600394,-7.26553,0.00122453,0.372199,-0.0508281,
51,-0.0049702,0,0.0259734,0.329976,-0.265393,0,0.127244,0,0.526141,0.950719,-0.0660263,-0.096405,-0.287194,0.391831,0.677584,-0.439449,-0.530536,-0.259216,-0.523486,0.265197,1.22016,2.31266,-1.21105,0.322132,0.347675,1.3604,1.88274,-0.804438,3.5281,0.55748,0.231398,-8.82816,-0.00246814,0.334796,-0.0646233,
52,-0.00632707,0,0.176686,-0.0554413,0.0103539,0,0.482319,0,0.527892,0.964912,-0.0481269,-0.0659532,-0.249556,0.35733,0.910195,-0.459845,-0.521765,-0.583287,-0.523585,0.280809,1.21676,2.26045,-0.799003,-0.27276,0.850504,1.35709,0.688524,-0.566039,5.76013,-1.33776,0.00129533,-0.185805,-0.00238681,0.297793,-0.0756123,
53,-0.00711656,0,0.12738,-0.257551,-0.299765,0,0.475147,0,0.532547,0.967673,-0.00741114,-0.0837357,-0.237785,0.36762,1.17536,-0.522991,-0.523582,-0.486853,-0.523513,0.289894,1.2114,1.47177,-0.278702,0.455264,1.73984,-1.19773,-0.239516,0.949018,4.87903,-1.1856,-0.0437908,3.65717,0.000233107,0.0807397,-0.137427,
54,-0.00750942,0.0227023,0.0197033,-0.391161,-0.358533,0,0.292766,0,0.558206,0.957921,0.0227062,-0.0763876,-0.275749,0.4378,1.24037,-0.529971,-0.526092,-0.225773,-0.523531,0.294414,1.20477,1.36529,0.272028,0.565071,0.340049,0.163458,-2.11587,1.84221,-0.852955,0.162401,-0.0443983,6.82354,-0.00161446,0.0905817,-0.0820506,
55,-0.00785459,0.0308609,-0.0165014,-0.464974,-0.20608,0,-0.102258,0,0.577113,0.941591,0.0308707,-0.0788111,-0.325948,0.531233,1.12716,-0.525518,-0.528126,0.160198,-0.523578,0.298386,1.20526,1.26648,0.418762,0.142584,0.113439,-0.190545,-2.14277,1.54559,-3.65338,0.03446,-0.0376915,8.6007,-0.000485322,0.0637976,0.092607,
56,-0.0080081,0.0269384,-0.0239565,-0.270942,-0.0544723,0,-0.492181,0,0.573467,0.925771,0.0269449,-0.0855454,-0.367292,0.531565,0.863718,-0.52445,-0.529674,0.549314,-0.523605,0.300153,1.21561,1.20852,0.373888,-0.245099,-0.557958,-0.835482,-0.994293,-0.356085,-6.85697,0.00846938,-0.0210788,3.91162,-0.00283735,-0.00576197,0.344007,
57,-0.00778806,0.00223927,-0.02243,0.0317192,0.13444,0,-0.514626,0,0.548998,0.921767,0.00223928,-0.101124,-0.37432,0.509234,0.501333,-0.523982,-0.530447,0.523343,-0.523832,0.297621,1.22491,1.40407,0.150858,-0.677433,-0.433088,-1.28677,0.169536,-0.531483,-3.42065,0.00412944,-0.016981,-2.64594,0.00182959,-0.0906483,-0.0623394,
58,-0.00720674,0,-0.0175602,0.176698,0.0922454,0,-0.397492,0,0.515651,0.927364,-0.0368204,-0.123306,-0.351335,0.47834,0.50438,-0.500412,-0.530866,0.303793,-0.523,0.290932,1.22228,1.67304,-0.272031,-0.558645,-2.3787,-1.14591,2.61082,-0.713574,0.832402,0.916382,0.0111851,-6.0528,-0.00354076,-0.182904,-0.0299312,
59,-0.00630381,0,-0.000890943,0.290474,-0.427805,0,-0.0941054,0,0.515631,0.943966,-0.0651128,-0.107967,-0.30501,0.442166,0.578288,-0.45197,-0.523864,-0.0546504,-0.523343,0.280542,1.22053,2.498,-1.34355,0.719582,-0.00595055,1.66497,2.02741,-0.739303,2.10926,0.955488,0.240148,-8.17705,-0.00312919,-0.236623,-0.0342053,
60,-0.00518811,0,0.101024,0.340344,-0.193538,0,0.364822,0,0.53821,0.963491,-0.0567242,-0.0668562,-0.252976,0.405368,0.734406,-0.483095,-0.522539,-0.471035,-0.523529,0.267704,1.21875,2.34081,-1.29931,0.18628,0.148942,1.55283,2.52592,-0.732081,4.11818,-2.17461,-0.0338872,-8.47579,-0.00219505,-0.276551,-0.0371536,
61,-0.00391185,0,0.225297,-0.129344,-0.343482,0,0.506024,0,0.538823,0.974046,-0.0275577,-0.0415697,-0.220787,0.390607,0.995933,-0.542619,-0.524947,-0.567437,-0.523581,0.253019,1.21611,1.81873,-0.627472,0.581563,2.23518,-0.836766,0.597444,0.277419,6.17986,0.359991,-0.0686612,1.80226,0.000439257,-0.447002,-0.118049,
62,-0.00170284,0.00898849,0.0920732,-0.339731,-0.304548,0,0.41882,0,0.575054,0.972491,0.00898873,-0.089007,-0.215078,0.448947,1.25753,-0.528306,-0.528176,-0.387239,-0.523598,0.227601,1.20908,1.45684,-0.435866,0.489768,1.58428,-1.37684,-0.314129,1.97866,1.76962,0.140287,-0.0611882,5.37425,-0.00249572,-0.504228,-0.140678,
63,0.000354903,0.0390667,-0.00381027,-0.452916,-0.218605,0,0.148583,0,0.593711,0.964753,0.0390866,-0.092712,-0.243163,0.536281,1.21686,-0.525005,-0.531468,-0.051971,-0.523286,0.203925,1.20321,1.36494,-0.0905294,0.254763,0.676914,1.51202,-2.06946,0.181026,-2.19918,0.0216232,-0.0709136,8.01569,-0.00206303,-0.447637,-0.0962578,
64,0.00212043,0.0550523,-0.0215861,-0.463915,-0.237473,0,-0.264239,0,0.604926,0.954318,0.055108,-0.0732686,-0.28438,0.526886,1.02676,-0.524388,-0.534604,0.365686,-0.523499,0.18361,1.2077,1.12173,0.327271,0.258149,-0.114413,-0.323398,-1.41649,-0.25145,-5.37623,0.00420188,-0.0533828,8.68366,-0.0029304,-0.357072,0.293736,
65,0.00368474,0.0388868,-0.0230138,-0.0396981,-0.0767812,0,-0.487958,0,0.609154,0.948954,0.0389064,-0.0833963,-0.301691,0.5102,0.679485,-0.524381,-0.536771,0.570089,-0.523789,0.165611,1.22607,1.27548,0.104471,-0.129287,-0.883694,-0.769031,0.145812,-0.417375,-8.48894,-0.000296606,-0.0347753,-0.850911,-0.010376,-0.36433,0.0207512,
66,0.0052187,0.0157596,-0.0202846,0.109547,0.0747587,0,-0.417944,0,0.593772,0.950072,0.0157609,-0.106654,-0.292814,0.485304,0.469513,-0.524049,-0.538588,0.439737,-0.523925,0.147961,1.22315,1.3777,0.0300614,-0.46066,-0.165667,-1.61021,0.770777,-0.576202,0.990806,0.00335172,-0.0388992,-4.33546,0.00759616,-0.341987,-0.0457533,
67,0.00662773,0,-0.0122062,0.20766,0.0850964,0,-0.199141,0,0.564903,0.95514,-0.0138418,-0.136946,-0.262223,0.452926,0.539374,-0.511043,-0.540162,0.154024,-0.523443,0.131748,1.22201,1.63087,-0.325763,-0.453385,-2.12141,-0.873419,2.9765,-0.738364,1.74766,0.487704,-0.0118652,-6.97578,0.00313486,-0.321807,-0.00717104,
68,0.00790314,0,0.0371798,0.254523,-0.111082,0,0.0715327,0,0.543435,0.969006,-0.0713442,-0.129773,-0.197729,0.415163,0.662624,-0.475571,-0.538654,-0.219416,-0.523488,0.117072,1.22139,2.15723,-0.718334,0.0522356,0.166069,1.02512,1.80176,-0.732093,3.19543,0.713462,0.172375,-7.83056,0.000756721,-0.25639,-0.0262702,
69,0.00887368,0,0.615142,0.0374838,0.019024,0,0.447195,0,0.547942,0.982072,-0.0584425,-0.0903987,-0.154748,0.38635,0.865254,-0.465856,-0.527914,-0.564735,-0.523546,0.105904,1.21999,2.2895,-0.63709,-0.197386,0.693167,1.59378,1.12463,-0.415937,4.8957,-0.200898,0.208712,-2.54843,-0.00238667,-0.178213,-0.034064,
70,0.00945904,0,0.534108,-0.207555,0.141704,0,0.487579,0,0.529266,0.985926,-0.0150141,-0.0743079,-0.149009,0.478068,1.10828,-0.470346,-0.52215,-0.518023,-0.523439,0.0991678,1.21821,2.40394,-0.474571,-0.468717,3.06448,-0.286472,-0.635296,4.0319,4.79166,0.0169109,-0.0228783,2.77799,-0.000391461,-0.100588,-0.034802,
