step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
24,0.541614,-0.138302,-0.0334439,-1,0.00202041,0.619406,-0.267153,-0.130082,0.350907,0.606437,0.101035,0.724041,-0.572209,0.487423,1.09717,0.268996,-1.65043,-0.0390565,2.30959,1.18915,-0.706387,6.05852,-1.74297,
25,0.353,-0.414518,-0.0203495,-1,-0.220324,0.17322,-0.164155,-0.187754,0.440878,0.368867,0.207402,0.174985,0.0687367,0.519836,0.015971,2.60837,-0.0551976,1.1674,-7.38864,1.34844,-16.0297,14.9834,-0.591602,
26,0,-0.413451,0.00540424,-1,0.713588,-0.561178,-0.0541695,-0.0570524,0.345931,-0.0979415,0.152234,-0.634551,0.328997,0.305482,-0.434081,1.75075,3.707,-3.1508,-9.60865,-3.17494,-14.1789,-2.52124,-6.03953,
27,0,0.704945,0.0166406,-1,0.972495,-0.783026,0.00485771,0.0857597,0.112571,-0.301617,-0.00216602,-1.05314,0.193476,-0.236432,0.390058,1.00265,1.26372,-4.06862,0.0277543,-2.51181,0.780665,-4.71733,-12.1118,
28,0.197316,1,-0.0110317,1,-0.584169,-0.682566,0.0297282,0.0454403,-0.128677,0.199938,-0.0587725,-0.833903,0.228738,-0.54036,0.747225,0.30709,-1.58451,-3.15373,11.0435,-0.0921586,5.56576,3.50413,1.38691,
29,0.545437,1,-0.0337427,-1,-0.82113,0.226195,0.0286446,-0.0625303,0.0416272,0.611862,-0.0227304,0.230176,-0.19731,-0.381864,2.28343,-0.427025,-1.24163,5.42703,4.64972,1.32476,24.8199,-9.00879,3.73786,
30,0.52825,-0.414191,-0.0324125,-1,-0.991116,0.390713,0.0170523,-0.0617995,0.247843,0.587715,0.00122501,0.412642,-0.146868,0.0976755,0.404012,0.00552968,0.294419,2.79158,-2.43855,0.0342702,-8.09127,4.17755,11.2295,
31,0,-0.414413,0.00288224,-1,-0.900724,-0.324348,0.0218745,0.0590344,0.320523,-0.0522346,0.012357,-0.336498,-0.122176,0.535133,-0.295422,-0.251812,3.43877,0.575247,-14.8818,0.180709,-16.8207,-2.76371,5.34938,
32,0,-0.413057,0.0210567,-1,0.958705,-0.767472,-0.036915,0.227224,0.152559,-0.381693,0.0305372,-1.01415,-0.376947,0.201853,-0.0292089,-1.66696,2.64636,-4.62122,-0.666445,-0.0703225,-9.28629,-5.87905,-11.1077,
33,0,1,0.0116384,1,0.984709,-0.738754,-0.116292,0.221885,-0.0132913,-0.210936,0.00810259,-0.94773,-0.0528429,-0.544785,0.473225,-1.60621,-1.03558,-2.30355,3.49696,-0.464286,3.89828,12.5174,-13.5504,
34,0.458966,1,-0.0273585,-1,-0.600092,-0.112288,-0.214821,-0.00714322,-0.0325271,0.496,-0.0516527,-0.112763,0.0273981,-0.585649,1.71896,-1.70864,-5.51283,1.15751,17.9849,-3.5859,16.6527,-9.5507,1.49061,
35,0.681619,-0.412418,-0.0458678,-1,-0.981278,0.0185631,-0.275186,-0.171167,0.22661,0.832131,-0.0688804,0.0185653,-0.213155,-0.21206,1.07904,-0.688684,-1.463,6.40205,-0.0976587,1.76987,-5.6963,-2.1329,9.41526,
36,0.378853,-0.41306,-0.0219956,-1,-0.910738,-0.479588,-0.279431,-0.0794555,0.532913,0.39872,0.056941,-0.522449,-0.382225,0.196512,1.74659,0.119604,3.5726,4.64915,-10.5889,2.12106,-12.4036,-4.07589,5.77973,
37,0,-0.410723,0.00725309,-1,0.773189,-0.769805,-0.274507,0.14042,0.535026,-0.13145,0.147746,-1.01985,-0.535042,0.0818121,1.70756,0.069881,4.30734,-2.068,-7.99216,0.683861,-6.3288,-2.26133,-6.53441,
38,0,-0.0319149,0.0103646,-1,0.582305,-0.757241,-0.250102,0.260625,0.235504,-0.187845,0.102177,-0.989715,-0.204608,-0.400888,0.473582,1.2712,0.225832,-8.12553,2.1729,-1.99681,-0.390086,-0.61309,-4.99857,
39,0.0590583,1,-0.00326256,1,-0.589325,-0.695057,-0.191116,0.226327,-0.0370192,0.0591271,0.0335998,-0.857673,0.0368103,-0.510417,0.846001,1.14305,-1.22925,-3.66389,2.63945,-1.88038,3.39229,5.9872,1.41075,
40,0.425844,1,-0.025088,-1,-0.515441,0.117255,-0.16487,0.0499653,-0.0361951,0.45481,-0.0429732,0.117797,-0.319937,-0.447297,2.29969,0.0987671,-3.62151,1.84778,7.74238,-0.648345,24.0084,-8.47259,0.898237,
41,0.520759,-0.414108,-0.0318432,-1,-0.983963,0.278745,-0.143912,-0.08391,0.121897,0.577381,-0.0453638,0.286321,-0.158519,-0.0837969,0.836103,0.651763,-2.37146,3.41225,-0.209085,0.409377,-7.82564,7.31975,9.75729,
42,0.0532802,-0.414501,-0.00294272,-1,-0.948931,-0.360183,-0.105698,-0.0666802,0.304014,0.0533307,-0.0211198,-0.377096,-0.0795939,0.381755,0.669981,0.825331,2.49992,3.21864,-6.64139,-1.35399,-14.5539,-3.05298,6.99924,
43,0,-0.412818,0.0113855,-1,0.862579,-0.754815,-0.0927732,0.0939002,0.252091,-0.206351,0.00503379,-0.984054,-0.403429,0.243875,0.928376,-0.0254952,2.99306,-2.6011,-2.93148,1.0254,-8.84186,-7.25288,-8.0576,
44,0,1,0.00977203,1,0.985234,-0.746914,-0.0862354,0.129417,0.105164,-0.177105,0.0365335,-0.965938,-0.114158,-0.439336,1.06846,0.143748,-0.210467,-3.03443,1.38004,0.192277,3.52551,11.9541,-13.6251,
45,0.392277,1,-0.0228651,-1,-0.812045,-0.0137557,-0.113416,-0.0270582,0.0113499,0.414488,0.00698772,-0.0137566,0.403016,-0.480912,2.7382,-1.25351,-2.94608,-0.536985,12.3117,-0.462992,22.2809,10.0344,3.60517,
46,0.578567,-0.378728,-0.0364109,-1,-0.977395,0.303223,-0.142228,-0.155757,0.0956765,0.660306,-0.0244926,0.313065,0.0457863,-0.331774,1.10331,-0.335761,-1.82651,2.47418,0.282229,-0.497689,-2.65318,-6.86471,8.91842,
47,0.223041,-0.413686,-0.0125166,-1,-0.988121,-0.28974,-0.128951,-0.0995881,0.315953,0.226855,-0.0495986,-0.298282,-0.292377,0.244571,1.09784,0.366173,2.90045,4.34159,-10.7622,-0.144129,-16.4492,-6.32093,10.5619,
48,0,-0.411641,0.0113289,-1,0.586698,-0.778496,-0.132416,0.0812705,0.362528,-0.205324,0.0268543,-1.04154,-0.531953,0.289342,1.47269,-0.320388,3.23178,-0.736306,-5.68705,1.67985,-10.7259,-3.67652,-4.96165,
49,0,1,0.00993632,1,0.984893,-0.73709,-0.137341,0.125138,0.205974,-0.180083,0.0723457,-0.944078,-0.169093,-0.342974,1.40533,-0.110786,0.444701,-4.30645,3.26602,0.508456,3.33331,12.7571,-13.5409,
50,0.434678,1,-0.0256856,-1,0.21768,-0.0782585,-0.168988,-0.0127175,0.0405689,0.46565,0.0290791,-0.0784189,0.188927,-0.575307,2.32243,-0.679529,-4.47327,-2.01487,13.8293,-0.935366,16.2159,-11.7666,-2.90847,
51,0.609151,-0.413203,-0.0390133,-1,-0.977039,0.0204812,-0.186863,-0.183884,0.119183,0.707571,-0.0282922,0.020484,0.102146,-0.277796,1.56402,-0.174982,-2.8024,2.97833,-0.213342,-0.815836,-5.98725,3.07254,8.88502,
52,0.323011,-0.414322,-0.0184821,-1,-0.957228,-0.41902,-0.162996,-0.131598,0.392582,0.335005,-0.0225545,-0.446502,-0.151276,0.185806,2.13414,0.631755,2.94503,5.16553,-11.4166,1.00453,-10.8886,-8.72447,7.49168,
53,0,-0.411236,0.0100236,-1,0.660933,-0.747312,-0.144473,0.0523115,0.454971,-0.181666,0.0830839,-0.966839,-0.556015,0.149686,2.1374,0.202541,3.43918,-1.04786,-7.50452,1.34963,-8.14071,-6.33479,-5.48008,
54,0,1,0.0121904,1,0.963673,-0.746325,-0.127931,0.129585,0.214191,-0.220941,0.0769867,-0.964607,-0.196438,-0.401849,1.75293,0.298513,0.68391,-6.26916,1.68331,-1.02597,2.98193,13.2748,-11.4013,
55,0.389758,1,-0.0227011,-1,0.169731,-0.0773319,-0.144198,-0.0141007,-0.0308841,0.411514,-0.00798075,-0.0774866,0.211373,-0.571161,2.92486,-0.518228,-4.59874,-3.15073,14.0116,-1.31002,17.0445,-9.56492,-2.66938,
56,0.583167,-0.411085,-0.0367932,-1,-0.979547,0.0723926,-0.155385,-0.191144,0.0459486,0.667249,-0.0530059,0.0725195,0.162305,-0.267242,2.2083,-0.0295779,-2.92731,3.66748,0.156106,-0.297952,-5.04993,2.95828,9.1552,
57,0.272233,-0.414424,-0.0154082,-1,-0.96559,-0.367962,-0.125019,-0.147208,0.369621,0.279274,-0.0176417,-0.386064,-0.115123,0.22134,2.47489,0.683491,2.70939,6.0429,-11.628,1.6149,-11.2434,-9.28636,8.00945,
58,0,-0.411453,0.0112003,-1,0.665454,-0.744093,-0.110151,0.026483,0.436695,-0.202994,0.08688,-0.959588,-0.546433,0.195424,2.44165,0.0759529,3.25372,-1.23557,-6.45976,1.11207,-9.49611,-6.77514,-5.53346,
59,0,1,0.0113462,1,0.974236,-0.747909,-0.098706,0.0859431,0.210078,-0.205639,0.0726487,-0.968194,-0.208486,-0.388568,2.14134,0.218483,0.310428,-5.87219,2.04187,-1.06534,3.07307,12.9459,-12.2423,
60,0.389171,1,-0.0226629,-1,-0.84694,-0.0266787,-0.121581,-0.0532842,-0.0159305,0.410822,-0.00814354,-0.026685,0.413192,-0.511405,3.98372,-1.19247,-2.68068,-2.81953,12.4972,-1.24158,22.0966,11.8871,4.14518,
61,0.566449,-0.357961,-0.035418,-1,-0.981105,0.291395,-0.150967,-0.169512,0.0254622,0.642278,-0.054912,0.30009,0.0568714,-0.330296,2.51987,-0.363586,-1.5904,2.70531,-0.186742,-0.462351,-2.20537,-7.29384,9.34626,
62,0.223852,-0.413623,-0.0125637,-1,-0.987865,-0.284173,-0.135731,-0.0953905,0.329262,0.227708,-0.0089124,-0.292215,-0.302585,0.252437,2.45111,0.319067,3.03279,5.9346,-11.4174,1.50744,-16.2203,-6.60215,10.5182,
63,0,-0.411567,0.011941,-1,0.604719,-0.778597,-0.145322,0.0870853,0.407821,-0.216421,0.0798913,-1.0418,-0.538936,0.292708,2.64458,-0.455123,3.2979,-0.762525,-5.44637,0.907014,-11.0313,-3.43708,-5.06465,
64,0,1,0.00868903,1,0.985584,-0.738714,-0.154798,0.137956,0.233695,-0.157476,0.0817678,-0.947643,-0.162435,-0.346214,2.59353,-0.151597,0.735213,-4.39232,4.95417,0.353415,3.17802,12.9583,-13.6431,
65,0.472672,1,-0.0283234,-1,-0.659647,-0.158364,-0.181322,0.00632504,0.0663397,0.513506,0.035201,-0.159708,0.0326255,-0.571941,3.49873,-0.634922,-4.00563,-1.8584,13.2418,-0.959056,16.263,-7.00794,1.96948,
66,0.612781,-0.403248,-0.0393322,-1,-0.980931,0.030887,-0.206376,-0.113082,0.12896,0.713363,-0.0301736,0.0308969,-0.161527,-0.193615,2.77557,-0.38486,-1.58277,2.45063,-0.997765,-1.03156,-3.81769,-1.91575,9.33879,
67,0.241089,-0.41338,-0.0135689,-1,-0.917294,-0.424856,-0.202274,-0.0493353,0.40666,0.24593,0.02709,-0.453603,-0.339013,0.216603,3.06826,0.173508,2.81871,6.06117,-11.0408,2.3829,-11.977,-4.35367,5.86604,
68,0,-0.411548,0.0100949,-1,0.742857,-0.752279,-0.207187,0.123066,0.454001,-0.182958,0.126622,-0.978185,-0.513313,0.115288,2.89285,-0.244642,3.30579,-1.85345,-5.35563,0.578551,-7.40738,-2.75078,-6.26195,
69,0,1,0.008738,1,0.952215,-0.747364,-0.210697,0.210869,0.218732,-0.158363,0.0924663,-0.966957,-0.0756533,-0.427567,2.75562,-0.059184,1.15697,-5.46372,2.46633,-1.18948,2.85651,13.5122,-10.726,
70,0.446328,1,-0.0264824,-1,0.183386,-0.166368,-0.202348,0.00156181,0.0274751,0.480105,0.00364617,-0.167929,-0.0439553,-0.54104,3.51736,0.140114,-5.98375,-1.69634,12.8742,-1.31063,19.1739,-3.25719,-2.73737,
71,0.627879,-0.402304,-0.0406833,-1,-0.966505,0.0490799,-0.185208,-0.227465,0.150812,0.737907,-0.00995489,0.0491193,0.197782,-0.289921,2.86029,0.593523,-3.42942,5.83735,4.09451,2.756,-3.74749,7.26176,7.97173,
72,0.318591,-0.414533,-0.0182104,-1,-0.968088,-0.316327,-0.135291,-0.218589,0.493492,0.330078,0.157705,-0.32756,-0.00895215,0.184303,2.7216,1.02565,2.11931,5.56976,-11.5877,2.97852,-9.64776,-9.56791,8.28936,
73,0,-0.411811,0.00853817,-1,0.506308,-0.717685,-0.0987177,-0.0371729,0.498064,-0.154742,0.183734,-0.902854,-0.516315,0.211303,2.504,0.546993,3.8202,-2.6357,-7.32149,-1.92561,-10.8736,-8.48222,-4.30478,
74,0,1,0.0121654,1,0.974417,-0.762928,-0.0651991,0.0556033,0.210799,-0.220489,0.0436109,-1.00318,-0.285954,-0.337494,2.28303,0.693781,0.629081,-6.68151,1.13186,-2.68312,3.66938,10.3232,-12.2593,
75,0.366797,1,-0.0212235,-1,-0.780955,-0.0204395,-0.0608875,-0.0839026,-0.0510795,0.384718,-0.0464853,-0.0204423,0.350945,-0.503578,4.19223,-0.635818,-2.82089,-3.2924,12.5757,-0.769139,22.4322,13.9516,3.19761,
76,0.522885,0.998579,-0.0320041,1,-0.996654,0.406231,-0.115303,-0.0629921,-0.0554225,0.580302,-0.0695336,0.431089,0.562358,0.068548,3.00671,-0.980413,1.6169,2.17875,-0.763585,-0.10554,1.90637,-2.26599,13.5312,
77,0.434155,1,-0.0256501,1,-0.916221,0.645702,-0.18833,0.0374911,0.185382,0.465005,-0.0471575,0.767892,-0.206514,0.55458,2.9656,-1.75461,1.97385,4.97791,-2.11319,0.867473,6.60605,-16.9334,5.71481,
78,0.388334,-0.266024,-0.0226086,-1,-0.150373,0.639341,-0.208794,0.0624541,0.302867,0.409837,0.00892507,0.757058,-0.289138,0.543402,2.03456,0.496366,-0.32784,0.369004,-0.136508,0.890127,-1.28204,5.94786,-1.03276,
79,0,-0.412905,0.00125333,-1,-0.304882,0.305527,-0.119144,0.0702038,0.268465,-0.0227139,0.038819,0.315605,0.400668,0.52728,1.28653,2.20691,0.528593,-1.61166,-10.8282,0.167512,-11.0729,14.6675,-0.264689,
80,0,-0.408428,0.0211487,-1,-0.330631,-0.0955531,-0.0158458,0.109841,0.0343316,-0.383361,0.0389763,-0.0958455,0.661349,0.5204,0.329555,1.86625,0.605146,-5.79329,-3.82864,-0.425972,-5.72911,-1.72032,-0.191915,
81,0,-0.413309,0.0224142,-1,0.804706,-0.347221,0.053297,0.135602,-0.227486,-0.40631,-0.00745896,-0.362281,0.207538,0.312601,0.275746,1.01103,0.696837,-4.09273,0.767106,-1.14057,-6.42054,-11.536,-7.14705,
82,0,-0.414176,0.0183259,-1,0.9342,-0.662683,0.0881585,0.154572,-0.256244,-0.332173,-0.0478678,-0.797583,0.139428,-0.187515,1.11734,0.522488,0.0377728,1.83807,1.84048,-0.361576,-7.87194,2.85313,-9.9179,
83,0,0.27092,0.0120562,-1,-0.0677245,-0.740457,0.102952,0.110126,-0.0441686,-0.218509,-0.0201523,-0.95149,0.347311,-0.533979,1.78051,0.135961,-1.49648,5.15071,2.44082,1.11392,0.172745,3.44556,-1.51761,
84,0.126731,1,-0.00703052,1,-0.752627,-0.626989,0.0813796,0.0125312,0.121509,0.127416,0.0370107,-0.736439,0.113692,-0.431279,1.71407,-0.696697,-1.82525,2.3635,7.0298,1.10267,4.84277,-7.01503,2.87771,
85,0.52573,1,-0.0322203,-1,-0.612822,0.188932,0.0274044,-0.125966,0.248377,0.584226,0.0596435,0.191229,-0.51998,-0.312883,2.39514,-1.32169,-2.2782,1.37738,7.40006,0.26587,21.9964,-9.99851,1.64315,
86,0.588698,-0.413321,-0.0372569,-1,-0.965474,0.208163,-0.0239718,-0.194591,0.235667,0.675671,0.00886497,0.21125,-0.346017,-0.000796858,0.698619,-0.851709,-1.02355,-0.715232,-1.43297,-1.41198,-10.6434,8.52857,7.92761,
87,0.0572886,-0.414359,-0.00316458,-1,-0.855263,-0.46626,-0.0642466,-0.118503,0.298197,0.0573514,-0.0313926,-0.505281,-0.141915,0.329849,0.922458,-0.755716,3.37621,2.78125,-8.8646,-1.37023,-14.1777,-0.468337,4.37171,
88,0,-0.41203,0.0105571,-1,0.88549,-0.765675,-0.115946,0.0832456,0.259744,-0.191335,-0.013653,-1.00979,-0.367411,0.117923,1.29568,-1.23013,3.70083,-2.22734,-2.90024,1.34468,-6.0798,-5.93453,-8.52216,
89,0,1,0.00798734,1,0.964352,-0.743994,-0.169437,0.179219,0.123878,-0.144758,0.0475449,-0.959366,-0.0552795,-0.494985,1.39766,-1.02325,1.35584,-2.5355,2.32343,0.906226,3.14811,11.9057,-11.4756,
90,0.450973,1,-0.026803,-1,-0.655237,-0.233617,-0.228526,0.027337,0.0657579,0.485921,0.0329058,-0.238012,-0.0991581,-0.543403,2.34034,-1.14369,-4.88019,0.822318,13.209,-0.293373,17.2728,-4.75106,1.93204,
91,0.640135,-0.401175,-0.0418113,-1,-0.960907,-0.0432397,-0.278948,-0.132405,0.212564,0.758403,0.019494,-0.0432667,-0.229752,-0.255479,1.53923,-0.831651,-2.012,4.54609,3.68193,1.67364,-3.66811,-0.67219,7.61371,
92,0.38637,-0.413237,-0.0224812,-1,-0.908786,-0.456183,-0.290934,-0.0712696,0.502954,0.407526,0.125226,-0.49248,-0.358049,0.111182,2.01379,-0.0568338,2.91358,4.86236,-10.9048,1.70504,-10.9158,-3.57455,5.69785,
93,0,-0.411205,0.00478961,-1,0.590576,-0.746518,-0.292993,0.131558,0.546666,-0.0868024,0.182578,-0.965043,-0.516822,0.0566048,1.96106,-0.0647422,4.19382,-1.40453,-7.90404,-0.232148,-6.71181,-2.58985,-4.84117,
94,0,0.999614,0.00697098,1,0.631802,-0.748949,-0.256559,0.229311,0.295812,-0.126337,0.128622,-0.970557,-0.147612,-0.356047,0.896009,1.9513,-0.819465,-5.74131,4.54612,-0.382712,2.056,5.33738,-5.34684,
95,0.45992,1,-0.0274252,-1,-0.166576,-0.0880555,-0.176978,0.00553157,0.0686152,0.497209,0.0317912,-0.0882842,-0.0487826,-0.538393,1.97978,1.35954,-5.68951,-3.07281,12.0829,-1.94024,19.7467,-3.41257,-1.03246,
96,0.582459,-0.405878,-0.0367341,-1,-0.978771,0.132784,-0.102033,-0.217555,0.0934419,0.666176,-0.0557739,0.133573,0.10678,-0.23645,1.17789,1.62915,-3.83146,2.29128,-1.31309,-1.06952,-4.0704,5.1615,9.07076,
97,0.150236,-0.414529,-0.0083528,-1,-0.96967,-0.307801,-0.0043829,-0.252349,0.33936,0.151382,-0.0173215,-0.318114,-0.0550163,0.260583,1.03776,1.95198,1.13098,5.09222,-10.9124,1.72323,-11.319,-7.56072,8.2987,
98,0,-0.412248,0.0135689,-1,0.640687,-0.722848,0.0631992,-0.151923,0.329357,-0.24593,0.0664029,-0.913584,-0.472663,0.246945,1.04701,1.01951,1.86505,-2.54142,-4.42174,0.832323,-10.2912,-7.31857,-5.39962,
99,0,1,0.0112747,1,0.980754,-0.759492,0.115893,-0.167174,0.129881,-0.204343,0.0513286,-0.995013,-0.197474,-0.350208,1.01164,1.06926,-1.50832,-4.12125,2.37355,-0.860113,3.64372,10.8053,-12.9769,
100,0.397011,1,-0.0231742,-1,-0.793411,-0.0113921,0.156512,-0.40605,0.00164405,0.420095,-0.00829659,-0.0113926,0.357838,-0.515752,2.89345,0.401918,-4.82654,-0.796115,12.6119,-0.723182,22.7,11.4173,3.35281,
101,0.555729,0.970233,-0.0345563,1,-0.996531,0.414924,0.150186,-0.504725,0.0512148,0.626633,-0.045037,0.441545,0.486675,0.0517445,1.49317,-0.1671,-0.921954,1.98473,-0.472896,-0.476195,1.43474,-2.87776,13.444,
102,0.457347,1,-0.0272456,1,-0.918289,0.62295,0.123284,-0.521521,0.235843,0.493951,-0.0422463,0.729812,-0.255975,0.540231,1.55713,-0.810676,-0.213986,3.58133,-2.77281,0.464207,5.55486,-16.2327,5.79698,
103,0.424781,-0.379464,-0.0250164,-1,0.442291,0.571414,0.0709749,-0.548531,0.29851,0.453511,-0.00312074,0.649619,-0.659727,0.418657,1.12173,-1.26719,-0.677781,0.151184,0.493896,0.721084,-2.81179,-4.25233,-4.04964,
104,0.321409,-0.414565,-0.0183835,-1,0.158339,-0.272883,0.0686849,-0.457972,0.291026,0.333217,-0.0145518,-0.279976,0.0123359,0.249157,0.307304,0.146771,3.6667,-0.567503,-7.07979,-0.0361018,-22.3092,18.4187,-2.53633,
105,0,-0.412951,0.00885664,-1,0.758891,-0.78221,0.0618255,-0.204966,0.279005,-0.160514,0.0121027,-1.05104,0.388254,-0.0315291,1.25812,-0.362634,4.93993,0.147788,-9.11439,0.546839,-8.97571,-1.17724,-6.55444,
106,0,1,0.0145086,1,0.854868,-0.731338,0.0363751,-0.0544337,0.184525,-0.262964,0.0373504,-0.931599,0.190582,-0.469934,1.56344,-0.731324,2.53958,-3.64927,1.18482,0.180043,3.96865,-1.86191,-7.94331,
107,0.376947,1,-0.0218731,-1,-0.706252,0.0295064,-0.0306056,-0.0673133,0.0109599,0.396497,0.011211,0.029515,0.144267,-0.487336,2.96671,-1.91888,-0.256639,-2.14106,13.8383,-0.354552,22.7574,3.2624,2.38637,
