step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
33,0.603017,-0.915396,-1,0.33043,0.859503,0.0308551,-0.112073,-0.00143726,0.781744,-0.58055,0.697874,-0.660412,-0.452904,0.167855,2.11586,-0.261449,2.51521,1.87434,-4.42636,-4.12107,-8.71892,-6.29545,-9.41045,
34,-0.266124,0.996018,-1,0.939983,0.994053,1,-0.112719,0.0340752,0.678542,-0.389945,-0.272688,-0.524172,-0.173065,-0.30431,2.26145,0.121227,-0.0326003,-4.145,5.07487,-20.742,8.68578,10.9489,-7.13017,
35,0.797426,1,1,-0.108069,-1,1,-0.133721,-0.0468329,0.0506956,0.481359,-0.435791,0.101897,0.104597,-0.350221,2.14174,-0.604304,-3.15035,-13.3365,16.573,1.0915,12.2403,-3.34291,-2.29786,
36,1,-0.999223,1,-0.954286,-1,0.984936,-0.15937,-0.182777,-0.0437879,0.66018,0.242805,0.462873,-0.211491,0.136111,2.87489,-0.291121,-2.36988,5.27979,-2.93133,15.8504,2.23657,-6.15217,14.6093,
37,0.99996,-1,1,-0.423432,-1,0.00245066,-0.112476,-0.150246,0.467782,0.0156156,0.719217,-0.044311,-0.295595,0.562378,3.06139,1.08703,2.05772,10.3642,-15.9193,5.40475,-15.0692,-0.100876,-1.85399,
38,0.594552,-0.981394,-1,0.268775,0.83942,0.0370846,-0.0966879,-0.0253916,0.78687,-0.571245,0.684678,-0.625217,-0.440687,0.176277,3.08739,-0.118629,2.38535,2.8834,-6.49503,-3.8339,-8.25757,-4.3152,-9.87018,
39,-0.263327,0.997882,-1,0.891733,0.993934,1,-0.093697,0.0166523,0.686856,-0.445828,-0.26968,-0.525993,-0.12409,-0.300989,3.10758,0.149211,0.189385,-4.57088,4.50862,-20.5368,7.44338,10.7925,-7.0587,
40,0.777126,1,1,-0.0904414,-1,1,-0.117531,-0.0536193,0.0341928,0.457153,-0.434556,0.104447,0.18953,-0.274504,3.07487,-0.765351,-2.73526,-13.7362,17.2951,1.03807,13.6898,-0.689786,0.957759,
41,1,-0.998911,1,-0.945519,-1,0.99976,-0.153134,-0.151424,-0.0795026,0.65288,0.238175,0.544344,-0.0883015,0.280662,3.7242,-0.474848,-1.4541,5.05856,-2.87511,15.7055,3.77863,-6.32068,14.7227,
42,0.999722,-1,1,-0.372796,-1,0.00231281,-0.118639,-0.0976717,0.435546,-0.0483174,0.720914,0.07916,-0.204429,0.544174,3.69161,0.918951,2.35959,10.0393,-15.7177,4.44134,-15.2144,-1.35496,-1.43269,
43,0.574628,-0.981504,-1,0.346571,0.857957,0.0193342,-0.118722,0.0387335,0.746437,-0.605652,0.654405,-0.556272,-0.423522,0.186326,3.62484,-0.543956,2.59572,2.87817,-5.66057,-4.09688,-9.89114,-5.63841,-9.40462,
44,-0.27511,0.992333,-1,0.969776,0.993587,1,-0.140684,0.08358,0.674432,-0.43759,-0.282384,-0.516738,-0.147478,-0.294946,3.8439,-0.342267,0.159003,-3.73051,5.25872,-19.9718,6.90474,10.2101,-7.47754,
45,0.805938,1,1,-0.140271,-1,1,-0.170319,-0.0185256,0.0628567,0.491143,-0.43596,0.101731,-0.0410771,-0.463366,3.47467,-0.704453,-3.6253,-13.0247,17.3825,1.11533,13.6983,-2.38301,-1.59673,
46,1,-0.999334,1,-0.977775,-1,0.965144,-0.198729,-0.174022,-0.0233904,0.721973,0.238337,0.464808,-0.233301,0.0984859,4.31648,-0.177006,-2.36156,5.39656,0.822437,15.1927,1.75761,-3.5962,16.3843,
47,0.999994,-1,1,-0.627298,-1,0.00257627,-0.15612,-0.149425,0.52164,0.0444424,0.769403,-0.0512499,-0.246442,0.568984,4.27782,0.915843,1.90499,10.6878,-17.0981,6.35044,-14.9439,0.476774,-2.06333,
48,0.607466,-0.942256,-1,0.4966,0.900119,0.0143876,-0.148339,-0.00941517,0.829205,-0.549037,0.704896,-0.707977,-0.393978,0.184584,4.09705,-0.266851,2.98711,2.14005,-6.85061,-4.94076,-10.6321,-4.69949,-9.78513,
49,-0.223132,0.986266,-1,0.971129,0.993307,1,-0.145329,0.0466098,0.757704,-0.35662,-0.22695,-0.534707,-0.13624,-0.317993,4.47611,0.269677,0.510479,-3.32813,6.28233,-19.5488,10.5136,9.68602,-7.72719,
50,0.986937,1,1,-0.26605,-1,1,-0.145981,0.00800979,0.123536,0.520023,-0.476948,0.120497,0.00207967,-0.458484,4.10441,-0.199433,-1.77212,-14.3276,15.8024,2.51227,13.7347,0.176931,0.805519,
51,1,-0.999386,1,-0.952608,-1,0.881945,-0.152688,-0.0722834,0.0148016,0.665608,0.250656,0.442541,-0.178723,0.122896,4.77425,0.0516595,-1.31383,5.43501,-3.58264,16.3815,0.81547,-3.54285,16.7262,
52,0.999291,-0.999999,1,-0.351157,-1,0.00275517,-0.124211,-0.0481848,0.508221,-0.287349,0.748599,-0.0765046,-0.233088,0.576396,4.09763,0.297135,1.09568,9.09325,-21.1872,3.97238,-14.7756,-0.525054,-2.40335,
53,0.602878,-0.957764,-1,0.513814,0.906952,0.0570759,-0.148982,0.0364513,0.810304,-0.571094,0.697656,-0.600688,-0.441857,0.163081,4.26837,-0.884988,1.70098,2.34269,-0.682054,-5.12816,-7.17512,-5.65153,-10.3008,
54,-0.269421,0.995394,-1,0.990534,0.993855,1,-0.176316,0.0558567,0.726639,-0.333498,-0.276239,-0.409516,-0.151424,-0.324146,4.49471,-0.369769,0.0097226,-4.03519,4.42207,-20.4046,9.22477,11.0231,-7.01819,
55,0.790224,1,1,-0.156546,-1,1,-0.198083,-0.0537347,0.0538138,0.48437,-0.435354,0.21878,-0.0845222,-0.519296,3.73912,-0.599262,-3.86078,-14.4917,15.192,1.07203,12.8594,-1.17411,0.114083,
56,1,-0.99977,1,-0.984594,-1,0.647961,-0.200685,-0.175811,0.0300739,0.777387,0.285871,0.470965,-0.21972,0.119717,4.42098,0.271022,-1.8129,6.1033,-2.9931,16.2845,-0.649411,-2.82202,17.6361,
57,0.999995,-0.999999,1,-0.622557,-1,0.00208622,-0.152771,-0.145875,0.548905,-0.0320023,0.833073,-0.109313,-0.230935,0.564978,4.31552,0.951207,2.06022,9.73125,-14.8705,6.42113,-15.4729,-0.00604951,-2.20854,
58,0.578744,-0.888014,-1,0.539068,0.924722,0.0194766,-0.141589,8.12587e-05,0.823656,-0.539371,0.660573,-0.753428,-0.409959,0.172164,4.27398,-0.146041,3.01995,1.6936,-5.93034,-5.72791,-9.87274,-5.22088,-9.91476,
59,-0.294404,0.998745,-1,0.959872,0.993548,1,-0.131367,0.0441018,0.696661,-0.392289,-0.303381,-0.510076,-0.141925,-0.32807,4.58339,0.345544,0.0293092,-4.89695,4.75238,-19.9112,11.9734,10.501,-7.50108,
60,0.863842,1,1,-0.137917,-1,1,-0.14273,-0.035335,0.0142125,0.471774,-0.44166,0.172439,0.0655941,-0.436255,4.36969,-0.589088,-2.84051,-14.3741,16.0754,1.30829,13.844,1.39581,1.57406,
61,1,-0.999748,1,-0.960541,-1,0.98061,-0.167651,-0.147417,-0.0755636,0.620334,0.233381,0.544721,-0.0645199,0.229091,5.06699,-0.252363,-1.82434,6.00094,-3.39045,15.6708,2.10225,-3.87475,17.4675,
62,0.999982,-1,1,-0.49315,-1,0.0022989,-0.125337,-0.101012,0.490417,-0.0798367,0.745732,0.0475901,-0.146919,0.544853,4.85343,0.866065,2.03731,11.1772,-17.1467,5.79843,-15.2295,-1.75783,-1.46877,
63,0.597515,-0.930202,-1,0.421736,0.88716,0.0116398,-0.130625,0.0293459,0.787503,-0.618433,0.689273,-0.629135,-0.403711,0.188796,4.63166,-0.644721,2.63513,1.99437,-4.69823,-4.63254,-11.1634,-6.38833,-9.38162,
64,-0.276173,0.994558,-1,0.981441,0.993929,1,-0.15304,0.0630972,0.691391,-0.40146,-0.283535,-0.549042,-0.164232,-0.305053,4.98038,-0.295022,-0.198946,-3.94453,5.87626,-20.5289,8.7419,9.72478,-7.79801,
65,0.826853,1,1,-0.156154,-1,1,-0.179788,-0.0496299,0.0611684,0.50199,-0.437897,0.157432,-0.02428,-0.456698,4.57432,-0.706207,-3.66122,-13.6025,16.4724,1.17811,15.5365,0.0686167,0.105974,
66,1,-0.999958,1,-0.987976,-1,0.938251,-0.200246,-0.185139,0.0261827,0.784435,0.290456,0.536836,-0.154267,0.14535,5.17205,0.00102324,-1.81059,7.20474,-0.683056,17.1584,1.36419,-3.00904,16.9368,
67,0.999961,-1,1,-0.572921,-1,0.00193011,-0.161689,-0.158563,0.591454,-0.0123109,0.851358,-0.0102882,-0.18111,0.597457,4.74195,0.745657,1.90945,10.7668,-15.6576,5.42372,-15.6678,-0.355511,-3.07691,
68,0.586029,-0.72047,-1,0.598649,0.923839,0.0103757,-0.163291,-0.00443147,0.849419,-0.540125,0.671597,-0.707801,-0.39386,0.164921,4.55272,-0.43635,3.39071,1.03832,-5.86709,-5.69331,-11.4516,-5.96025,-10.5766,
69,-0.295004,0.999308,-1,0.987675,0.993697,1,-0.169711,0.0508581,0.690464,-0.330677,-0.304038,-0.515869,-0.160764,-0.354618,4.96336,0.02337,0.106405,-5.26846,6.19869,-20.1472,11.7533,9.78428,-7.71606,
70,0.870414,1,1,-0.180364,-1,1,-0.183797,-0.0395956,0.0130468,0.5088,-0.442448,0.218237,-0.0470726,-0.520353,4.51234,-0.429037,-3.40753,-14.2646,15.0671,1.33478,14.8326,-1.6869,-0.45785,
71,1,-0.999988,1,-0.980255,-1,0.739169,-0.185769,-0.167498,-0.00357225,0.736931,0.266863,0.534145,-0.174998,0.116664,5.20022,0.403662,-1.77108,8.0048,-1.25298,16.6856,-0.132156,-2.6183,17.8555,
72,0.999996,-1,1,-0.567555,-1,0.0015942,-0.133161,-0.144466,0.583836,-0.0855784,0.831994,-0.0574125,-0.189413,0.577787,4.69519,0.916097,1.71456,10.5105,-16.8608,6.50537,-16.1471,-0.231645,-2.56052,
73,0.594838,-0.778452,-1,0.487105,0.919377,0.0146278,-0.129554,-0.0105894,0.846838,-0.558524,0.68512,-0.736585,-0.398593,0.166584,4.6105,-0.32604,2.88611,1.20612,-4.24063,-5.52708,-10.5906,-5.93463,-10.2478,
74,-0.287271,0.999021,-1,0.958964,0.993817,1,-0.127827,0.0291006,0.698722,-0.32581,-0.295589,-0.546514,-0.155679,-0.341002,4.91542,0.220249,-0.0896036,-5.04106,5.92243,-20.3424,11.1828,9.98934,-7.58619,
75,0.851487,1,1,-0.13373,-1,1,-0.143471,-0.0448844,0.028635,0.498091,-0.440584,0.181594,0.110554,-0.372052,4.73461,-0.47144,-3.04254,-14.2304,15.1739,1.26153,14.4031,-3.06789,-1.70068,
76,1,-0.999669,1,-0.953517,-1,0.956289,-0.159984,-0.178933,-0.0646253,0.619785,0.235534,0.559591,-0.147915,0.158877,5.37544,-0.051496,-2.42337,5.82441,-3.64258,15.7178,1.60978,-4.99484,15.5345,
77,0.999997,-1,1,-0.482841,-1,0.00152189,-0.106065,-0.153751,0.532722,-0.0696628,0.787728,-0.00121122,-0.220686,0.585298,5.08334,0.970569,1.58539,11.6407,-17.312,6.68041,-16.2635,-0.507753,-2.65908,
78,0.605659,-0.917826,-1,0.39012,0.913168,0.0149161,-0.104226,-0.0359273,0.838421,-0.584948,0.702036,-0.682392,-0.409906,0.16545,4.97168,-0.421419,2.49308,1.89294,-4.42031,-5.3172,-10.5416,-5.34835,-10.4144,
79,-0.279606,0.998554,-1,0.932774,0.994,1,-0.109398,-0.00141961,0.711322,-0.384439,-0.287255,-0.566733,-0.137986,-0.339788,5.17119,0.0822681,-0.106746,-4.80312,5.25094,-20.6514,9.25681,10.1871,-7.49181,
80,0.844747,1,1,-0.127426,-1,1,-0.139283,-0.0662183,0.0406455,0.472838,-0.439101,0.151308,0.256123,-0.225225,5.16458,-0.61875,-3.24419,-14.0073,16.4742,1.23752,14.8277,-6.01143,-2.54397,
81,1,-0.99992,1,-0.964123,-1,0.986752,-0.160748,-0.202043,-0.0465273,0.68084,0.248036,0.574599,-0.162114,0.203962,5.89255,0.0317612,-2.00695,6.76227,1.11835,16.7496,2.30214,-7.53413,13.096,
82,0.999999,-1,1,-0.568854,-1,0.00100688,-0.115173,-0.188264,0.580398,-0.0420792,0.852707,-0.00708537,-0.280533,0.574878,5.34206,0.801187,1.43716,12.0296,-16.5691,7.54381,-17.299,-0.424069,-2.31996,
83,0.598122,-0.866798,-1,0.465777,0.925475,0.0088484,-0.117914,-0.0587607,0.887333,-0.534933,0.690218,-0.762152,-0.4173,0.167637,5.24168,-0.435398,2.93466,1.57464,-4.9462,-5.75787,-11.8508,-4.15092,-10.2474,
84,-0.284239,0.99955,-1,0.942895,0.993813,1,-0.116667,-0.00958681,0.730505,-0.361642,-0.292288,-0.595221,-0.125377,-0.341497,5.47458,0.252076,0.116168,-5.55555,4.82931,-20.3355,11.1469,10.3262,-7.59775,
85,0.84092,1,1,-0.123244,-1,1,-0.136117,-0.0753687,0.0212436,0.469805,-0.439698,0.147876,0.14259,-0.360181,5.3754,-0.676332,-2.84165,-14.9891,15.6993,1.22431,14.7598,-2.88435,-1.19743,
86,1,-0.999894,1,-0.956888,-1,0.990397,-0.160089,-0.1843,-0.0793745,0.670267,0.237902,0.56669,-0.132381,0.180338,6.1252,-0.0506883,-1.44852,6.5755,-0.667483,16.031,2.45905,-5.45708,15.5003,
87,0.999996,-1,1,-0.518464,-1,0.0016289,-0.117643,-0.144157,0.550717,-0.0902857,0.815595,0.0301982,-0.217119,0.598365,5.58456,0.735579,1.75735,11.9573,-18.0068,6.5667,-16.0932,-0.620106,-3.08034,
88,0.576085,-0.810403,-1,0.481189,0.919153,0.00979356,-0.127858,-0.0121081,0.853797,-0.59126,0.656584,-0.682479,-0.403379,0.163239,5.32458,-0.670556,2.87303,1.31027,-4.43591,-5.5191,-11.5964,-5.22325,-10.6298,
89,-0.292623,0.999294,-1,0.973355,0.993496,1,-0.146015,0.0316608,0.694566,-0.344546,-0.301432,-0.557523,-0.140932,-0.351558,5.65752,-0.181819,-0.0250077,-5.25899,6.34039,-19.8316,10.1094,9.91274,-7.61635,
90,0.852071,1,1,-0.161753,-1,1,-0.17373,-0.0582203,0.0285873,0.50641,-0.440512,0.218323,0.064746,-0.409145,5.33553,-0.503996,-3.73537,-14.064,15.5623,1.26366,17.0876,-4.79856,-2.87038,
91,1,-0.999992,1,-0.978814,-1,0.854211,-0.176634,-0.195094,0.0215601,0.778104,0.291214,0.614528,-0.178317,0.108413,5.86576,0.473585,-1.87607,8.30412,-0.512311,17.2775,0.602177,-4.0724,15.8063,
92,1,-1,1,-0.707016,-1,0.000911712,-0.118361,-0.184401,0.613163,-0.0914415,0.861815,-0.0178754,-0.20331,0.559768,5.16219,0.956472,1.44175,12.2535,-15.5479,10.0158,-17.5479,0.175538,-1.86076,
93,0.580803,-0.46008,-1,0.494319,0.936791,0.00501522,-0.116234,-0.0442558,0.874921,-0.565427,0.663674,-0.825348,-0.367041,0.182375,4.95355,-0.38471,3.20707,0.496965,-4.55755,-6.27043,-13.2741,-5.1246,-9.74869,
94,-0.307828,0.999632,-1,0.938446,0.993566,1,-0.116371,-0.0162317,0.680032,-0.211824,-0.318144,-0.633132,-0.136118,-0.328874,5.30675,0.218265,-0.62819,-5.64782,8.86534,-19.9405,12.7149,9.21791,-7.95467,
95,0.896396,1,1,-0.148143,-1,1,-0.138127,-0.0796582,0.0178882,0.552215,-0.445042,0.188328,0.266225,-0.230251,5.42999,-0.502608,-2.80847,-13.9273,13.104,1.45357,15.3301,-5.52221,-3.09606,
96,1,-0.999969,1,-0.954709,-1,0.974287,-0.152168,-0.192572,-0.0350925,0.641932,0.24401,0.606992,-0.125327,0.19461,6.08528,0.180718,-1.62084,7.36034,-0.136137,16.6427,1.94263,-7.17077,13.279,
97,0.999993,-1,1,-0.448568,-1,0.000907405,-0.102867,-0.171069,0.575068,-0.0969122,0.829542,0.0127922,-0.249799,0.573856,5.42618,0.853482,1.5176,11.0647,-16.9914,6.31557,-17.5598,-0.809801,-2.28343,
98,0.577017,-0.803189,-1,0.419116,0.923938,0.0127965,-0.105464,-0.0448645,0.860017,-0.565343,0.657979,-0.713341,-0.427175,0.163407,5.41297,-0.462482,2.71551,1.29026,-4.3867,-5.69714,-10.9259,-4.95845,-10.3417,
99,-0.293888,0.999519,-1,0.926344,0.993503,1,-0.110646,-0.00551522,0.692636,-0.338399,-0.302816,-0.571715,-0.135105,-0.341846,5.62228,0.0840007,-0.0777493,-5.50622,5.81964,-19.843,10.0831,10.6162,-7.47996,
100,0.856173,1,1,-0.128499,-1,1,-0.135931,-0.0826873,0.0141768,0.490353,-0.441101,0.147516,0.158712,-0.337773,5.56627,-0.75356,-2.98075,-14.294,15.2427,1.27883,14.8224,-1.85677,-0.175671,
101,1,-0.999974,1,-0.963537,-1,0.99332,-0.161828,-0.187056,-0.0443707,0.701325,0.251448,0.571855,-0.101948,0.222886,6.28134,-0.0572602,-1.16772,7.49093,0.0885743,16.5691,2.62469,-5.60365,15.4814,
102,1,-1,1,-0.618544,-1,0.0015248,-0.126088,-0.145634,0.57816,-0.0960789,0.841339,0.0462176,-0.199887,0.528579,5.61724,0.607042,1.80715,11.8917,-16.543,7.71035,-16.2587,-1.25267,-0.890169,
103,0.590901,-0.718688,-1,0.542294,0.925768,0.0054278,-0.141628,-0.002298,0.853121,-0.573402,0.67905,-0.725196,-0.397226,0.19777,5.31541,-0.774976,3.20725,1.0247,-4.15354,-5.76967,-13.0759,-5.23107,-9.02579,
104,-0.29291,0.998795,-1,0.98527,0.993727,1,-0.16333,0.0440858,0.703737,-0.30212,-0.301746,-0.581268,-0.146527,-0.302762,5.77689,-0.225491,-0.083358,-4.8995,6.84453,-20.1952,11.3222,9.66223,-8.07832,
105,0.86318,1,1,-0.177202,-1,1,-0.184528,-0.0536708,0.0355349,0.528266,-0.441722,0.213234,-0.0399121,-0.498842,5.27889,-0.578609,-3.37173,-14.4332,14.5289,1.30569,16.7637,-0.61136,-0.988796,
106,1,-0.999992,1,-0.987053,-1,0.854273,-0.195107,-0.166934,0.0216053,0.774053,0.294593,0.589997,-0.122791,0.12339,5.84256,0.268802,-1.30292,8.24964,-0.758686,17.3537,0.602627,-2.05977,17.729,
107,1,-1,1,-0.773038,-1,0.00147667,-0.148344,-0.128225,0.605792,-0.112804,0.856407,0.00376772,-0.136734,0.592995,5.11213,0.738023,1.86817,11.971,-16.6301,9.32134,-16.3391,-0.618247,-2.98421,
108,0.588956,-0.443669,-1,0.601552,0.928544,0.00356986,-0.159012,0.0253569,0.850015,-0.589655,0.676066,-0.80171,-0.351561,0.174456,4.74404,-0.70976,3.46459,0.463733,-3.66755,-5.8849,-14.1263,-5.97896,-10.3128,
109,-0.300256,0.998525,-1,0.990258,0.993686,1,-0.177763,0.0567985,0.688272,-0.191882,-0.309801,-0.60737,-0.162517,-0.352084,5.31651,-0.146325,-0.594067,-4.73913,9.56512,-20.1292,13.3059,8.54822,-8.0735,
110,0.878329,1,1,-0.193479,-1,1,-0.192642,-0.0448139,0.0473936,0.594722,-0.443316,0.194776,-0.0783834,-0.520354,4.89749,-0.390597,-3.33609,-14.0098,12.6714,1.36841,15.7374,-2.05659,0.200337,
111,1,-0.999985,1,-0.987329,-1,0.793527,-0.19837,-0.177883,0.0138663,0.732667,0.266702,0.539092,-0.18631,0.134019,5.57446,0.340113,-1.82192,7.84532,-0.720876,17.1418,0.19498,-1.93863,17.9952,
