step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
29,0.47926,0.852528,-0.789167,0.0685331,-0.584998,0.110756,-0.173557,0.134277,-0.173249,0.309745,-0.181297,-0.27864,-0.149868,-0.539311,2.19435,-0.521662,-1.56914,-8.95816,11.3991,-6.1342,10.6844,-2.53919,-10.2571,
30,0.680785,0.753434,0.496143,-1,-0.87602,0.175641,-0.195697,0.0596508,-0.111176,0.491232,-0.459914,0.202661,-0.388247,-0.356871,2.978,-0.310712,-1.37423,5.98563,-0.272751,0.327004,7.32984,-3.69406,6.36029,
31,0.550618,-0.880027,0.0557654,-1,-0.625934,0.118882,-0.202319,-0.00921857,0.245002,0.332472,0.0800577,-0.075565,-0.356593,0.0763381,2.02133,-0.324745,-1.29709,6.34786,-3.21689,12.9239,-11.9628,2.88843,9.14318,
32,-0.182898,-0.901458,0.395481,-1,0.176451,-0.0331079,-0.21398,0.0551487,0.503437,-0.0925901,0.300073,-0.758348,-0.223246,0.32376,2.42409,-0.266961,2.58669,4.14633,-8.1549,-0.00567375,-12.2349,0.969097,1.51817,
33,-0.48828,0.0752354,-0.450424,0.175163,0.537933,-0.101564,-0.221317,0.192737,0.396882,-0.284038,0.348628,-1.03175,-0.105396,0.106498,2.41627,-0.00242682,2.33217,-4.436,-0.507453,1.06321,1.6989,1.55767,-6.97822,
34,0.21957,0.882988,-0.635048,0.13255,-0.246492,0.0462586,-0.213639,0.167413,-0.0011996,0.129367,-0.0371421,-0.521477,-0.261949,-0.252736,2.30935,0.310567,-1.90241,-7.81986,10.1763,-8.80234,12.2066,-4.77245,-7.28212,
35,0.682143,0.866865,0.032506,-1,-0.866389,0.172954,-0.212749,0.0367743,-0.117121,0.483716,-0.440503,0.11448,-0.351739,-0.393119,2.91133,-0.011189,-2.65529,1.10445,3.86326,-5.35287,10.3983,0.723167,0.154489,
36,0.705141,-0.736739,0.297023,-1,-0.855215,0.169935,-0.19696,-0.0529855,0.129709,0.47527,-0.244301,-0.0147714,-0.223584,-0.0862247,2.41255,0.434819,-1.05257,5.77939,-0.634206,5.33023,-9.0829,2.7274,8.7786,
37,-0.145664,-0.881888,0.484855,-1,0.137394,-0.0257786,-0.163882,0.0264516,0.443825,-0.0720929,0.115257,-0.613847,-0.240569,0.281145,2.74452,0.526901,2.64787,5.44867,-13.1429,6.91306,-11.9328,-2.58336,4.99745,
38,-0.665154,-0.130261,-0.3161,0.122963,0.747763,-0.144289,-0.14546,0.16065,0.365199,-0.403531,0.419393,-1.02909,-0.152752,0.19347,2.54153,0.355507,1.74062,-4.21184,-2.08233,3.11323,0.0818854,1.51616,-5.65553,
39,0.0169984,0.828657,-0.691747,0.0895542,-0.0178947,0.0033574,-0.137758,0.14426,-0.0570261,0.00938937,0.0710493,-0.515973,-0.00647805,-0.279782,2.53218,-0.00731263,-1.34218,-9.6708,8.54792,-10.1015,10.7042,-3.39837,-15.5864,
40,0.576294,0.876077,0.0341112,-1,-0.690865,0.132132,-0.162511,0.0379941,-0.283407,0.36953,-0.467579,0.109757,-0.110171,-0.526215,3.24858,-0.550021,-2.27198,-0.8245,4.5922,-8.00425,10.6559,-2.16344,0.93175,
41,0.623502,-0.674704,0.246888,-1,-0.725445,0.139443,-0.166188,-0.0387624,-0.0315355,0.389978,-0.264406,0.0460986,-0.127255,-0.145152,2.9045,0.294548,-0.688728,5.68453,1.19245,1.42709,-8.04338,0.25949,10.3202,
42,-0.210338,-0.890628,0.535685,-1,0.202258,-0.0379519,-0.137083,0.0513648,0.333191,-0.106137,-0.0161451,-0.562814,-0.19734,0.291456,3.12017,0.372988,2.64002,6.61601,-12.4904,6.46188,-12.6805,-2.74098,6.05206,
43,-0.674757,-0.484871,-0.191755,0.156212,0.770211,-0.149287,-0.133944,0.180108,0.308534,-0.417513,0.385305,-1.04945,-0.102945,0.228119,2.87068,-0.0567616,1.89534,-3.55791,-1.69529,5.9644,-3.55219,2.33809,-5.3745,
44,-0.164516,0.868739,-0.613268,0.126674,0.17292,-0.0324452,-0.138235,0.164386,-0.0277634,-0.0907367,0.170069,-0.581646,-0.00765794,-0.261531,3.0133,-0.0141498,-1.27584,-7.38264,7.96674,-7.49564,12.2731,-5.107,-15.6809,
45,0.605156,0.879188,0.12363,-1,-0.743768,0.143413,-0.165994,0.0483765,-0.271066,0.401082,-0.357953,0.091252,-0.140242,-0.524603,3.37437,-0.620831,-2.61887,-2.25965,7.59502,-8.93837,11.1066,-1.89974,1.8467,
46,0.659655,-0.653434,0.246554,-1,-0.783433,0.1523,-0.173518,-0.0431809,-0.0075955,0.425941,-0.236434,0.0455711,-0.156158,-0.121189,2.99805,-0.0769919,-1.54087,8.09878,-1.99971,7.48024,-7.62298,0.537157,10.6741,
47,-0.128889,-0.896572,0.34416,-1,0.122087,-0.0229064,-0.1545,0.0305575,0.40215,-0.0640604,0.0556661,-0.556872,-0.221883,0.31499,3.22704,0.174725,2.41608,6.89665,-12.3324,6.14658,-12.7311,-2.70933,5.85584,
48,-0.646453,-0.348038,-0.322673,0.126193,0.723795,-0.139089,-0.156382,0.162329,0.388447,-0.388989,0.33981,-1.0401,-0.14326,0.234832,3.02302,-0.0730824,1.93824,-3.26134,-2.18914,3.18424,-2.21581,1.50645,-5.88445,
49,-0.0862921,0.865496,-0.732162,0.123732,0.0909915,-0.0170719,-0.159219,0.162774,0.0131707,-0.0477436,0.0680037,-0.569278,-0.0507526,-0.275462,2.85645,-0.00484485,-1.09482,-9.23774,6.93743,-8.4904,11.8567,-5.72175,-16.5302,
50,0.575099,0.879317,0.209888,-1,-0.69148,0.13226,-0.188162,0.0428293,-0.286327,0.369889,-0.447832,0.0889506,-0.202982,-0.532128,3.33641,-0.664243,-2.88271,-2.91138,6.34676,-8.28633,10.8409,-2.09614,2.45753,
51,0.700718,-0.699649,0.584848,-1,-0.860733,0.171414,-0.181014,-0.0302198,-0.058747,0.479406,-0.265031,0.00370898,-0.18611,-0.124578,3.15345,0.487385,-0.552515,8.04096,0.254433,7.16327,-8.46444,1.44375,10.5078,
52,-0.250538,-0.892593,0.541019,-1,0.23969,-0.0449809,-0.154948,0.0443633,0.416614,-0.125794,0.26987,-0.581216,-0.243366,0.315708,3.32602,0.238163,2.21238,8.04121,-13.6574,9.40129,-11.9222,-2.95104,6.04686,
53,-0.658901,-0.284704,-0.273043,0.115418,0.737351,-0.142014,-0.155573,0.15641,0.381665,-0.397169,0.524513,-1.03224,-0.118973,0.229205,2.92291,-0.0235197,1.47958,-4.14425,-0.122902,1.01298,-1.0328,2.52275,-6.20639,
54,0.00854836,0.867028,-0.636329,0.0775032,-0.00894655,0.00167855,-0.159341,0.138266,-0.0182338,0.00469427,0.0905614,-0.535839,-0.00707457,-0.280983,2.83007,-0.0252428,-1.35286,-9.18293,7.92071,-10.9012,11.9774,-5.69136,-16.4008,
55,0.66377,0.858981,0.0120939,-1,-0.847592,0.167929,-0.174952,0.0585859,-0.212111,0.469658,-0.423014,0.102606,-0.185615,-0.53714,3.39084,-0.282373,-1.67579,-0.658238,5.78834,-7.62549,10.1774,-3.72714,1.01072,
56,0.644144,-0.724331,0.109556,-1,-0.78859,0.153491,-0.170775,0.0112105,0.0693482,0.429272,-0.209529,-5.4315e-05,-0.24583,-0.134434,2.9749,0.063709,-0.71914,7.77518,-2.90896,7.51825,-8.744,0.140331,11.0341,
57,-0.335016,-0.898851,0.106295,-1,0.327565,-0.0615068,-0.172645,0.0648289,0.450886,-0.172011,0.134328,-0.621243,-0.268588,0.311901,3.08531,-0.145104,2.25584,6.17975,-8.05755,3.68111,-12.6037,-1.63613,5.90257,
58,-0.547309,0.0152015,-0.366439,0.172217,0.609339,-0.11557,-0.182216,0.190316,0.343664,-0.32321,0.224112,-1.05712,-0.0866773,0.211915,2.87035,-0.0872447,1.65456,-5.01381,-0.243075,-0.237033,0.794889,2.95957,-6.56207,
59,0.161074,0.917544,-0.709463,0.119555,-0.176935,0.0331988,-0.191258,0.160753,-0.059362,0.0928443,-0.0498688,-0.494679,-0.149119,-0.379994,2.88244,-0.234132,-1.68829,-8.72707,7.74495,-6.91979,13.8014,-4.65395,-14.5144,
60,0.647591,0.866884,0.0448145,-1,-0.808183,0.158106,-0.219296,0.0358882,-0.203324,0.44218,-0.44987,0.169332,-0.32917,-0.518435,3.38912,-0.436181,-2.54662,1.42255,6.04305,-6.2891,10.3706,-2.50015,3.28373,
61,0.720452,-0.805106,0.715658,-1,-0.889705,0.179617,-0.209272,-0.0368321,0.123306,0.502354,-0.231466,-0.00772938,-0.275624,-0.086933,2.81609,0.254218,-0.959357,7.96237,-1.58681,8.04087,-10.5489,2.77879,10.8985,
62,-0.167839,-0.907098,0.296444,-1,0.160761,-0.0301633,-0.189065,0.045938,0.483948,-0.0843552,0.323015,-0.655619,-0.268718,0.337408,3.23559,0.290546,2.80291,5.67158,-13.4526,9.83154,-12.4409,-2.07217,5.37784,
63,-0.609863,-0.0462977,-0.333658,0.166521,0.687451,-0.131421,-0.18015,0.186548,0.408794,-0.367543,0.472828,-1.05876,-0.151446,0.220608,3.08488,0.257422,1.97437,-3.38672,1.12032,-0.40311,0.994445,1.77132,-6.70052,
64,0.149599,0.898824,-0.698643,0.155038,-0.166497,0.0312398,-0.169057,0.182346,-0.00861396,0.0873657,0.00730744,-0.51155,-0.135251,-0.369806,2.86476,0.203922,-1.07049,-9.77859,8.53509,-10.8267,13.019,-3.33159,-15.1318,
65,0.614059,0.877297,0.0242829,-1,-0.776635,0.150744,-0.180514,0.0818559,-0.22826,0.421588,-0.438065,0.156239,-0.294875,-0.511569,3.46523,-0.25314,-2.23438,-0.874041,4.01189,-0.874384,10.7921,-1.90008,3.75475,
66,0.612037,-0.763809,0.599457,-1,-0.720467,0.138377,-0.173044,-0.014423,0.0381105,0.386996,-0.147434,0.0364058,-0.235465,-0.0799067,2.90201,0.152175,-1.82421,7.47779,-1.94788,7.66359,-9.34614,2.6728,10.634,
67,-0.217814,-0.909007,0.197245,-1,0.207215,-0.0388825,-0.150069,0.038288,0.391702,-0.10874,0.247539,-0.606803,-0.18556,0.323777,3.20542,0.296824,2.17625,5.97711,-11.7563,7.81158,-12.7619,-0.954256,4.9961,
68,-0.622847,-0.0927539,-0.0789491,0.1118,0.689138,-0.131772,-0.145857,0.154507,0.357491,-0.368524,0.361446,-1.03786,-0.0828837,0.209475,3.12763,0.0961591,1.50249,-3.10923,-0.508966,-1.34768,0.244345,0.739761,-6.47164,
69,0.0491585,0.876543,-0.757787,0.058985,-0.0514458,0.00965229,-0.149947,0.129489,-0.0407094,0.0269937,0.0643066,-0.502256,-0.021706,-0.280293,3.03805,-0.172599,-1.51064,-9.46225,8.07413,-6.52052,12.2518,-4.7716,-15.0105,
70,0.602908,0.877579,0.000935444,-1,-0.722738,0.138863,-0.183341,0.016629,-0.260226,0.388355,-0.433675,0.147114,-0.147709,-0.521879,3.56928,-0.670481,-2.53746,-0.744754,4.83473,-8.6897,10.8162,-3.02447,0.269283,
71,0.703567,-0.738682,0.0697821,-1,-0.857835,0.170634,-0.180386,-0.0437904,0.0118087,0.477226,-0.322836,0.0337955,-0.161516,-0.152842,3.20917,0.334923,-0.336753,8.0188,0.453167,5.18818,-9.35429,0.851265,10.5138,
72,-0.22934,-0.898261,0.545549,-1,0.220214,-0.0413233,-0.161981,0.0494137,0.443442,-0.115565,0.00262563,-0.602459,-0.247308,0.302988,3.41058,0.202149,2.91187,6.83993,-12.5808,4.44668,-12.9639,-3.52119,6.41527,
73,-0.665472,-0.0439074,-0.291993,0.170912,0.76233,-0.147516,-0.16082,0.18942,0.358584,-0.41256,0.369179,-1.05441,-0.148636,0.228642,3.21663,0.0494772,1.68077,-4.528,-0.851365,6.12245,0.702705,1.8137,-6.18449,
74,0.089581,0.914205,-0.154974,0.0996699,-0.0959527,0.0180028,-0.165446,0.149685,-0.0821677,0.0503469,0.11023,-0.4851,-0.100107,-0.344638,3.03907,-0.161524,-1.99568,-9.72199,9.27778,-9.13918,14.0882,-2.14974,-14.5558,
75,0.655132,0.836866,0.0381428,-1,-0.810571,0.158679,-0.19142,0.0172664,-0.27262,0.443783,-0.240159,0.177706,-0.206313,-0.500191,3.7082,-0.358992,-2.41243,1.05314,7.11565,-3.97454,10.0252,-1.4642,3.05147,
76,0.693034,-0.774127,0.577406,-1,-0.831812,0.163895,-0.183573,-0.0577252,0.106027,0.458373,-0.171801,0.0346021,-0.183459,-0.0632822,3.13154,0.198515,-1.05833,9.08807,-2.01829,3.93989,-9.64186,1.18033,10.9225,
77,-0.219676,-0.916095,0.429685,-1,0.205692,-0.0385967,-0.16761,0.0191913,0.492881,-0.10794,0.227647,-0.617496,-0.239361,0.348278,3.29112,0.116174,2.61251,5.7715,-12.9202,8.55131,-13.1967,-2.90457,4.97017,
78,-0.626204,-0.0411152,-0.0501532,0.119986,0.695601,-0.133121,-0.166895,0.158891,0.398466,-0.372296,0.478554,-1.06847,-0.145682,0.208155,3.17651,0.117177,1.80786,-4.17308,0.330522,1.7492,1.0579,1.23423,-7.2308,
79,0.110611,0.874703,-0.594009,0.0932166,-0.118715,0.0222737,-0.168393,0.146313,-0.0448654,0.0622911,0.15149,-0.498561,-0.0482036,-0.324696,2.96695,-0.0639375,-1.39102,-10.2565,8.68238,-8.56215,12.4386,-6.38397,-17.3558,
80,0.603811,0.867637,0.012881,-1,-0.734329,0.141359,-0.193486,0.0350995,-0.259058,0.395336,-0.390535,0.154522,-0.242055,-0.506718,3.60812,-0.523748,-2.43552,-0.229286,3.93358,-8.76631,10.5767,-2.16006,3.05719,
81,0.686484,-0.747883,0.413831,-1,-0.834342,0.164532,-0.184196,-0.0343161,0.0313865,0.460154,-0.332292,0.0258623,-0.212717,-0.0983909,3.15848,0.440345,-0.670048,8.06169,0.300871,5.75654,-9.56483,1.83433,10.2879,
82,-0.234645,-0.903231,0.447789,-1,0.224597,-0.0421462,-0.159673,0.0454451,0.442164,-0.117867,0.151569,-0.612328,-0.236652,0.316529,3.34565,0.30386,2.612,6.45171,-12.8047,8.41772,-12.7593,-2.41951,5.44202,
83,-0.658327,-0.0773583,-0.267725,0.145579,0.745042,-0.143692,-0.154345,0.173579,0.362601,-0.401862,0.439024,-1.05022,-0.122047,0.210982,3.13535,0.125975,1.55063,-4.32022,-0.538592,2.37569,0.615453,1.72673,-6.4767,
84,0.0502386,0.893989,-0.634746,0.0775832,-0.052945,0.00993357,-0.159015,0.138365,-0.0747549,0.0277804,0.0650864,-0.48203,-0.0143686,-0.302351,2.9702,-0.139983,-1.96812,-9.96727,8.89494,-9.91721,12.9705,-6.03564,-16.9334,
85,0.695025,0.849984,0.0299516,-1,-0.891429,0.180133,-0.173088,0.0451267,-0.227417,0.503798,-0.415937,0.153769,-0.195356,-0.493697,3.65301,-0.218955,-1.71277,0.880041,5.26568,-7.27904,9.9031,-1.81716,2.74094,
86,0.650817,-0.738919,0.392415,-1,-0.789924,0.153801,-0.163278,-0.00628924,0.114215,0.430138,-0.217788,0.0364537,-0.223773,-0.0686475,3.09569,0.173082,-0.840132,8.33852,-3.44846,7.74775,-9.04679,0.158842,10.8071,
87,-0.36395,-0.91822,0.100236,-1,0.351376,-0.0659953,-0.161019,0.0456253,0.46904,-0.184564,0.251835,-0.612504,-0.252732,0.337599,3.12183,-0.0835809,2.2773,5.15398,-8.30611,6.56415,-13.2437,-1.86719,4.87787,
88,-0.559665,0.0233152,-0.452364,0.144864,0.61735,-0.117166,-0.167979,0.173168,0.330573,-0.327672,0.298744,-1.06955,-0.0817401,0.19125,2.98092,-0.0249203,1.57909,-5.28554,-0.0610388,-2.66474,1.08844,2.56871,-7.32877,
89,0.259625,0.917138,-0.490891,0.123611,-0.294332,0.0552512,-0.168984,0.163046,-0.0336161,0.154517,-0.0719352,-0.495363,-0.113732,-0.37722,3.09907,-0.0148429,-1.00113,-8.06504,8.02091,-8.8602,13.7138,-4.32733,-13.9248,
90,0.634545,0.865913,0.0527705,-1,-0.813473,0.159379,-0.188058,0.0863703,-0.152699,0.44574,-0.401933,0.173572,-0.335754,-0.506355,3.59833,-0.393591,-1.67699,1.2299,3.45697,-3.58039,10.4809,-3.41983,3.23974,
91,0.625758,-0.802343,0.423194,-1,-0.756866,0.146299,-0.188419,0.00980178,0.11592,0.409155,-0.164823,0.0198863,-0.317288,-0.106647,2.81454,-0.00558067,-1.4702,6.49196,-1.88109,7.62136,-10.2827,2.40837,10.0925,
92,-0.231315,-0.91476,0.498757,-1,0.22393,-0.042021,-0.184277,0.0593824,0.447094,-0.117517,0.26091,-0.653034,-0.237542,0.293555,3.07312,-0.0630782,2.17352,5.57098,-11.045,6.79962,-13.0251,-0.079156,5.21045,
93,-0.576953,-0.0372308,-0.0372079,0.155351,0.641978,-0.122109,-0.191586,0.17962,0.375657,-0.341497,0.485135,-1.06462,-0.0838628,0.197148,3.01047,-0.0608354,1.59681,-3.75907,-0.117955,1.66261,1.11243,1.59513,-6.05925,
94,0.141253,0.904453,-0.710743,0.108668,-0.153663,0.0288313,-0.197452,0.154583,-0.0220147,0.0806302,0.16855,-0.492631,-0.146797,-0.358753,2.80952,-0.12238,-1.53662,-9.18389,8.13054,-8.56147,13.7602,-5.14837,-14.5516,
95,0.742578,0.823523,0.161928,-1,-0.971359,0.211847,-0.203745,0.0863826,-0.0940403,0.592537,-0.345616,0.127946,-0.366502,-0.517203,3.27741,0.0165309,-1.26167,1.92069,5.44663,-9.64972,9.33041,-2.9236,2.9897,
96,0.681013,-0.789726,0.422338,-1,-0.87498,0.175347,-0.18478,0.0568871,0.203831,0.490408,-0.211829,-0.0479942,-0.382066,-0.0884765,2.67723,0.361716,-0.334282,6.622,-4.52278,8.02703,-10.1161,1.05222,10.7889,
97,-0.459634,-0.899256,0.425947,-1,0.478928,-0.0902022,-0.173346,0.124406,0.485872,-0.252262,0.285724,-0.689798,-0.336753,0.322733,2.59943,-0.126302,1.80539,4.239,-15.4213,8.08984,-12.1745,0.0327892,5.17376,
98,-0.559515,-0.0695871,-0.43943,0.193348,0.631043,-0.119907,-0.183728,0.204955,0.307893,-0.335338,0.526083,-1.03721,-0.0346542,0.180565,2.3358,-0.126045,1.00431,-5.90937,4.58021,1.28565,0.949867,6.00831,-6.97884,
99,0.244877,0.915469,-0.502035,0.0916866,-0.272655,0.0511751,-0.190796,0.145725,-0.0742503,0.143117,0.0106333,-0.468847,-0.119043,-0.431604,2.47153,-0.0664592,-1.88752,-6.70978,9.78902,-11.6575,13.8642,-4.76872,-13.645,
100,0.678155,0.845768,0.00143362,-1,-0.857246,0.170477,-0.207244,0.0319261,-0.128758,0.476785,-0.432347,0.170188,-0.315023,-0.444279,2.93385,-0.323284,-2.25446,2.27648,3.7333,-4.8845,9.72055,-1.6431,4.7415,
101,0.699273,-0.794075,0.257213,-1,-0.84662,0.167676,-0.199964,-0.0506325,0.148326,0.46895,-0.261495,0.00198487,-0.281019,-0.0193024,2.28718,0.301745,-0.952904,5.81873,-0.514546,4.47975,-10.3667,2.11757,10.0787,
102,-0.16415,-0.895949,0.242451,-1,0.156428,-0.0293503,-0.171972,0.0396257,0.451477,-0.0820816,0.0698831,-0.653923,-0.268808,0.338328,2.71062,0.443905,2.89945,5.27147,-13.4078,6.81708,-12.6612,-1.60468,3.99901,
103,-0.665573,0.00656339,-0.350712,0.156728,0.758086,-0.14657,-0.156532,0.180463,0.368061,-0.409914,0.314237,-1.05775,-0.141477,0.185617,2.54326,0.323509,1.77515,-4.29594,-1.84186,1.76822,0.986066,1.94583,-6.88335,
104,0.112731,0.857217,-0.281288,0.118965,-0.122335,0.0229528,-0.151681,0.160313,-0.0697401,0.0641903,0.0116592,-0.492983,-0.00934532,-0.330766,2.48069,-0.0268635,-1.54706,-10.0593,9.82603,-8.45193,11.4066,-5.60016,-17.238,
