step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
61,0.963634,0.999156,4.14034e-07,-1,-1,-0.392465,-0.118418,0.012146,-0.248014,0.453607,0.301339,-0.348226,0.252854,-0.319229,5.22369,-0.632151,-4.14318,-12.6711,19.0637,-12.8702,21.3288,-8.96223,-9.35319,
62,0.997721,-0.892883,1,-1,-1,-0.535264,-0.13529,-0.0722185,-0.0709363,0.600278,-0.250309,0.200197,-0.173099,-0.421046,5.6718,-0.0743188,-0.683908,10.96,-3.79741,-6.49447,2.55341,-6.53598,2.04294,
63,-0.546467,-0.81681,1,-1,0.984742,-0.286773,-0.114132,-0.0114928,0.520334,-0.17216,0.14644,-0.21258,-0.381465,-0.238125,5.47122,0.518481,2.41904,9.53184,-13.5948,11.4052,-13.4978,-3.06917,3.75673,
64,-0.922451,0.994895,9.11002e-06,1,0.96134,-0.163508,-0.101016,0.143407,0.305596,-0.391306,0.702493,-1.05289,0.130152,-0.138137,4.19658,0.0373341,3.16864,-9.57992,0.655115,7.1227,-13.8392,13.7611,0.898679,
65,0.97374,0.998623,1.48907e-06,-1,-1,-0.348147,-0.126287,0.0440527,-0.280252,0.476628,0.278973,-0.344742,0.183546,-0.285801,5.4757,-0.682219,-4.27558,-11.3911,18.2602,-12.7992,21.596,-11.7145,-11.5396,
66,0.997775,-0.919088,1,-1,-1,-0.605874,-0.142462,-0.0488226,-0.0411283,0.601179,-0.251386,0.172627,-0.271527,-0.468261,5.87958,-0.0711116,-0.989407,11.7748,-3.88424,-5.95337,1.55657,-6.13413,0.985643,
67,-0.589543,-0.832387,1,-1,0.988473,-0.39258,-0.126786,-0.0114327,0.567187,-0.188833,0.200473,-0.276687,-0.42968,-0.319315,5.61616,0.287542,1.77859,9.8644,-14.3129,13.1342,-13.7813,-1.83407,3.4811,
68,-0.926505,0.996717,3.64854e-06,1,0.947308,-0.252399,-0.122306,0.118492,0.321655,-0.396182,0.74774,-1.08718,0.135274,-0.210767,4.2595,-0.101503,2.65932,-10.495,1.13893,6.07921,-12.7641,14.5527,1.34272,
69,0.987641,0.998656,1.57053e-06,-1,-1,-0.399179,-0.14944,0.00481171,-0.268802,0.522924,0.306654,-0.343371,0.199057,-0.324218,5.60474,-0.708117,-4.39326,-11.3379,18.345,-13.5423,21.8256,-12.0391,-11.2368,
70,0.998965,-0.919368,1,-1,-1,-0.643165,-0.165764,-0.0912457,-0.0197699,0.627441,-0.255341,0.180464,-0.271948,-0.492495,5.96377,-0.0772623,-1.04771,11.8522,-4.47946,-6.37395,1.5816,-6.36999,1.19992,
71,-0.367223,-0.803107,1,-1,0.989153,-0.417828,-0.139283,-0.0308399,0.583091,-0.110088,0.155082,-0.277049,-0.440556,-0.33797,5.77519,0.538671,2.29603,9.60858,-15.9628,13.5421,-14.0647,-1.93276,3.54399,
72,-0.947976,0.994757,1.25579e-05,1,0.956497,-0.270411,-0.122316,0.115896,0.382505,-0.425806,0.737997,-1.08585,0.129552,-0.225158,4.5143,0.140527,2.87338,-9.25894,-0.35971,6.70624,-12.6199,14.7651,1.44601,
73,0.966249,0.999358,3.31915e-07,-1,-1,-0.402876,-0.142796,0.0047663,-0.251329,0.459063,0.281997,-0.345879,0.215333,-0.326957,5.67848,-0.703224,-4.46876,-12.8922,18.8869,-13.3698,21.6557,-11.3541,-10.8509,
74,0.997395,-0.877686,1,-1,-1,-0.62399,-0.161427,-0.104383,-0.0770016,0.595207,-0.264821,0.18852,-0.246086,-0.480088,6.12613,-0.0864657,-1.27049,11.0274,-3.89809,-6.14614,1.87962,-6.41628,1.41518,
75,-0.386818,-0.858821,1,-1,0.991074,-0.39122,-0.129171,-0.0415392,0.565158,-0.116446,0.176232,-0.262738,-0.426735,-0.318302,5.8532,0.482268,1.9445,10.4665,-17.8848,14.9349,-13.9962,-2.09976,3.65111,
76,-0.954611,0.993389,2.16497e-05,0.999999,0.953752,-0.245878,-0.117835,0.0917385,0.409198,-0.436727,0.793402,-1.08227,0.133675,-0.205528,4.55877,0.0328296,2.75406,-8.7143,0.0791749,6.49964,-13.0383,14.5592,1.36653,
77,0.970098,0.999412,4.28778e-07,-1,-1,-0.247909,-0.144377,-0.0065351,-0.21445,0.467685,0.293272,-0.32703,0.335556,-0.207161,6.22378,-1.13582,-3.07078,-12.6361,18.4664,-14.3243,24.0571,1.64973,0.016905,
78,0.998407,-0.842184,1,-1,-1,-0.456391,-0.161919,-0.108472,-0.0663087,0.613181,-0.274637,0.277529,-0.18316,-0.365915,6.04747,-0.0382885,-1.08685,10.3638,-4.00671,-6.30135,2.69704,-7.24546,1.34905,
79,-0.366608,-0.841265,1,-1,0.990805,-0.248427,-0.127065,-0.0449171,0.548525,-0.109889,0.180961,-0.185604,-0.386695,-0.207577,5.69163,0.587371,2.06733,10.0562,-16.9951,14.7144,-14.8783,-2.51498,3.49083,
80,-0.953279,0.992452,2.76124e-05,0.999999,0.949615,-0.141598,-0.114275,0.0983228,0.392499,-0.434446,0.778097,-1.0758,0.149471,-0.119885,4.50093,-0.00208265,2.97821,-8.47102,-0.354386,6.22046,-14.4668,14.0008,0.692805,
81,0.96845,0.999304,6.0547e-07,-1,-1,-0.207073,-0.141913,0.00269724,-0.211593,0.463901,0.284519,-0.332645,0.307648,-0.174043,6.19474,-1.12984,-3.06209,-12.291,18.5507,-14.0058,23.8993,1.12578,-0.957883,
82,0.998649,-0.843355,1,-1,-1,-0.432379,-0.159718,-0.0967613,-0.0571378,0.618772,-0.269379,0.271441,-0.196387,-0.348592,6.01382,-0.0511051,-1.03493,10.3537,-3.81632,-6.11369,2.66146,-6.86326,1.07662,
83,-0.293287,-0.823267,1,-1,0.989113,-0.239692,-0.125465,-0.0328283,0.531429,-0.0867541,0.142386,-0.186751,-0.384729,-0.200543,5.77232,0.719624,2.37375,9.86661,-15.4655,13.5166,-14.7293,-2.39537,3.32919,
84,-0.953319,0.99061,4.99556e-05,0.999997,0.958527,-0.140099,-0.105401,0.118289,0.391091,-0.434514,0.730309,-1.06441,0.151709,-0.118633,4.63852,0.13563,3.05368,-7.87816,-1.16677,6.87201,-14.2511,13.9593,0.627605,
85,0.966714,0.999286,4.50233e-07,-1,-1,-0.326011,-0.124421,0.0188958,-0.206385,0.460067,0.287446,-0.358561,0.196825,-0.268786,5.76742,-0.662205,-4.07553,-12.5873,19.4133,-13.0847,21.301,-10.4888,-10.4662,
86,0.998965,-0.836336,1,-1,-1,-0.532675,-0.144938,-0.0710087,-0.0504964,0.627441,-0.252513,0.175482,-0.236512,-0.419278,6.22028,-0.149981,-0.834998,10.42,-3.55108,-6.16433,2.12672,-6.09952,1.30744,
87,-0.41478,-0.804826,1,-1,0.987569,-0.318942,-0.128729,-0.0189798,0.531862,-0.125668,0.180219,-0.2456,-0.408654,-0.263309,6.07209,0.388563,2.20436,9.87495,-13.2635,12.6445,-13.36,-2.29322,3.44777,
88,-0.914296,0.993935,2.24233e-05,0.999999,0.952157,-0.198995,-0.119415,0.126492,0.360419,-0.382018,0.729396,-1.05601,0.13428,-0.167428,4.82988,0.00148284,3.00822,-8.67919,-0.225796,6.38778,-13.18,14.2163,0.996655,
89,0.97144,0.999123,7.37441e-07,-1,-1,-0.373593,-0.143509,0.0270478,-0.230278,0.470881,0.276682,-0.33608,0.184959,-0.3051,5.81987,-0.552431,-4.48418,-12.0939,18.3809,-13.1229,22.7959,-12.8572,-11.7686,
90,0.997933,-0.859676,1,-1,-1,-0.63899,-0.156937,-0.0843633,-0.0509065,0.603897,-0.257785,0.210489,-0.278979,-0.489803,6.16676,0.012263,-1.38562,10.7397,-3.81387,-5.98273,1.62123,-5.87275,1.03614,
91,-0.319879,-0.827069,1,-1,0.989321,-0.416949,-0.123828,-0.0394192,0.552394,-0.0950377,0.164452,-0.259912,-0.42307,-0.337325,5.98012,0.657889,1.98017,10.0903,-15.2615,13.6486,-14.3412,-1.56414,3.58659,
92,-0.947292,0.9927,3.24268e-05,0.999999,0.954212,-0.264838,-0.103355,0.0935709,0.399475,-0.424739,0.740715,-1.0804,0.147513,-0.220718,4.78448,0.19866,2.67666,-8.31031,-0.911071,6.53299,-12.8911,14.5269,1.5129,
93,0.961859,0.99943,4.75152e-07,-1,-1,-0.255097,-0.123142,-0.0092951,-0.213608,0.450065,0.282042,-0.324918,0.338986,-0.212931,6.42737,-1.01344,-3.20067,-12.5334,18.283,-13.3963,24.0965,1.37748,0.166848,
94,0.99768,-0.8091,1,-1,-1,-0.393412,-0.144929,-0.0967614,-0.0726457,0.599612,-0.262191,0.264142,-0.139254,-0.319934,6.37885,-0.147182,-0.765364,10.1818,-3.76618,-6.15708,2.89462,-7.18239,1.89726,
95,-0.34383,-0.822062,1,-1,0.989391,-0.175935,-0.118852,-0.0262592,0.523017,-0.102599,0.158772,-0.170297,-0.363257,-0.148435,6.08106,0.505753,2.36647,10.1052,-15.2688,13.6935,-14.3176,-3.17339,3.48735,
96,-0.94924,0.992357,3.93024e-05,0.999998,0.954895,-0.0875146,-0.109949,0.125686,0.377966,-0.427807,0.738053,-1.05419,0.144918,-0.0743968,4.89559,-0.0920076,3.11821,-8.11801,-0.762767,6.58341,-14.6376,13.6073,0.28901,
97,0.970128,0.999265,5.27293e-07,-1,-1,-0.309784,-0.138235,0.0235945,-0.215618,0.467757,0.283669,-0.343121,0.165875,-0.256182,5.88295,-0.649096,-4.50997,-12.4293,19.3922,-13.1918,22.8158,-12.2269,-11.5549,
98,0.998923,-0.847342,1,-1,-1,-0.565695,-0.156809,-0.0874049,-0.0491221,0.626175,-0.255903,0.20877,-0.271356,-0.441625,6.25738,-0.0806144,-1.31179,10.6158,-3.69598,-6.09312,1.79755,-5.48442,0.92777,
99,-0.281999,-0.823136,1,-1,0.989571,-0.360414,-0.128625,-0.038936,0.553564,-0.0832705,0.172559,-0.248256,-0.409212,-0.29514,6.06416,0.553233,2.03414,10.1058,-15.6052,13.8121,-14.0995,-1.61475,3.45734,
100,-0.951307,0.992252,3.95443e-05,0.999998,0.951283,-0.226726,-0.11375,0.0964662,0.409445,-0.431155,0.743506,-1.06931,0.152148,-0.190052,4.86659,0.0749097,2.73291,-8.11187,-1.14562,6.32877,-13.0666,14.3071,1.25211,
101,0.960404,0.999481,4.00089e-07,-1,-1,-0.239001,-0.140272,-0.0014389,-0.207029,0.447248,0.279718,-0.327811,0.331262,-0.199985,6.46658,-1.14606,-3.12512,-12.7054,18.4597,-13.4126,23.88,1.15628,-0.172894,
102,0.997976,-0.808241,1,-1,-1,-0.427759,-0.15827,-0.10923,-0.0736363,0.604674,-0.262242,0.292605,-0.175104,-0.34523,6.26759,-0.0424151,-1.20199,10.0791,-3.71273,-6.12324,2.88272,-6.95531,1.48847,
103,-0.338443,-0.84223,1,-1,0.990792,-0.217839,-0.123801,-0.0529353,0.543993,-0.10089,0.19965,-0.167965,-0.36994,-0.182828,5.8784,0.571893,1.92212,10.2249,-16.4133,14.7039,-14.8902,-2.46139,3.5145,
104,-0.948358,0.991462,4.35618e-05,0.999998,0.952282,-0.116138,-0.112609,0.0867138,0.401906,-0.426406,0.782352,-1.06816,0.1593,-0.098541,4.72558,-0.0399746,2.97831,-8.01511,-0.0301528,6.39629,-14.7587,13.7294,0.560491,
105,0.973654,0.999304,6.99911e-07,-1,-1,-0.196485,-0.139756,-0.0033052,-0.187249,0.476405,0.291646,-0.339364,0.29845,-0.165368,6.37025,-1.07963,-2.90625,-12.1461,18.5681,-13.9994,23.6109,0.804218,-1.22746,
106,0.999183,-0.810263,1,-1,-1,-0.411427,-0.157212,-0.0937283,-0.0412437,0.634754,-0.264754,0.268356,-0.195663,-0.333268,6.1807,-0.0615129,-0.840482,10.033,-3.83173,-6.20344,2.79804,-6.69327,1.10566,
