step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
25,-0.0227401,0.00699957,0.0820285,0.871528,0.772251,-0.057888,1.20829,0.0423209,-0.0131696,0.00699968,0.835166,0.021212,0.0159227,-0.0027888,0.0543508,0.0206475,0.0963017,-0.409736,0.854216,-0.607049,0.0432927,0.0158496,0.194787,
26,-0.0230636,0.0112451,0.110403,0.871555,0.764182,-0.0319199,1.20841,0.0429232,-0.0149495,0.0112455,0.829162,0.0215534,0.0160164,-0.00125037,0.0131265,0.0101856,0.0558216,-0.0716865,0.268454,-0.846406,0.0397508,0.00840701,0.189601,
27,-0.0232351,0.0120539,0.12526,0.871565,0.760284,-0.012707,1.20845,0.0432425,-0.0147888,0.0120544,0.822244,0.0218235,0.0160401,0.000373121,-0.00662879,0.00147316,0.0260824,0.0901351,-0.0309656,-0.861394,0.0274059,-0.00123373,0.209802,
28,-0.023305,0.011182,0.130627,0.871562,0.759177,-0.00137198,1.20844,0.0433727,-0.0137758,0.0111825,0.81566,0.02199,0.0159942,0.00213769,-0.012225,-0.00382926,0.00833178,0.151705,-0.167067,-0.775928,0.014691,-0.00905883,0.225097,
29,-0.0233212,0.00961891,0.130163,0.871553,0.759679,0.00357976,1.2084,0.0434029,-0.0124972,0.0096192,0.809927,0.022066,0.0159004,0.00396473,-0.00968695,-0.00660965,0.000633781,0.162317,-0.212984,-0.655253,0.00498764,-0.0135151,0.226893,
30,-0.0233208,0.00789698,0.126429,0.87154,0.761017,0.00399962,1.20834,0.0434022,-0.0112402,0.00789714,0.80518,0.0220791,0.0157855,0.00574065,-0.0029243,-0.00755524,0.000121588,0.149469,-0.212171,-0.532418,-0.00113902,-0.0146964,0.2142,
31,-0.0233288,0.00628034,0.121126,0.871526,0.762705,0.00157745,1.20828,0.043417,-0.0101276,0.00628043,0.80137,0.0220558,0.0156723,0.00736298,0.00563215,-0.00725164,0.00409236,0.127854,-0.189716,-0.422279,-0.00426876,-0.0134272,0.190311,
32,-0.0233594,0.00487772,0.11536,0.871514,0.764449,-0.00232496,1.20823,0.043474,-0.00919484,0.00487776,0.798371,0.0220166,0.015576,0.00876319,0.0144869,-0.00622247,0.010381,0.105487,-0.160678,-0.329854,-0.00527075,-0.0106967,0.16002,
33,-0.0234187,0.00368534,0.109943,0.871504,0.766041,-0.0066175,1.20818,0.0435844,-0.00841963,0.00368535,0.796039,0.0219755,0.0155046,0.00990398,0.0225874,-0.00490033,0.0172419,0.0882348,-0.137012,-0.255176,-0.00491393,-0.00736507,0.126227,
34,-0.023507,0.00266687,0.105029,0.871496,0.767464,-0.0107256,1.20815,0.043749,-0.00776814,0.00266687,0.79424,0.0219399,0.0154599,0.010772,0.0298415,-0.00364591,0.0238475,0.0744564,-0.117183,-0.196402,-0.00396667,-0.0040929,0.0926227,
35,-0.0236226,0.00179516,0.100641,0.87149,0.768725,-0.0144035,1.20812,0.0439642,-0.00721668,0.00179516,0.792856,0.0219127,0.0154397,0.0113863,0.0362827,-0.00266343,0.0298791,0.0632257,-0.100385,-0.150933,-0.00288093,-0.00127533,0.0634108,
36,-0.0237628,0.00104779,0.0967306,0.871486,0.769843,-0.0176104,1.20811,0.0442252,-0.00674699,0.00104779,0.791792,0.0218939,0.0154395,0.0117965,0.0420049,-0.00202308,0.0353065,0.0540494,-0.086184,-0.116154,-0.00189343,0.000919773,0.0418433,
37,-0.0239251,0.00040506,0.0932291,0.871483,0.770841,-0.020399,1.20809,0.0445274,-0.00634381,0.00040506,0.790972,0.0218821,0.0154542,0.0120704,0.0471147,-0.00170381,0.040209,0.0466407,-0.0743123,-0.0897587,-0.00110098,0.00248714,0.0292182,
38,-0.0241075,0,0.0900756,0.87148,0.771735,-0.0228393,1.20808,0.0448671,-0.00599384,-0.000150947,0.790335,0.0218758,0.0154791,0.0122777,0.0517044,-0.00163819,0.0446639,0.0407826,-0.0645767,-0.0698302,-0.000517875,0.00351381,0.0247558,
39,-0.0243082,0,0.0871972,0.871477,0.77255,-0.024999,1.20807,0.0452409,-0.00568722,-0.000633547,0.789838,0.0218734,0.0155104,0.0124759,0.0558892,-0.00174976,0.0487383,0.035829,-0.0560242,-0.0548555,-0.00013112,0.00411963,0.02638,
40,-0.0245258,0,0.0844983,0.871473,0.773315,-0.0269473,1.20805,0.045646,-0.00542134,-0.00104468,0.789445,0.0218733,0.0155452,0.0127039,0.0598204,-0.00197336,0.0525139,0.030621,-0.0467663,-0.0436788,7.77683e-05,0.00442218,0.0317249,
41,-0.0247589,0,0.0819616,0.871469,0.774034,-0.0287146,1.20803,0.0460803,-0.00519805,-0.00137957,0.789129,0.0218743,0.0155815,0.0129826,0.0635255,-0.0022526,0.0560068,0.0251954,-0.0370008,-0.035346,0.000172511,0.00452105,0.0386722,
42,-0.0250065,0,0.0795708,0.871465,0.774715,-0.0303239,1.20801,0.0465413,-0.00501906,-0.00163465,0.788871,0.0218758,0.015618,0.0133187,0.0670304,-0.00254985,0.0592329,0.0195598,-0.0268382,-0.0291238,0.000194104,0.00448536,0.0458362,
43,-0.0252674,0,0.0773081,0.87146,0.77536,-0.0317968,1.20799,0.0470272,-0.00488604,-0.00180698,0.788656,0.0218772,0.0156538,0.0137106,0.0703609,-0.00284318,0.0622175,0.0137108,-0.0163255,-0.0244584,0.000168364,0.00436182,0.0524953,
44,-0.0255407,0,0.0751552,0.871454,0.775977,-0.0331552,1.20797,0.0475362,-0.00480072,-0.0018938,0.788474,0.0218783,0.0156883,0.014153,0.0735424,-0.0031221,0.0649945,0.00764048,-0.00546598,-0.0209384,0.000111914,0.00418281,0.058387,
45,-0.0258255,0,0.073094,0.871448,0.776568,-0.0344195,1.20794,0.0480666,-0.00476493,-0.00189224,0.788316,0.0218788,0.0157212,0.0146395,0.0765986,-0.00338358,0.0676017,0.0013378,0.00576622,-0.0182627,3.60705e-05,0.00397184,0.0635087,
46,-0.0261212,0,0.071108,0.871441,0.777139,-0.0356082,1.20791,0.0486173,-0.00478055,-0.00179916,0.788178,0.0218787,0.0157524,0.0151643,0.0795505,-0.00362893,0.0700759,-0.00521207,0.0174154,-0.0162127,-5.10131e-05,0.00374656,0.067975,
47,-0.0264273,0,0.0691829,0.871434,0.777693,-0.0367367,1.20788,0.0491874,-0.00484966,-0.00161102,0.788054,0.0218778,0.0157817,0.0157229,0.0824163,-0.00386168,0.0724497,-0.0120283,0.0295367,-0.01463,-0.000143284,0.00352014,0.071933,
48,-0.0267434,0,0.0673067,0.871427,0.778232,-0.0378169,1.20785,0.0497762,-0.00497446,-0.00132379,0.787941,0.0218762,0.0158093,0.0163116,0.0852113,-0.00408618,0.0747504,-0.0191346,0.0421912,-0.0134001,-0.000236293,0.00330202,0.0755208,
49,-0.0270693,0,0.0654695,0.871419,0.77876,-0.0388578,1.20782,0.0503832,-0.00515738,-0.000932962,0.787837,0.0218739,0.0158351,0.016928,0.0879482,-0.00430689,0.0769995,-0.0265583,0.0554428,-0.0124393,-0.000326914,0.00309842,0.078852,
50,-0.0274047,0,0.0636633,0.871411,0.779278,-0.0398657,1.20778,0.051008,-0.00540107,-0.000433498,0.787739,0.0218708,0.0158594,0.0175703,0.0906375,-0.00452801,0.0792134,-0.0343301,0.0693556,-0.0116858,-0.000413132,0.00291288,0.0820136,
51,-0.0277492,0.000157711,0.0625463,0.871402,0.779589,-0.0405641,1.20775,0.0516497,-0.0056959,0.000157711,0.787648,0.0218676,0.0158822,0.0182361,0.0922515,-0.00467551,0.080805,-0.0317276,0.0647762,-0.0102896,-9.72735e-05,0.00272627,0.083835,
52,-0.0280963,0.00051522,0.0626908,0.871394,0.779538,-0.0405401,1.20771,0.0522962,-0.00586057,0.00051522,0.787575,0.0218693,0.0159031,0.018905,0.0919851,-0.00469162,0.0808612,-0.0112241,0.0277169,-0.00826398,0.000387574,0.00247206,0.083804,
53,-0.0284439,0.000643677,0.0623362,0.871385,0.779649,-0.0406013,1.20767,0.0529437,-0.00590032,0.000643677,0.787515,0.0218718,0.0159212,0.0195822,0.0925599,-0.00478708,0.0810829,0.000105327,0.00653637,-0.0068434,0.000208888,0.0020445,0.0857079,
54,-0.0287931,0.00064799,0.0615924,0.871376,0.779875,-0.0408551,1.20763,0.0535943,-0.00587487,0.00064799,0.787463,0.0218719,0.0159359,0.0202782,0.0937372,-0.00492778,0.0816746,0.00555414,-0.00412653,-0.00597995,-0.000178043,0.00162564,0.0883884,
55,-0.0291458,0.000594358,0.0605893,0.871366,0.780174,-0.0413024,1.20759,0.0542512,-0.00582061,0.000594358,0.787417,0.0218688,0.0159476,0.0209958,0.095289,-0.00508762,0.0826349,0.00763498,-0.00852885,-0.00554967,-0.000549743,0.00130661,0.0910623,
56,-0.0295031,0.000520713,0.0594335,0.871357,0.780512,-0.0419014,1.20755,0.054917,-0.00575753,0.000520713,0.787373,0.0218631,0.0159573,0.0217332,0.0970458,-0.00525181,0.0838828,0.00795487,-0.00949301,-0.00541734,-0.000825362,0.00111017,0.0933692,
57,-0.0298663,0.000447096,0.0582015,0.871347,0.780867,-0.0426009,1.20751,0.0555937,-0.00569564,0.000447096,0.787329,0.0218557,0.0159659,0.0224871,0.0988945,-0.00541419,0.085321,0.00745491,-0.00874151,-0.00546351,-0.000995963,0.00102063,0.0952431,
58,-0.0302359,0.000382738,0.0569451,0.871336,0.781226,-0.043355,1.20747,0.0562822,-0.00563913,0.000382738,0.787284,0.0218472,0.0159741,0.0232545,0.100763,-0.00557356,0.0868632,0.00667376,-0.00730824,-0.00559405,-0.00108131,0.00100705,0.096768,
59,-0.0306122,0.000330605,0.055696,0.871326,0.781581,-0.0441286,1.20742,0.0569833,-0.00558903,0.000330605,0.787238,0.0218383,0.0159824,0.0240331,0.10261,-0.00573117,0.0884445,0.00588323,-0.00574985,-0.00574397,-0.0011091,0.00103732,0.0980802,
60,-0.0309953,0.000290532,0.0544705,0.871315,0.781927,-0.0448987,1.20737,0.0576971,-0.00554489,0.000290532,0.787191,0.0218294,0.015991,0.0248218,0.104415,-0.00588904,0.0900222,0.00519441,-0.00432144,-0.00587415,-0.00110447,0.00108524,0.0993079,
61,-0.0313851,0.000261029,0.0532757,0.871304,0.782265,-0.0456517,1.20733,0.0584234,-0.00550575,0.000261029,0.787143,0.0218205,0.0160001,0.0256203,0.106173,-0.00604893,0.0915719,0.00463785,-0.00311658,-0.00596524,-0.00108604,0.00113276,0.100543,
62,-0.0317814,0.000240218,0.0521131,0.871292,0.782592,-0.0463814,1.20728,0.0591619,-0.00547055,0.000240218,0.787094,0.0218118,0.0160094,0.0264289,0.107882,-0.006212,0.0930817,0.00420787,-0.00214858,-0.00601153,-0.00106573,0.00116951,0.101837,
63,-0.0321841,0.000226279,0.0509809,0.871281,0.782912,-0.0470859,1.20723,0.0599123,-0.00543836,0.000226279,0.787045,0.0218032,0.016019,0.0272482,0.109548,-0.00637877,0.0945482,0.00388539,-0.00139505,-0.00601571,-0.00105011,0.00119101,0.103207,
64,-0.032593,0.000217631,0.0498761,0.871268,0.783223,-0.0477663,1.20717,0.0606743,-0.0054084,0.000217631,0.786997,0.0217947,0.0160287,0.0280788,0.111174,-0.00654934,0.0959731,0.00364882,-0.000821155,-0.00598491,-0.00104199,0.0011968,0.104648,
65,-0.0330079,0.00021298,0.048795,0.871256,0.783528,-0.048425,1.20712,0.0614475,-0.00538007,0.00021298,0.786948,0.0217863,0.0160384,0.0289212,0.112767,-0.00672349,0.0973604,0.00347863,-0.000390956,-0.00592793,-0.00104184,0.0011887,0.106144,
66,-0.0334287,0.000211308,0.0477341,0.871243,0.783827,-0.0490651,1.20707,0.0622317,-0.00535289,0.000211308,0.786901,0.0217778,0.0160479,0.0297757,0.114331,-0.0069009,0.0987156,0.00335884,-7.23047e-05,-0.00585349,-0.00104889,0.00116966,0.107673,
67,-0.0338552,0.000211834,0.0466899,0.87123,0.784122,-0.0496898,1.20701,0.0630266,-0.00532651,0.000211834,0.786854,0.0217692,0.0160573,0.0306425,0.115872,-0.00708127,0.100044,0.00327706,0.000161538,-0.00576929,-0.00106179,0.00114282,0.109216,
68,-0.0342873,0.000213966,0.0456595,0.871217,0.784413,-0.0503017,1.20695,0.0638321,-0.00530068,0.000213966,0.786807,0.0217606,0.0160664,0.0315217,0.117392,-0.00726433,0.101351,0.00322399,0.00033187,-0.00568157,-0.00107909,0.00111111,0.110757,
69,-0.034725,0.000217266,0.0446404,0.871203,0.7847,-0.0509036,1.2069,0.0646479,-0.00527518,0.000217266,0.786762,0.0217517,0.0160753,0.0324132,0.118897,-0.0074499,0.102641,0.00319275,0.000455178,-0.00559503,-0.00109942,0.00107698,0.112285,
70,-0.0351682,0.000221408,0.0436304,0.871189,0.784985,-0.0514975,1.20683,0.065474,-0.00524987,0.000221408,0.786717,0.0217427,0.0160839,0.0333168,0.120388,-0.00763792,0.103917,0.0031783,0.000543977,-0.00551299,-0.00112169,0.00104232,0.113793,
71,-0.0356168,0.000226157,0.0426276,0.871174,0.785268,-0.052085,1.20677,0.0663103,-0.00522462,0.000226157,0.786672,0.0217335,0.0160922,0.0342325,0.121869,-0.00782838,0.105184,0.00317693,0.000607625,-0.00543761,-0.00114501,0.00100848,0.115276,
72,-0.0360709,0.000231339,0.0416304,0.87116,0.785548,-0.0526677,1.20671,0.0671567,-0.00519935,0.000231339,0.786629,0.0217241,0.0161002,0.0351598,0.123342,-0.00802135,0.106444,0.0031859,0.000653044,-0.00537011,-0.00116875,0.000976359,0.116732,
73,-0.0365303,0.00023683,0.0406375,0.871144,0.785828,-0.0532467,1.20664,0.0680131,-0.00517397,0.00023683,0.786585,0.0217145,0.016108,0.0360988,0.124807,-0.00821695,0.107698,0.00320316,0.000685307,-0.00531101,-0.00119249,0.000946496,0.118164,
74,-0.036995,0.000242541,0.0396477,0.871129,0.786107,-0.0538228,1.20658,0.0688795,-0.00514843,0.000242541,0.786543,0.0217048,0.0161156,0.0370491,0.126268,-0.00841531,0.10895,0.00322736,0.000708107,-0.00526039,-0.00121598,0.000919109,0.119575,
75,-0.0374651,0.000248407,0.0386597,0.871113,0.786384,-0.0543973,1.20651,0.069756,-0.00512267,0.000248407,0.7865,0.0216948,0.0161229,0.0380107,0.127726,-0.00861661,0.110201,0.00325787,0.000724106,-0.005218,-0.0012391,0.000894228,0.120978,
76,-0.0379405,0.000254381,0.0376726,0.871097,0.786662,-0.0549707,1.20644,0.0706424,-0.00509665,0.000254381,0.786458,0.0216847,0.0161301,0.0389835,0.129182,-0.00882099,0.111452,0.0032941,0.000735212,-0.00518351,-0.00126175,0.000871857,0.12238,
77,-0.0384213,0.00026043,0.0366855,0.87108,0.786939,-0.0555438,1.20637,0.0715389,-0.00507032,0.00026043,0.786416,0.0216743,0.0161371,0.0399675,0.130638,-0.00902863,0.112705,0.00333545,0.000742783,-0.00515644,-0.00128389,0.000851933,0.123782,
78,-0.0389074,0.00026653,0.0356976,0.871063,0.787216,-0.0561168,1.2063,0.0724454,-0.00504364,0.00026653,0.786375,0.0216638,0.0161439,0.0409627,0.132094,-0.00923969,0.11396,0.00338126,0.00074766,-0.00513301,-0.00130553,0.000834319,0.125187,
79,-0.0393989,0.000272657,0.034708,0.871045,0.787493,-0.0566904,1.20622,0.073362,-0.00501659,0.000272657,0.786333,0.0216531,0.0161506,0.0419692,0.133552,-0.00945455,0.11522,0.00342931,0.000749191,-0.005069,-0.00132691,0.00081883,0.126596,
80,-0.0398957,0.000278785,0.0337154,0.871027,0.787771,-0.0572649,1.20614,0.0742886,-0.00498916,0.000278785,0.786293,0.0216423,0.0161572,0.0429869,0.135014,-0.00967353,0.116484,0.00347728,0.000747815,-0.00493033,-0.00134809,0.000805298,0.128009,
81,-0.040398,0.000284898,0.0327195,0.871009,0.78805,-0.0578408,1.20607,0.0752254,-0.00496135,0.000284898,0.786253,0.0216313,0.0161637,0.044016,0.136481,-0.00989672,0.117755,0.00352459,0.000745318,-0.00472668,-0.00136893,0.000793577,0.129426,
82,-0.0409057,0.000290993,0.0317197,0.87099,0.788329,-0.0584183,1.20599,0.0761724,-0.00493316,0.000290993,0.786216,0.0216201,0.0161701,0.0450565,0.137953,-0.0101241,0.119032,0.00357195,0.00074328,-0.00448877,-0.00138932,0.000783503,0.130847,
83,-0.0414189,0.000297078,0.0307158,0.870971,0.78861,-0.0589975,1.2059,0.0771296,-0.00490459,0.000297078,0.786181,0.0216087,0.0161764,0.0461083,0.13943,-0.0103557,0.120315,0.00362078,0.000742526,-0.00425218,-0.00140921,0.000774877,0.13227,
84,-0.0419375,0.000303164,0.0297075,0.870951,0.788891,-0.0595785,1.20582,0.0780971,-0.00487562,0.000303164,0.786147,0.0215972,0.0161827,0.0471715,0.140914,-0.0105914,0.121605,0.00367265,0.000743118,-0.00404752,-0.00142866,0.000767486,0.133694,
85,-0.0424617,0.00030926,0.0286946,0.870931,0.789174,-0.0601615,1.20573,0.0790749,-0.00484622,0.00030926,0.786114,0.0215856,0.0161889,0.0482461,0.142404,-0.0108314,0.122902,0.00372889,0.000744595,-0.00389582,-0.00144779,0.000761125,0.135121,
86,-0.0429914,0.000315371,0.0276766,0.870911,0.789458,-0.0607466,1.20565,0.0800632,-0.00481635,0.000315371,0.786083,0.0215738,0.016195,0.0493321,0.143901,-0.0110756,0.124206,0.00379039,0.000746277,-0.00380801,-0.00146676,0.000755622,0.136549,
87,-0.0435266,0.000321496,0.0266529,0.87089,0.789743,-0.0613341,1.20556,0.0810619,-0.00478597,0.000321496,0.786052,0.0215618,0.0162011,0.0504296,0.145406,-0.0113243,0.125519,0.00385764,0.000747519,-0.00378707,-0.00148571,0.000750855,0.137981,
88,-0.0440675,0.000327629,0.025623,0.870868,0.79003,-0.0619242,1.20547,0.0820712,-0.00475503,0.000327629,0.786021,0.0215497,0.0162072,0.0515385,0.146921,-0.0115775,0.12684,0.00393077,0.000747863,-0.00383117,-0.00150474,0.00074675,0.139417,
89,-0.044614,0.000333763,0.0245862,0.870846,0.790318,-0.0625173,1.20537,0.083091,-0.00472349,0.000333763,0.785989,0.0215374,0.0162133,0.0526589,0.148445,-0.0118355,0.12817,0.00400972,0.000747097,-0.00393684,-0.00152391,0.000743277,0.140858,
90,-0.0451662,0.000339888,0.023542,0.870824,0.790609,-0.0631137,1.20528,0.0841216,-0.00469128,0.000339888,0.785956,0.0215249,0.0162193,0.0537909,0.14998,-0.0120984,0.129511,0.00409438,0.000745237,-0.00410154,-0.00154326,0.000740438,0.142304,
91,-0.0457242,0.000345996,0.0224896,0.870801,0.790901,-0.0637138,1.20518,0.0851629,-0.00465839,0.000345996,0.785922,0.0215123,0.0162253,0.0549345,0.151526,-0.0123662,0.130862,0.00418473,0.000742462,-0.00432546,-0.00156276,0.00073825,0.143755,
92,-0.0462879,0.000352081,0.0214286,0.870777,0.791196,-0.064318,1.20508,0.086215,-0.00462474,0.000352081,0.785885,0.0214996,0.0162313,0.0560896,0.153085,-0.0126392,0.132225,0.00428093,0.000739068,-0.00461312,-0.00158241,0.000736733,0.145213,
93,-0.0468574,0.000358141,0.0203586,0.870753,0.791493,-0.0649264,1.20498,0.0872781,-0.0045903,0.000358141,0.785846,0.0214867,0.0162373,0.0572565,0.154658,-0.0129174,0.133601,0.00438383,0.000735755,-0.0049858,-0.00160209,0.000735898,0.146677,
94,-0.0474328,0.000364179,0.0192792,0.870729,0.791792,-0.0655394,1.20487,0.0883523,-0.00455501,0.000364179,0.785804,0.0214736,0.0162432,0.0584351,0.156243,-0.0132007,0.134989,0.00449467,0.000732844,-0.0054673,-0.00162178,0.000735733,0.148146,
95,-0.0480141,0.000370196,0.0181899,0.870704,0.792094,-0.0661572,1.20477,0.0894376,-0.0045188,0.000370196,0.785757,0.0214604,0.0162492,0.0596255,0.157843,-0.0134893,0.13639,0.00461398,0.00072986,-0.00606179,-0.00164155,0.000736205,0.149621,
96,-0.0486014,0.000376189,0.0170901,0.870678,0.792399,-0.0667801,1.20466,0.0905342,-0.0044816,0.000376189,0.785704,0.021447,0.0162552,0.0608277,0.159459,-0.0137835,0.137806,0.00474175,0.00072626,-0.0067627,-0.0016615,0.000737283,0.151104,
97,-0.0491947,0.00038309,0.016042,0.870652,0.792688,-0.0673917,1.20455,0.0916419,-0.00444222,0.00038309,0.785616,0.0214336,0.0162612,0.0620406,0.160995,-0.0140375,0.139169,0.00518608,0.000938298,-0.0153015,-0.00164924,0.000738648,0.152301,
98,-0.0497935,0.000392361,0.0150738,0.870626,0.792955,-0.067973,1.20443,0.0927601,-0.00439737,0.000392361,0.785419,0.0214204,0.0162672,0.0632617,0.162413,-0.014237,0.140434,0.00612215,0.00129051,-0.0340554,-0.00161386,0.000733197,0.153139,
