step,action0,action1,action2,action3,action4,action5,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,
29,-0.00397705,0,0.503775,0.765968,0.991329,0.0301278,1.20942,0.00727406,0.00916504,0.0038949,0.806501,0.0104442,0.0161637,0.341843,0.0409708,-0.000838554,-0.0560573,-0.0896214,-0.0383349,-0.0294434,0.0897797,0.0310026,-3.33969,
30,-0.00373691,0,0.501508,0.766269,0.991329,0.0288691,1.20941,0.00683482,0.00844664,0.00358777,0.806282,0.0111645,0.016418,0.314873,0.0444635,-0.000868467,-0.053688,-0.0899476,-0.0384517,-0.0252102,0.0902053,0.0324832,-3.40042,
31,-0.0035075,0,0.499126,0.766571,0.991329,0.0274616,1.2094,0.00641524,0.00772644,0.00327956,0.806091,0.0118875,0.0166835,0.287418,0.0481141,-0.000746891,-0.0511512,-0.0900908,-0.0386009,-0.0226545,0.0904889,0.0338195,-3.46079,
32,-0.00328943,0,0.496636,0.766873,0.991329,0.0259804,1.2094,0.00601638,0.00700542,0.00297007,0.805915,0.0126126,0.0169591,0.259478,0.0519076,-0.00058221,-0.0485072,-0.0901662,-0.0387718,-0.0212,0.0907098,0.034989,-3.52143,
33,-0.00308311,0,0.494037,0.767176,0.991329,0.0244591,1.2094,0.00563902,0.00628385,0.00265916,0.805747,0.0133393,0.0172434,0.231051,0.055844,-0.000434929,-0.045774,-0.0902331,-0.0389527,-0.020462,0.0909051,0.0359815,-3.58254,
34,-0.00288895,0,0.491322,0.76748,0.991329,0.0229052,1.20939,0.00528389,0.00556168,0.00234679,0.805583,0.0140675,0.0175349,0.202133,0.0599308,-0.000331133,-0.0429463,-0.0903159,-0.039133,-0.0201897,0.0910884,0.0368015,-3.64417,
35,-0.00270709,0,0.48852,0.767784,0.991329,0.0213873,1.20939,0.00495126,0.00483841,0.00203286,0.80542,0.0147976,0.0178327,0.172723,0.0641218,-0.000254304,-0.0401669,-0.0905241,-0.0393525,-0.0202342,0.0913903,0.0375592,-3.70516,
36,-0.00253728,0,0.485621,0.76809,0.991329,0.0198935,1.20939,0.00464069,0.00411294,0.00171702,0.805256,0.0155306,0.0181362,0.14283,0.0684299,-0.000204004,-0.0374139,-0.0908536,-0.0396042,-0.0204719,0.0917896,0.0382301,-3.76483,
37,-0.00237782,0,0.482997,0.768395,0.991329,0.0194112,1.20939,0.00434902,0.00338733,0.00138835,0.80509,0.0162646,0.0184437,0.112463,0.0723051,-0.000177653,-0.0365697,-0.0896208,-0.0462117,-0.0204305,0.0908956,0.038254,-3.8248,
38,-0.00220423,0,0.481481,0.768687,0.991329,0.0233938,1.20939,0.00403154,0.00267825,0.000934515,0.804929,0.0169667,0.0187406,0.0816331,0.0745328,-0.000170901,-0.0442286,-0.0892244,-0.0673009,-0.0193451,0.0833768,0.0354723,-3.88174,
39,-0.00198748,0,0.479794,0.768945,0.991329,0.0291776,1.20938,0.00363509,0.00194849,0.000314753,0.804781,0.0175856,0.0190024,0.0505539,0.0770043,-0.000246954,-0.0552824,-0.0936066,-0.087797,-0.0175326,0.070979,0.029885,-3.88795,
40,-0.00172604,0,0.477294,0.769158,0.991329,0.0337647,1.20938,0.00315692,0.0011864,-0.000467674,0.804647,0.0180988,0.0192134,0.0197055,0.0806493,-0.000390963,-0.0640355,-0.0965504,-0.108106,-0.0156555,0.0573787,0.02304,-3.82445,
41,-0.00143546,0,0.473904,0.769328,0.991329,0.0360031,1.20938,0.00262545,0.000417606,-0.0014156,0.804526,0.0185059,0.0193702,-0.0104171,0.0855594,-0.000550208,-0.0683325,-0.0949176,-0.129286,-0.014367,0.0446809,0.0164638,-3.70656,
42,-0.00114372,0,0.467296,0.769457,0.991329,0.0257212,1.20937,0.00209186,-0.000301289,-0.00254096,0.804411,0.0188168,0.0194765,-0.0391111,0.0950285,-0.00035223,-0.0490882,-0.0684269,-0.152496,-0.0140284,0.0314351,0.00756808,-3.0865,
43,-0.00113612,0,0.452006,0.769534,0.991329,-0.0218381,1.20937,0.00207796,-0.000421898,-0.00387218,0.804289,0.0190026,0.0194816,-0.0555193,0.116442,0.000410999,0.0406055,0.0337812,-0.181145,-0.0158953,0.017088,-0.00357245,-1.19505,
44,-0.00144822,0,0.444323,0.769582,0.991329,-0.0503175,1.20938,0.00264879,0.000186117,-0.00547191,0.804126,0.0191186,0.0194779,-0.0607543,0.126951,0.00102328,0.0941306,0.0961749,-0.195895,-0.0239351,0.0086004,0.00146558,-0.214125,
45,-0.00190623,0,0.438925,0.76958,0.991329,-0.0609438,1.20939,0.00348649,0.000819425,-0.00665951,0.803898,0.019114,0.019508,-0.060346,0.134241,0.00134645,0.113969,0.0605419,-0.100546,-0.0315368,-0.00757934,0.00575246,0.259872,
46,-0.00243607,0,0.436219,0.769546,0.991329,-0.0680989,1.2094,0.00445557,0.0011696,-0.00712465,0.803629,0.0190314,0.0195741,-0.0573462,0.137866,0.00120805,0.127667,0.0292434,-0.0205388,-0.0341988,-0.0113359,0.0104844,0.459201,
47,-0.00301531,0,0.435947,0.769513,0.991329,-0.07252,1.20941,0.005515,0.00131843,-0.0070587,0.803359,0.0189516,0.0196755,-0.053406,0.13823,0.000847249,0.136404,0.00953167,0.033053,-0.0326525,-0.00793999,0.0144454,0.510263,
48,-0.0036216,0,0.437467,0.769496,0.991329,-0.0742351,1.20941,0.00662392,0.00134225,-0.00665104,0.803114,0.0189098,0.019802,-0.0493841,0.136196,0.000399389,0.140092,-0.00253692,0.0658431,-0.0281456,-0.00241485,0.0167659,0.488285,
49,-0.00423449,0,0.440152,0.769496,0.991329,-0.0737257,1.20942,0.00774492,0.00129096,-0.00604661,0.802914,0.0189118,0.0199395,-0.0456754,0.132591,-6.45999e-05,0.139569,-0.00957673,0.0830647,-0.0219023,0.00275646,0.0173209,0.436457,
50,-0.004838,0,0.443476,0.769512,0.991329,-0.0716146,1.20941,0.00884878,0.00119756,-0.00535164,0.802768,0.0189501,0.020075,-0.0424169,0.128101,-0.000502678,0.135978,-0.0132805,0.0891476,-0.0149932,0.00658071,0.0164011,0.377837,
51,-0.00542119,0,0.44704,0.769538,0.991329,-0.0684987,1.20941,0.00991547,0.00108393,-0.00464028,0.802677,0.0190128,0.0201986,-0.0396137,0.123254,-0.000888246,0.130431,-0.0147807,0.0876925,-0.00824765,0.00886088,0.0144578,0.323417,
52,-0.0059776,0,0.450565,0.76957,0.991329,-0.0648766,1.2094,0.0109332,0.000964421,-0.00396108,0.802638,0.019088,0.020304,-0.0372127,0.118425,-0.0012057,0.123862,-0.0148531,0.0815121,-0.00222804,0.00978051,0.0119479,0.277379,
53,-0.00650441,0,0.453876,0.769602,0.991329,-0.0611351,1.20939,0.0118968,0.000848464,-0.00334334,0.802643,0.0191663,0.0203883,-0.0351434,0.113859,-0.00144887,0.117002,-0.0139329,0.0725699,0.00275261,0.00968663,0.00926078,0.24034,
54,-0.00700154,0,0.456879,0.769633,0.991329,-0.0575379,1.20938,0.0128061,0.000742973,-0.00280363,0.802682,0.019241,0.0204515,-0.0333376,0.109691,-0.0016194,0.110352,-0.0122889,0.0622018,0.0065798,0.00892907,0.00668175,0.211294,
55,-0.00747059,0,0.459529,0.769661,0.991329,-0.0542333,1.20936,0.013664,0.000652381,-0.00234875,0.802748,0.019308,0.020495,-0.0317374,0.105991,-0.00172509,0.104201,-0.0102635,0.0515186,0.0092779,0.00777299,0.00438104,0.188712,
56,-0.00791411,0,0.461814,0.769685,0.991329,-0.0512987,1.20935,0.0144753,0.000578464,-0.00197768,0.802831,0.0193647,0.0205216,-0.0302975,0.102784,-0.0017781,0.0987031,-0.00816341,0.0413534,0.0109607,0.00642219,0.0024418,0.171095,
57,-0.00833514,0,0.463745,0.769704,0.991329,-0.0487659,1.20933,0.0152454,0.000520898,-0.00168395,0.802924,0.0194104,0.0205343,-0.0289834,0.100063,-0.00179226,0.0939314,-0.00620401,0.0322449,0.0117889,0.00503221,0.000888407,0.157178,
58,-0.00873691,0,0.465347,0.769718,0.991329,-0.0466361,1.20932,0.0159804,0.00047801,-0.00145783,0.80302,0.0194453,0.0205361,-0.0277697,0.0977964,-0.00178087,0.0898989,-0.00451037,0.0244796,0.0119387,0.0037147,-0.000292156,0.145976,
59,-0.00912259,0,0.466653,0.769728,0.991329,-0.044888,1.20931,0.0166859,0.00044737,-0.00128801,0.803115,0.0194701,0.0205299,-0.0266377,0.0959429,-0.00175608,0.0865753,-0.00315156,0.0181725,0.0115807,0.00253915,-0.00113626,0.136769,
60,-0.00949519,0,0.467701,0.769735,0.991329,-0.0434886,1.20929,0.0173674,0.000426234,-0.00116289,0.803206,0.0194862,0.0205182,-0.0255735,0.094453,-0.00172796,0.0839069,-0.00213344,0.0132874,0.0108688,0.0015462,-0.00169093,0.129051,
61,-0.0098574,0,0.468528,0.769739,0.991329,-0.0423977,1.20928,0.01803,0.000412017,-0.00107162,0.803289,0.0194952,0.0205031,-0.0245667,0.0932744,-0.00170317,0.0818239,-0.0014161,0.00967977,0.0099335,0.000752504,-0.00200641,0.122472,
62,-0.0102116,0,0.469171,0.76974,0.991329,-0.041571,1.20926,0.018678,0.000402528,-0.00100473,0.803365,0.0194987,0.0204863,-0.0236091,0.0923556,-0.00168557,0.0802459,-0.000945568,0.00715795,0.00888014,0.000153795,-0.00213271,0.116795,
63,-0.0105599,0,0.469665,0.76974,0.991329,-0.0409631,1.20925,0.0193151,0.000396006,-0.00095435,0.803432,0.0194981,0.0204691,-0.0226941,0.0916491,-0.00167693,0.0790893,-0.000667877,0.00551926,0.00778987,-0.000268584,-0.00211685,0.111863,
64,-0.0109039,0,0.47004,0.769739,0.991329,-0.0405311,1.20924,0.0199443,0.000391107,-0.000914202,0.80349,0.0194947,0.0204525,-0.0218162,0.0911129,-0.00167769,0.0782732,-0.000534673,0.00456989,0.006722,-0.000541067,-0.0020007,0.107564,
65,-0.0112449,0,0.470321,0.769736,0.991329,-0.0402338,1.20922,0.0205681,0.000386837,-0.000879493,0.80354,0.0194897,0.0204371,-0.0209708,0.0907103,-0.00168751,0.0777199,-0.000506078,0.00413132,0.00571714,-0.000691824,-0.00181905,0.103735,
66,-0.0115839,0,0.47053,0.769734,0.991329,-0.0400367,1.20921,0.0211883,0.000382494,-0.000846768,0.803582,0.0194838,0.0204234,-0.0201547,0.0904116,-0.00170556,0.0773633,-0.000548946,0.00405098,0.00480066,-0.000749544,-0.00160127,0.100283,
67,-0.0119217,0,0.470681,0.769732,0.991329,-0.0399134,1.2092,0.0218063,0.000377619,-0.000813663,0.803617,0.0194778,0.0204115,-0.0193647,0.0901945,-0.00173085,0.077153,-0.000635925,0.00420892,0.00398538,-0.000741486,-0.00137107,0.0972347,
68,-0.0122588,0,0.470787,0.769729,0.991329,-0.0398442,1.20918,0.022423,0.000371946,-0.000778651,0.803647,0.019472,0.0204014,-0.0185974,0.0900426,-0.00176228,0.0770508,-0.000746058,0.00451429,0.00327421,-0.000690833,-0.00114542,0.0946345,
69,-0.0125957,0,0.470857,0.769727,0.991329,-0.0398143,1.20917,0.0230392,0.000365352,-0.000740834,0.80367,0.0194667,0.0203931,-0.0178491,0.0899433,-0.00179882,0.0770279,-0.000864502,0.00490051,0.00266317,-0.000615841,-0.000935154,0.0925039,
70,-0.0129326,0,0.470895,0.769725,0.991329,-0.0398128,1.20915,0.0236555,0.00035781,-0.000699763,0.803689,0.0194621,0.0203863,-0.017116,0.0898879,-0.00183956,0.0770626,-0.00098164,0.00532048,0.00214399,-0.000530005,-0.000746299,0.0908305,
71,-0.0132697,0,0.470908,0.769723,0.991329,-0.0398312,1.20914,0.0242723,0.000349356,-0.000655306,0.803705,0.0194581,0.020381,-0.0163947,0.0898695,-0.00188374,0.0771386,-0.00109193,0.00574222,0.00170621,-0.000442714,-0.000581396,0.0895732,
72,-0.0136072,0,0.470898,0.769722,0.991329,-0.0398638,1.20912,0.0248898,0.000340057,-0.000607537,0.803717,0.0194549,0.020377,-0.0156819,0.0898836,-0.00193076,0.0772442,-0.00119275,0.00614519,0.00133862,-0.000360066,-0.000440666,0.0886732,
73,-0.0139452,0,0.470868,0.769721,0.991329,-0.0399064,1.20911,0.0255082,0.00032999,-0.000556659,0.803726,0.0194523,0.0203739,-0.0149752,0.0899269,-0.00198017,0.0773712,-0.00128339,0.00651732,0.0010302,-0.000285663,-0.000322883,0.0880656,
74,-0.0142838,0,0.470819,0.76972,0.991329,-0.0399563,1.20909,0.0261277,0.000319237,-0.000502945,0.803733,0.0194502,0.0203717,-0.0142723,0.0899974,-0.00203163,0.0775142,-0.00136425,0.00685263,0.000770702,-0.000221296,-0.000225998,0.087688,
75,-0.0146231,0,0.470752,0.769719,0.991329,-0.040012,1.20908,0.0267484,0.000307872,-0.0004467,0.803739,0.0194486,0.0203702,-0.0135718,0.0900938,-0.00208491,0.0776701,-0.00143633,0.00714949,0.00055091,-0.000167501,-0.00014755,0.0874855,
76,-0.014963,0,0.470667,0.769719,0.991329,-0.040073,1.20906,0.0273704,0.000295959,-0.000388227,0.803742,0.0194474,0.0203693,-0.0128723,0.0902155,-0.00213989,0.0778376,-0.00150084,0.00740912,0.000362792,-0.000123984,-8.49429e-05,0.0874135,
77,-0.0153038,0,0.470564,0.769719,0.991329,-0.0401391,1.20904,0.0279937,0.000283556,-0.000327813,0.803744,0.0194465,0.0203688,-0.012173,0.0903623,-0.00219647,0.0780166,-0.00155901,0.00763462,0.000199497,-8.99352e-05,-3.56234e-05,0.087437,
78,-0.0156453,0,0.470444,0.769718,0.991329,-0.0402109,1.20902,0.0286186,0.000270707,-0.000265714,0.803745,0.0194459,0.0203687,-0.0114732,0.0905344,-0.00225463,0.0782078,-0.00161199,0.00783012,5.53037e-05,-6.42641e-05,2.80688e-06,0.0875307,
79,-0.0159876,0,0.470306,0.769718,0.991329,-0.040289,1.20901,0.029245,0.000257451,-0.000202153,0.803745,0.0194454,0.0203689,-0.0107725,0.0907319,-0.00231439,0.0784124,-0.0016608,0.00800022,-7.44667e-05,-4.57564e-05,3.25221e-05,0.0876762,
80,-0.0163309,0,0.47015,0.769718,0.991329,-0.0403742,1.20899,0.0298732,0.000243816,-0.000137314,0.803744,0.0194451,0.0203692,-0.0100704,0.0909551,-0.00237577,0.078632,-0.00170631,0.00814957,-0.000193567,-3.31874e-05,5.54341e-05,0.0878615,
81,-0.0166752,0,0.469976,0.769718,0.991329,-0.0404673,1.20897,0.0305031,0.000229826,-7.13444e-05,0.803742,0.0194448,0.0203697,-0.00936679,0.0912045,-0.00243885,0.0788681,-0.00174925,0.00828259,-0.000304947,-2.53945e-05,7.31778e-05,0.0880788,
82,-0.0170206,0,0.469783,0.769718,0.991329,-0.040569,1.20895,0.031135,0.0002155,-4.35978e-06,0.803739,0.0194446,0.0203704,-0.00866129,0.0914802,-0.00250371,0.0791222,-0.00179025,0.0084033,-0.00041087,-2.13205e-05,8.71143e-05,0.0883235,
83,-0.0173651,0,0.469795,0.769717,0.991329,-0.0402201,1.20893,0.0317654,0.000206845,4.67237e-05,0.803736,0.019442,0.0203701,-0.00795444,0.0914632,-0.0025562,0.0785056,-0.000413782,0.00450619,-0.000325318,-0.000605748,-0.000150804,0.0884232,
84,-0.0177075,0,0.469678,0.769714,0.991329,-0.0400453,1.20891,0.032392,0.00020677,7.2664e-05,0.803734,0.0194353,0.0203679,-0.00724405,0.0916315,-0.00262577,0.0782297,0.000337672,0.0021959,-0.000269199,-0.00101977,-0.00036841,0.0891464,
85,-0.0180494,0,0.469462,0.76971,0.991329,-0.0400171,1.20889,0.0330177,0.000210982,8.48801e-05,0.803731,0.0194259,0.0203643,-0.00652748,0.0919395,-0.00270149,0.0782355,0.00069561,0.000981614,-0.000291259,-0.00127944,-0.000519123,0.0899537,
86,-0.0183918,0,0.469181,0.769705,0.991329,-0.0400915,1.20886,0.0336442,0.000217128,9.02e-05,0.803729,0.019415,0.0203597,-0.00580512,0.0923416,-0.00277777,0.0784361,0.000842236,0.000413479,-0.000387337,-0.00142843,-0.000600856,0.0906065,
87,-0.0187354,0,0.468855,0.769701,0.991329,-0.0402346,1.20884,0.0342729,0.000223966,9.25872e-05,0.803725,0.0194032,0.0203548,-0.00507843,0.0928073,-0.00285324,0.0787667,0.000880624,0.000212552,-0.000534417,-0.00150306,-0.000627486,0.0910654,
88,-0.0190805,0,0.468497,0.769695,0.991329,-0.0404224,1.20882,0.0349045,0.00023088,9.42425e-05,0.80372,0.0193909,0.0203498,-0.00434876,0.0933176,-0.00292851,0.079182,0.000867691,0.000208847,-0.000707884,-0.00153113,-0.00061675,0.0913793,
89,-0.0194277,0,0.468117,0.76969,0.991329,-0.0406385,1.20879,0.0355398,0.000237595,9.63034e-05,0.803713,0.0193786,0.020345,-0.00361695,0.0938604,-0.00300446,0.0796518,0.000833997,0.000301208,-0.000888435,-0.00153249,-0.000584449,0.091619,
90,-0.0197769,0,0.467718,0.769685,0.991329,-0.0408727,1.20877,0.0361789,0.000244014,9.92829e-05,0.803705,0.0193663,0.0203405,-0.00288336,0.0944284,-0.00308085,0.0801568,0.000795468,0.000431271,-0.00106371,-0.00152046,-0.000542256,0.0918423,
91,-0.0201284,0,0.467304,0.76968,0.991329,-0.0411188,1.20874,0.0368222,0.000250133,0.000103341,0.803696,0.0193542,0.0203363,-0.00214791,0.0950171,-0.00315776,0.0806848,0.000759645,0.000567141,-0.00122667,-0.00150347,-0.000498008,0.0920909,
92,-0.0204822,0,0.466878,0.769675,0.991329,-0.0413729,1.20872,0.0374697,0.000255986,0.000108454,0.803685,0.0193422,0.0203325,-0.00141029,0.0956241,-0.00323559,0.0812291,0.000729522,0.000692805,-0.00137419,-0.00148649,-0.000456426,0.0923899,
93,-0.0208385,0,0.466438,0.76967,0.991329,-0.0416329,1.20869,0.0381217,0.000261624,0.000114506,0.803673,0.0193303,0.020329,-0.000670053,0.0962482,-0.00331473,0.0817858,0.000705779,0.000801452,-0.00150588,-0.00147218,-0.000419928,0.0927504,
94,-0.0211972,0,0.465987,0.769665,0.991329,-0.0418979,1.20867,0.0387782,0.000267096,0.000121353,0.803661,0.0193185,0.0203258,7.33179e-05,0.0968887,-0.00339553,0.0823533,0.000688011,0.000891359,-0.00162296,-0.00146171,-0.000389384,0.0931732,
95,-0.0215583,0,0.465524,0.76966,0.991329,-0.0421675,1.20864,0.0394392,0.000272447,0.000128847,0.803647,0.0193067,0.0203228,0.0008203,0.0975456,-0.00347821,0.0829311,0.000675394,0.00096342,-0.00172745,-0.00145537,-0.000364721,0.0936533,
96,-0.021922,0,0.465049,0.769656,0.991329,-0.0424416,1.20861,0.0401049,0.000277715,0.000136854,0.803633,0.019295,0.02032,0.00157132,0.0982187,-0.00356289,0.0835192,0.000667011,0.00101971,-0.00182161,-0.00145296,-0.000345355,0.0941828,
97,-0.0222883,0,0.464562,0.769651,0.991329,-0.0427204,1.20858,0.0407754,0.000282929,0.000145256,0.803617,0.0192834,0.0203173,0.00232674,0.0989082,-0.00364964,0.084118,0.000662018,0.00106269,-0.00190762,-0.00145406,-0.00033049,0.0947532,
98,-0.0226573,0,0.464063,0.769646,0.991329,-0.0430043,1.20855,0.0414506,0.000288113,0.000153957,0.803602,0.0192716,0.0203147,0.00308686,0.0996142,-0.00373849,0.084728,0.000659698,0.00109475,-0.00198741,-0.00145816,-0.000319293,0.0953567,
99,-0.0230289,0,0.463551,0.769641,0.991329,-0.0432934,1.20852,0.0421309,0.000293288,0.000162879,0.803585,0.0192599,0.0203122,0.00385191,0.100337,-0.00382943,0.0853497,0.000659475,0.00111807,-0.00206258,-0.0014648,-0.000310992,0.095987,
100,-0.0234032,0,0.463027,0.769636,0.991329,-0.0435881,1.20849,0.0428161,0.000298467,0.000171959,0.803568,0.0192481,0.0203097,0.00462209,0.101076,-0.00392248,0.0859835,0.000660898,0.00113448,-0.00213441,-0.00147353,-0.000304929,0.0966392,
